  CTDPRS  CTDTMP  CTDSAL  CTDOXY  CHLPIG BEAM.AT   XMISS  NUMBER   QUALT1
    79.0  23.841  35.142  224.99  0.2095  0.2707  93.455      89  2222222
    80.0  23.727  35.144  224.79  0.2047  0.2707  93.456      47  2222222
    81.0  23.658  35.147  224.96  0.2000  0.2704  93.462      48  2222222
    82.0  23.616  35.149  225.16  0.2200  0.2694  93.487     122  2222222
    83.0  23.539  35.149  224.30  0.2197  0.2692  93.492      47  2222222
    84.0  23.476  35.150  224.34  0.2049  0.2686  93.506      43  2222222
    85.0  23.448  35.151  223.92  0.2038  0.2672  93.537      87  2222222
    86.0  23.438  35.150  223.69  0.2157  0.2673  93.538      87  2222222
    87.0  23.399  35.152  223.50  0.1999  0.2668  93.549      30  2222222
    88.0  23.384  35.155  223.78  0.2070  0.2668  93.547      53  2222222
    89.0  23.367  35.158  223.45  0.2224  0.2668  93.549     137  2222222
    90.0  23.231  35.172  222.42  0.2207  0.2662  93.562      30  2222222
    91.0  23.199  35.174  223.07  0.2058  0.2645  93.602      31  2222222
    92.0  23.179  35.175  222.67  0.2084  0.2636  93.621     144  2222222
    93.0  23.149  35.177  222.10  0.1976  0.2626  93.646      34  2222222
    94.0  23.126  35.177  222.00  0.2060  0.2624  93.650      48  2222222
    95.0  23.101  35.179  221.65  0.2175  0.2621  93.657     133  2222222
    96.0  23.021  35.183  220.24  0.2058  0.2615  93.670      24  2222222
    97.0  22.990  35.181  220.16  0.2149  0.2612  93.677      72  2222222
    98.0  22.949  35.183  220.66  0.2189  0.2609  93.685     121  2222222
    99.0  22.890  35.186  220.11  0.2174  0.2611  93.680      35  2222222
   100.0  22.853  35.188  219.01  0.2201  0.2609  93.686      41  2222222
   101.0  22.818  35.188  218.73  0.2425  0.2605  93.694      93  2222222
   102.0  22.785  35.189  218.71  0.2559  0.2610  93.684      92  2222222
   103.0  22.770  35.189  217.52  0.2445  0.2609  93.685      53  2222222
   104.0  22.753  35.189  218.73  0.2613  0.2615  93.671      81  2222222
   105.0  22.709  35.192  216.84  0.2526  0.2606  93.692      50  2222222
   106.0  22.651  35.192  216.29  0.2610  0.2614  93.672      75  2222222
   107.0  22.632  35.190  216.16  0.2878  0.2606  93.692      95  2222222
   108.0  22.620  35.190  215.68  0.2748  0.2597  93.713      57  2222222
   109.0  22.583  35.192  215.34  0.2594  0.2604  93.697      43  2222222
   110.0  22.535  35.196  215.36  0.2857  0.2619  93.661      57  2222222
   111.0  22.532  35.196  215.02  0.3138  0.2612  93.679     139  2222222
   112.0  22.489  35.205  214.88  0.3012  0.2621  93.658      33  2222222
   113.0  22.477  35.207  214.90  0.3100  0.2624  93.651      30  2222222
   114.0  22.478  35.208  214.92  0.3448  0.2629  93.638     142  2222222
   115.0  22.456  35.206  214.15  0.3385  0.2631  93.633      35  2222222
   116.0  22.433  35.203  213.48  0.3375  0.2634  93.627      43  2222222
   117.0  22.421  35.203  213.85  0.3720  0.2635  93.625     113  2222222
   118.0  22.413  35.209  214.89  0.3909  0.2644  93.604      54  2222222
   119.0  22.376  35.216  214.95  0.3653  0.2646  93.600      58  2222222
   120.0  22.342  35.217  214.99  0.3983  0.2641  93.611     138  2222222
   121.0  22.295  35.216  214.43  0.3714  0.2637  93.621      21  2222222
   122.0  22.278  35.215  213.28  0.4224  0.2639  93.616      54  2222222
   123.0  22.252  35.212  213.00  0.4600  0.2659  93.568      92  2222222
   124.0  22.175  35.209  212.54  0.4967  0.2679  93.521      86  2222222
   125.0  22.057  35.207  210.85  0.5085  0.2680  93.521      25  2222222
   126.0  22.055  35.205  210.92  0.6454  0.2704  93.462     147  2222222
   127.0  22.004  35.203  210.15  0.6444  0.2708  93.454      52  2222222
   128.0  21.926  35.197  209.12  0.5909  0.2699  93.476      19  2222222
   129.0  21.926  35.197  209.65  0.6151  0.2690  93.497     111  2222222
   130.0  21.864  35.196  209.11  0.6322  0.2687  93.503      89  2222222
   131.0  21.796  35.194  207.20  0.5820  0.2683  93.514      21  2222222
   132.0  21.784  35.192  208.00  0.5706  0.2663  93.561     107  2222222
   133.0  21.667  35.192  207.63  0.5788  0.2658  93.571      75  2222222
   134.0  21.549  35.189  205.64  0.5106  0.2650  93.591      20  2222222
   135.0  21.550  35.187  206.58  0.5046  0.2636  93.623     122  2222222
   136.0  21.512  35.187  206.75  0.5131  0.2633  93.630      72  2222222
   137.0  21.448  35.183  205.95  0.4538  0.2627  93.644      21  2222222
   138.0  21.428  35.182  206.35  0.4613  0.2620  93.660     103  2222222
   139.0  21.348  35.179  206.16  0.4621  0.2611  93.679      86  2222222
   140.0  21.218  35.174  205.69  0.4121  0.2592  93.725      33  2222222
   141.0  21.173  35.171  205.41  0.4249  0.2584  93.745      84  2222222
   142.0  21.157  35.173  206.71  0.4364  0.2570  93.777      98  2222222
   143.0  21.162  35.178  207.79  0.3808  0.2566  93.786      36  2222222
   144.0  21.167  35.180  208.13  0.3807  0.2561  93.798      62  2222222
   145.0  21.168  35.184  209.76  0.4201  0.2561  93.796      81  2222222
   146.0  21.093  35.194  212.13  0.3716  0.2546  93.835      58  2222222
   147.0  21.062  35.193  211.62  0.4039  0.2533  93.865      86  2222222
   148.0  21.019  35.191  211.16  0.3952  0.2528  93.875      66  2222222
   149.0  20.991  35.188  211.19  0.3268  0.2526  93.881      42  2222222
   150.0  20.969  35.189  212.49  0.3348  0.2520  93.896     107  2222222
   151.0  20.931  35.190  212.45  0.3145  0.2516  93.905      42  2222222
   152.0  20.834  35.186  212.59  0.2824  0.2495  93.953      69  2222222
   153.0  20.825  35.188  212.94  0.2823  0.2493  93.959      63  2222222
   154.0  20.796  35.193  214.53  0.2413  0.2483  93.980      46  2222222
   155.0  20.781  35.199  215.95  0.2210  0.2462  94.031      57  2222222
   156.0  20.774  35.201  216.12  0.2179  0.2458  94.040      62  2222222
   157.0  20.760  35.203  215.86  0.1945  0.2457  94.043      48  2222222
   158.0  20.736  35.203  216.66  0.1925  0.2450  94.059      45  2222222
   159.0  20.709  35.203  216.25  0.1798  0.2447  94.066      48  2222222
   160.0  20.677  35.204  216.85  0.1766  0.2444  94.074      55  2222222
   161.0  20.656  35.206  216.84  0.1642  0.2437  94.090      55  2222222
   162.0  20.640  35.206  217.73  0.1628  0.2435  94.094      51  2222222
   163.0  20.592  35.212  218.36  0.1483  0.2434  94.098      33  2222222
   164.0  20.571  35.213  217.79  0.1233  0.2424  94.120      34  2222222
   165.0  20.533  35.205  217.35  0.1307  0.2448  94.064      96  2222222
   166.0  20.485  35.204  218.44  0.1287  0.2425  94.118      33  2222222
   167.0  20.503  35.217  218.92  0.1092  0.2424  94.121      29  2222222
   168.0  20.467  35.216  218.31  0.1045  0.2418  94.135      33  2222222
   169.0  20.458  35.218  218.76  0.1050  0.2413  94.146      56  2222222
   170.0  20.459  35.219  218.93  0.1128  0.2414  94.143      58  2222222
   171.0  20.453  35.224  219.77  0.1033  0.2409  94.155      30  2222222
   172.0  20.434  35.220  219.50  0.0936  0.2411  94.149      29  2222222
   173.0  20.420  35.216  218.67  0.0934  0.2405  94.164      40  2222222
   174.0  20.374  35.205  217.28  0.1021  0.2408  94.157      60  2222222
   175.0  20.326  35.196  215.98  0.1012  0.2405  94.163      49  2222222
   176.0  20.284  35.188  216.02  0.0932  0.2405  94.164      26  2222222
   177.0  20.235  35.180  215.88  0.0856  0.2410  94.153      23  2222222
   178.0  20.210  35.176  215.65  0.0815  0.2407  94.158      22  2222222
   179.0  20.187  35.174  214.91  0.0821  0.2404  94.167      29  2222222
   180.0  20.180  35.173  215.18  0.0919  0.2400  94.177      82  2222222
   181.0  20.165  35.172  214.89  0.0832  0.2400  94.176      40  2222222
   182.0  20.153  35.170  215.70  0.0821  0.2404  94.167      27  2222222
   183.0  20.145  35.169  215.26  0.0765  0.2404  94.166      25  2222222
   184.0  20.139  35.168  214.76  0.0760  0.2396  94.185      28  2222222
   185.0  20.114  35.166  215.05  0.0821  0.2399  94.179      35  2222222
   186.0  20.104  35.165  215.60  0.0929  0.2400  94.175      44  2222222
   187.0  20.084  35.164  215.94  0.0849  0.2396  94.185      37  2222222
   188.0  20.065  35.163  215.12  0.0817  0.2395  94.187      29  2222222
   189.0  20.022  35.158  214.69  0.0779  0.2395  94.187      30  2222222
   190.0  19.938  35.151  214.42  0.0763  0.2395  94.188      32  2222222
   191.0  19.902  35.148  215.40  0.0818  0.2394  94.191      45  2222222
   192.0  19.887  35.147  215.21  0.0871  0.2395  94.188      53  2222222
   193.0  19.824  35.142  215.20  0.0821  0.2395  94.188      30  2222222
   194.0  19.791  35.139  215.02  0.0747  0.2395  94.188      22  2222222
   195.0  19.761  35.137  214.77  0.0700  0.2401  94.174      22  2222222
   196.0  19.735  35.135  214.52  0.0706  0.2395  94.189      27  2222222
   197.0  19.693  35.130  214.69  0.0775  0.2392  94.194      35  2222222
   198.0  19.654  35.125  214.54  0.0760  0.2394  94.191      49  2222222
   199.0  19.587  35.117  214.22  0.0722  0.2394  94.190      42  2222222
   200.0  19.482  35.105  213.48  0.0706  0.2389  94.201      29  2222222
   201.0  19.434  35.101  213.86  0.0645  0.2391  94.198      23  2222222
   202.0  19.412  35.098  214.48  0.0623  0.2386  94.209      21  2222222
   203.0  19.393  35.096  214.85  0.0706  0.2385  94.214      24  2222222
   204.0  19.382  35.095  214.93  0.0706  0.2384  94.214      37  2222222
   205.0  19.379  35.094  214.60  0.0756  0.2385  94.213      58  2222222
   206.0  19.371  35.093  214.54  0.0676  0.2383  94.216      35  2222222
   207.0  19.321  35.089  215.07  0.0590  0.2385  94.213      29  2222222
   208.0  19.262  35.083  215.08  0.0590  0.2382  94.218      26  2222222
   209.0  19.207  35.074  214.45  0.0590  0.2382  94.219      22  2222222
   210.0  19.061  35.054  214.06  0.0590  0.2385  94.214      23  2222222
   211.0  18.957  35.040  213.83  0.0590  0.2377  94.230      26  2222222
   212.0  18.908  35.031  213.38  0.0656  0.2383  94.217      48  2222222
   213.0  18.885  35.028  213.43  0.0704  0.2376  94.232      50  2222222
   214.0  18.874  35.027  213.92  0.0670  0.2374  94.236      32  2222222
   215.0  18.872  35.027  213.92  0.0590  0.2375  94.234      30  2222222
   216.0  18.851  35.022  213.54  0.0590  0.2380  94.223      29  2222222
   217.0  18.814  35.017  212.99  0.0590  0.2375  94.235      29  2222222
   218.0  18.770  35.011  213.97  0.0590  0.2374  94.237      26  2222222
   219.0  18.716  35.011  214.81  0.0590  0.2375  94.235      35  2222222
   220.0  18.668  35.004  214.12  0.0649  0.2374  94.237      43  2222222
   221.0  18.615  34.994  213.84  0.0602  0.2374  94.237      31  2222222
   222.0  18.551  34.981  213.86  0.0590  0.2375  94.234      23  2222222
   223.0  18.482  34.970  213.53  0.0590  0.2381  94.222      27  2222222
   224.0  18.373  34.958  213.33  0.0590  0.2376  94.232      36  2222222
   225.0  18.255  34.941  212.66  0.0663  0.2380  94.224      38  2222222
   226.0  18.155  34.926  212.91  0.0595  0.2375  94.234      26  2222222
   227.0  18.131  34.923  213.56  0.0590  0.2377  94.231      22  2222222
   228.0  18.107  34.925  213.52  0.0590  0.2381  94.220      25  2222222
   229.0  18.083  34.923  213.54  0.0590  0.2380  94.224      38  2222222
   230.0  18.033  34.914  213.84  0.0590  0.2374  94.237      35  2222222
   231.0  17.968  34.905  214.09  0.0590  0.2375  94.234      30  2222222
   232.0  17.926  34.896  213.48  0.0590  0.2374  94.237      29  2222222
   233.0  17.800  34.880  213.00  0.0568  0.2375  94.234      31  2222222
   234.0  17.711  34.869  213.16  0.0511  0.2374  94.238      29  2222222
   235.0  17.661  34.862  212.59  0.0590  0.2374  94.237      25  2222222
   236.0  17.610  34.854  212.73  0.0590  0.2374  94.238      23  2222222
   237.0  17.535  34.846  213.20  0.0590  0.2374  94.237      24  2222222
   238.0  17.481  34.840  212.88  0.0555  0.2374  94.238      30  2222222
   239.0  17.423  34.832  213.14  0.0541  0.2379  94.225      40  2222222
   240.0  17.384  34.824  213.16  0.0544  0.2372  94.243      45  2222222
   241.0  17.319  34.810  212.79  0.0475  0.2370  94.247      30  2222222
   242.0  17.197  34.792  211.86  0.0475  0.2369  94.249      24  2222222
   243.0  17.076  34.772  211.82  0.0469  0.2369  94.248      22  2222222
   244.0  16.936  34.761  211.73  0.0475  0.2367  94.254      20  2222222
   245.0  16.899  34.755  211.33  0.0475  0.2370  94.246      24  2222222
   246.0  16.855  34.748  211.22  0.0542  0.2367  94.253      38  2222222
   247.0  16.800  34.740  211.08  0.0483  0.2365  94.258      42  2222222
   248.0  16.729  34.730  211.34  0.0543  0.2363  94.265      29  2222222
   249.0  16.705  34.726  210.75  0.0511  0.2362  94.265      26  2222222
   250.0  16.669  34.718  210.96  0.0475  0.2367  94.254      33  2222222
   251.0  16.568  34.705  211.83  0.0475  0.2364  94.261      32  2222222
   252.0  16.456  34.692  211.91  0.0470  0.2364  94.261      23  2222222
   253.0  16.304  34.676  211.82  0.0470  0.2365  94.259      27  2222222
   254.0  16.214  34.669  211.97  0.0475  0.2362  94.265      38  2222222
   255.0  16.166  34.662  212.07  0.0475  0.2362  94.266      35  2222222
   256.0  16.151  34.660  212.06  0.0475  0.2363  94.265      30  2222222
   257.0  16.135  34.657  211.89  0.0475  0.2357  94.278      24  2222222
   258.0  16.098  34.653  212.25  0.0475  0.2356  94.280      24  2222222
   259.0  16.068  34.650  212.74  0.0475  0.2354  94.286      23  2222222
   260.0  16.031  34.645  212.54  0.0475  0.2354  94.286      25  2222222
   261.0  15.963  34.636  212.49  0.0475  0.2355  94.283      32  2222222
   262.0  15.878  34.626  212.04  0.0472  0.2354  94.286      45  2222222
   263.0  15.812  34.618  212.44  0.0475  0.2355  94.284      36  2222222
   264.0  15.757  34.612  212.21  0.0470  0.2354  94.287      26  2222222
   265.0  15.728  34.607  212.31  0.0475  0.2354  94.286      24  2222222
   266.0  15.654  34.599  212.68  0.0470  0.2355  94.283      23  2222222
   267.0  15.609  34.595  212.35  0.0475  0.2355  94.284      27  2222222
   268.0  15.559  34.588  212.98  0.0475  0.2354  94.286      30  2222222
   269.0  15.469  34.582  213.94  0.0472  0.2348  94.300      42  2222222
   270.0  15.424  34.576  213.53  0.0471  0.2345  94.305      33  2222222
   271.0  15.323  34.561  213.97  0.0475  0.2345  94.306      23  2222222
   272.0  15.166  34.553  214.56  0.0469  0.2348  94.300      22  2222222
   273.0  15.148  34.549  214.47  0.0470  0.2343  94.310      23  2222222
   274.0  15.135  34.547  214.32  0.0475  0.2344  94.309      32  2222222
   275.0  15.127  34.544  213.80  0.0472  0.2344  94.309      43  2222222
   276.0  15.118  34.543  214.26  0.0472  0.2346  94.303      38  2222222
   277.0  15.104  34.541  214.69  0.0471  0.2344  94.309      30  2222222
   278.0  15.077  34.538  214.30  0.0475  0.2343  94.309      25  2222222
   279.0  15.056  34.535  213.91  0.0475  0.2343  94.310      22  2222222
   280.0  15.037  34.534  213.72  0.0469  0.2343  94.310      21  2222222
   281.0  15.027  34.533  213.79  0.0475  0.2343  94.310      23  2222222
   282.0  15.018  34.532  214.35  0.0471  0.2343  94.311      30  2222222
   283.0  15.008  34.530  214.50  0.0472  0.2340  94.317      41  2222222
   284.0  14.991  34.528  214.60  0.0475  0.2342  94.312      47  2222222
   285.0  14.927  34.523  215.05  0.0467  0.2344  94.309      31  2222222
   286.0  14.890  34.520  215.78  0.0475  0.2343  94.310      22  2222222
   287.0  14.854  34.517  215.65  0.0475  0.2342  94.314      20  2222222
   288.0  14.837  34.516  215.49  0.0475  0.2343  94.310      21  2222222
   289.0  14.812  34.514  215.38  0.0471  0.2343  94.311      28  2222222
   290.0  14.774  34.511  215.83  0.0472  0.2341  94.316      43  2222222
   291.0  14.721  34.507  216.87  0.0475  0.2337  94.326      37  2222222
   292.0  14.672  34.502  217.57  0.0464  0.2335  94.330      30  2222222
   293.0  14.613  34.497  217.64  0.0475  0.2336  94.327      27  2222222
   294.0  14.578  34.492  217.81  0.0470  0.2337  94.325      27  2222222
   295.0  14.519  34.486  217.91  0.0465  0.2340  94.318      25  2222222
   296.0  14.484  34.482  217.91  0.0475  0.2341  94.314      24  2222222
   297.0  14.443  34.476  218.47  0.0471  0.2339  94.321      30  2222222
   298.0  14.365  34.470  217.28  0.0475  0.2340  94.317      44  2222222
   299.0  14.248  34.457  216.76  0.0475  0.2337  94.324      32  2222222
   300.0  14.203  34.453  217.24  0.0475  0.2333  94.334      24  2222222
   301.0  14.185  34.450  217.33  0.0469  0.2333  94.333      21  2222222
   302.0  14.123  34.442  217.09  0.0475  0.2337  94.324      26  2222222
   303.0  14.068  34.438  217.20  0.0475  0.2333  94.335      28  2222222
   304.0  14.056  34.436  216.97  0.0471  0.2333  94.335      30  2222222
   305.0  14.039  34.434  216.64  0.0475  0.2333  94.334      29  2222222
   306.0  14.013  34.431  217.43  0.0475  0.2333  94.335      48  2222222
   307.0  13.991  34.428  217.69  0.0475  0.2335  94.329      41  2222222
   308.0  13.956  34.425  217.99  0.0475  0.2332  94.338      25  2222222
   309.0  13.953  34.424  218.19  0.0469  0.2332  94.338      21  2222222
   310.0  13.943  34.422  218.48  0.0469  0.2332  94.336      19  2222222
   311.0  13.922  34.420  218.13  0.0475  0.2333  94.336      21  2222222
   312.0  13.890  34.416  218.09  0.0470  0.2329  94.344      23  2222222
   313.0  13.808  34.408  218.61  0.0475  0.2332  94.336      27  2222222
   314.0  13.727  34.403  218.91  0.0472  0.2332  94.337      37  2222222
   315.0  13.695  34.399  218.44  0.0469  0.2332  94.337      40  2222222
   316.0  13.668  34.396  218.54  0.0475  0.2332  94.336      36  2222222
   317.0  13.654  34.394  218.88  0.0475  0.2329  94.344      31  2222222
   318.0  13.643  34.393  219.05  0.0475  0.2331  94.339      25  2222222
   319.0  13.626  34.390  218.68  0.0475  0.2323  94.358      22  2222222
   320.0  13.557  34.382  218.79  0.0470  0.2323  94.359      23  2222222
   321.0  13.500  34.378  218.91  0.0470  0.2323  94.359      25  2222222
   322.0  13.471  34.375  218.58  0.0475  0.2325  94.355      33  2222222
   323.0  13.436  34.372  218.52  0.0470  0.2328  94.348      45  2222222
   324.0  13.400  34.368  219.18  0.0475  0.2328  94.348      36  2222222
   325.0  13.368  34.364  219.58  0.0471  0.2323  94.359      28  2222222
   326.0  13.352  34.362  219.57  0.0469  0.2323  94.359      22  2222222
   327.0  13.335  34.360  219.21  0.0475  0.2323  94.359      22  2222222
   328.0  13.288  34.354  219.20  0.0470  0.2323  94.360      25  2222222
   329.0  13.217  34.349  219.55  0.0471  0.2322  94.361      29  2222222
   330.0  13.192  34.346  219.36  0.0471  0.2323  94.359      34  2222222
   331.0  13.177  34.344  219.83  0.0472  0.2322  94.361      38  2222222
   332.0  13.155  34.342  219.80  0.0471  0.2323  94.359      32  2222222
   333.0  13.131  34.340  219.97  0.0475  0.2322  94.362      28  2222222
   334.0  13.098  34.338  219.78  0.0470  0.2323  94.359      25  2222222
   335.0  13.076  34.336  219.93  0.0470  0.2317  94.372      25  2222222
   336.0  13.063  34.335  220.11  0.0475  0.2323  94.359      31  2222222
   337.0  13.045  34.333  219.85  0.0471  0.2319  94.368      32  2222222
   338.0  13.019  34.331  219.77  0.0471  0.2323  94.360      31  2222222
   339.0  12.985  34.328  220.77  0.0470  0.2320  94.365      26  2222222
   340.0  12.957  34.326  221.18  0.0466  0.2319  94.368      26  2222222
   341.0  12.943  34.325  220.72  0.0471  0.2322  94.361      32  2222222
   342.0  12.898  34.322  220.72  0.0469  0.2322  94.361      39  2222222
   343.0  12.875  34.320  220.68  0.0475  0.2314  94.379      31  2222222
   344.0  12.859  34.319  220.46  0.0470  0.2312  94.383      26  2222222
   345.0  12.839  34.317  220.52  0.0475  0.2312  94.383      22  2222222
   346.0  12.814  34.315  220.54  0.0475  0.2317  94.372      22  2222222
   347.0  12.786  34.313  220.89  0.0470  0.2319  94.368      27  2222222
   348.0  12.766  34.312  221.08  0.0468  0.2312  94.383      35  2222222
   349.0  12.754  34.311  221.36  0.0475  0.2315  94.376      34  2222222
   350.0  12.745  34.310  221.16  0.0467  0.2320  94.365      29  2222222
   351.0  12.730  34.308  221.48  0.0465  0.2314  94.380      25  2222222
   352.0  12.713  34.307  222.00  0.0475  0.2313  94.380      23  2222222
   353.0  12.682  34.304  221.71  0.0462  0.2312  94.383      26  2222222
   354.0  12.642  34.302  221.70  0.0465  0.2312  94.383      34  2222222
   355.0  12.612  34.300  221.54  0.0465  0.2312  94.383      37  2222222
   356.0  12.594  34.299  221.88  0.0470  0.2312  94.382      27  2222222
   357.0  12.573  34.298  221.94  0.0475  0.2312  94.383      23  2222222
   358.0  12.565  34.297  222.11  0.0464  0.2312  94.383      21  2222222
   359.0  12.557  34.297  221.76  0.0470  0.2312  94.382      25  2222222
   360.0  12.511  34.293  221.84  0.0468  0.2312  94.383      33  2222222
   361.0  12.411  34.288  222.37  0.0468  0.2312  94.383      49  2222222
   362.0  12.366  34.283  222.58  0.0471  0.2317  94.372      34  2222222
   363.0  12.316  34.278  222.89  0.0469  0.2310  94.388      22  2222222
   364.0  12.267  34.275  222.93  0.0469  0.2309  94.390      19  2222222
   365.0  12.230  34.274  222.77  0.0469  0.2312  94.383      21  2222222
   366.0  12.198  34.272  222.66  0.0475  0.2312  94.383      25  2222222
   367.0  12.183  34.270  222.40  0.0471  0.2313  94.380      30  2222222
   368.0  12.141  34.267  222.41  0.0472  0.2312  94.384      36  2222222
   369.0  12.114  34.265  222.37  0.0468  0.2312  94.384      35  2222222
   370.0  12.100  34.264  222.07  0.0465  0.2312  94.384      32  2222222
   371.0  12.082  34.262  221.99  0.0466  0.2308  94.393      27  2222222
   372.0  12.061  34.261  222.07  0.0475  0.2311  94.385      23  2222222
   373.0  12.028  34.260  221.44  0.0461  0.2312  94.384      24  2222222
