  CTDPRS  CTDTMP  CTDSAL  CTDOXY  CHLPIG BEAM.AT   XMISS  NUMBER   QUALT1
    DBAR  ITS-90  PSS-78  uMOL/L    uG/L     1/M       %     OBS.       *
 ******* ******* ******* ******* ******* ******* *******                *
   361.0  12.859  34.335  223.05  0.0464  0.2325  94.354      20  2222222
   362.0  12.805  34.331  223.02  0.0464  0.2325  94.353      21  2222222
   363.0  12.768  34.330  222.66  0.0470  0.2323  94.358      24  2222222
   364.0  12.728  34.323  222.51  0.0461  0.2321  94.364      41  2222222
   365.0  12.722  34.321  222.34  0.0461  0.2319  94.367      50  2222222
   366.0  12.706  34.322  222.30  0.0466  0.2329  94.345      26  2222222
   367.0  12.671  34.319  222.61  0.0475  0.2327  94.349      19  2222222
   368.0  12.666  34.318  222.69  0.0454  0.2324  94.358      17  2222222
   369.0  12.664  34.318  222.66  0.0475  0.2323  94.359      16  2222222
   370.0  12.660  34.317  222.52  0.0475  0.2323  94.359      16  2222222
   371.0  12.648  34.316  222.23  0.0457  0.2323  94.359      19  2222222
   372.0  12.633  34.314  221.97  0.0465  0.2323  94.360      22  2222222
   373.0  12.614  34.312  221.91  0.0466  0.2320  94.367      66  2222222
   374.0  12.609  34.312  222.43  0.0467  0.2320  94.367      45  2222222
   375.0  12.582  34.309  222.81  0.0453  0.2319  94.368      21  2222222
   376.0  12.553  34.306  222.60  0.0468  0.2319  94.368      18  2222222
   377.0  12.523  34.304  222.44  0.0475  0.2322  94.362      15  2222222
   378.0  12.453  34.297  222.24  0.0468  0.2322  94.360      17  2222222
   379.0  12.374  34.295  221.76  0.0462  0.2317  94.372      17  2222222
   380.0  12.340  34.292  221.19  0.0464  0.2323  94.359      20  2222222
   381.0  12.285  34.289  220.68  0.0462  0.2319  94.367      44  2222222
   382.0  12.303  34.286  220.46  0.0465  0.2313  94.382      58  2222222
   383.0  12.273  34.285  220.71  0.0461  0.2312  94.383      24  2222222
   384.0  12.256  34.284  220.64  0.0469  0.2312  94.383      19  2222222
   385.0  12.244  34.282  220.64  0.0462  0.2312  94.383      17  2222222
   386.0  12.215  34.279  220.34  0.0462  0.2316  94.375      17  2222222
   387.0  12.151  34.275  219.93  0.0468  0.2317  94.373      17  2222222
   388.0  12.121  34.274  219.40  0.0464  0.2319  94.368      21  2222222
   389.0  12.112  34.273  218.84  0.0459  0.2314  94.378      28  2222222
   390.0  12.112  34.271  218.37  0.0458  0.2312  94.384      66  2222222
   391.0  12.105  34.271  219.07  0.0465  0.2312  94.384      32  2222222
   392.0  12.096  34.270  219.00  0.0469  0.2312  94.383      20  2222222
   393.0  12.093  34.269  218.80  0.0460  0.2312  94.383      15  2222222
   394.0  12.077  34.267  218.63  0.0467  0.2313  94.382      15  2222222
   395.0  12.040  34.264  218.30  0.0475  0.2312  94.383      17  2222222
   396.0  12.005  34.263  217.88  0.0464  0.2312  94.383      21  2222222
   397.0  11.980  34.262  217.64  0.0461  0.2312  94.383      33  2222222
   398.0  11.973  34.261  217.71  0.0462  0.2311  94.385      51  2222222
   399.0  11.930  34.256  217.42  0.0452  0.2308  94.393      31  2222222
   400.0  11.832  34.252  216.26  0.0454  0.2312  94.383      22  2222222
   401.0  11.810  34.251  215.82  0.0445  0.2312  94.383      19  2222222
   402.0  11.751  34.246  215.94  0.0464  0.2316  94.375      20  2222222
   403.0  11.708  34.247  216.00  0.0448  0.2312  94.383      22  2222222
   404.0  11.699  34.245  215.62  0.0461  0.2312  94.384      25  2222222
   405.0  11.695  34.245  214.95  0.0457  0.2312  94.384      38  2222222
   406.0  11.689  34.244  215.23  0.0462  0.2310  94.387      36  2222222
   407.0  11.683  34.243  215.42  0.0447  0.2312  94.383      29  2222222
   408.0  11.676  34.242  215.85  0.0465  0.2306  94.398      24  2222222
   409.0  11.668  34.242  215.87  0.0446  0.2309  94.391      20  2222222
   410.0  11.657  34.241  215.76  0.0450  0.2311  94.385      19  2222222
   411.0  11.614  34.238  215.73  0.0448  0.2311  94.387      22  2222222
   412.0  11.517  34.232  215.40  0.0470  0.2312  94.383      23  2222222
   413.0  11.419  34.229  214.59  0.0464  0.2312  94.383      31  2222222
   414.0  11.368  34.226  213.90  0.0464  0.2310  94.388      49  2222222
   415.0  11.326  34.222  209.24  0.0458  0.2311  94.386      34  2222222
   416.0  11.253  34.216  210.08  0.0446  0.2309  94.391      20  2222222
   417.0  11.205  34.214  210.87  0.0475  0.2311  94.386      17  2222222
   421.0  11.112  34.207  210.61  0.0462  0.2312  94.383      17  2222222
   422.0  11.094  34.205  210.59  0.0467  0.2310  94.389      46  2222222
   423.0  11.082  34.204  210.45  0.0465  0.2307  94.396      43  2222222
   424.0  11.071  34.203  209.97  0.0445  0.2304  94.402      27  2222222
   425.0  11.050  34.201  210.09  0.0447  0.2304  94.403      21  2222222
   426.0  11.000  34.197  210.07  0.0450  0.2309  94.390      19  2222222
   427.0  10.949  34.196  209.36  0.0450  0.2309  94.391      19  2222222
   428.0  10.920  34.194  208.63  0.0460  0.2312  94.383      23  2222222
   429.0  10.868  34.191  208.18  0.0447  0.2312  94.383      33  2222222
   430.0  10.796  34.188  208.25  0.0452  0.2309  94.390      40  2222222
   431.0  10.720  34.183  208.10  0.0448  0.2308  94.393      26  2222222
   432.0  10.644  34.180  207.21  0.0454  0.2312  94.383      22  2222222
   433.0  10.584  34.175  206.31  0.0450  0.2311  94.385      19  2222222
   434.0  10.500  34.173  205.85  0.0462  0.2309  94.391      17  2222222
   435.0  10.444  34.172  205.01  0.0459  0.2312  94.383      21  2222222
   436.0  10.422  34.170  204.44  0.0576  0.2313  94.381      24  2222222
   437.0  10.399  34.168  204.11  0.0465  0.2312  94.383      36  2222222
   438.0  10.395  34.167  203.87  0.0444  0.2311  94.386      55  2222222
   439.0  10.387  34.166  204.61  0.0446  0.2311  94.385      28  2222222
   440.0  10.373  34.164  204.85  0.0512  0.2312  94.383      22  2222222
   441.0  10.364  34.164  204.83  0.0573  0.2312  94.383      20  2222222
   442.0  10.328  34.161  205.00  0.0573  0.2312  94.383      20  2222222
   443.0  10.295  34.161  204.77  0.0464  0.2313  94.382      21  2222222
   444.0  10.288  34.160  204.07  0.0440  0.2313  94.381      20  2222222
   445.0  10.273  34.159  203.58  0.0515  0.2312  94.383      23  2222222
   446.0  10.255  34.159  203.47  0.0514  0.2316  94.373      27  2222222
   447.0  10.249  34.158  203.42  0.0475  0.2313  94.382      52  2222222
   448.0  10.240  34.157  203.26  0.0482  0.2310  94.389      33  2222222
   449.0  10.235  34.156  203.08  0.0445  0.2312  94.382      23  2222222
   450.0  10.228  34.155  202.93  0.0456  0.2312  94.383      18  2222222
   451.0  10.221  34.155  202.85  0.0453  0.2312  94.383      16  2222222
   452.0  10.202  34.153  202.88  0.0445  0.2318  94.371      19  2222222
   453.0  10.146  34.151  202.98  0.0452  0.2319  94.369      25  2222222
   454.0  10.126  34.151  202.04  0.0435  0.2312  94.382      47  2222222
   455.0  10.113  34.149  201.64  0.0457  0.2312  94.383      39  2222222
   456.0  10.058  34.144  201.45  0.0450  0.2312  94.383      28  2222222
   457.0   9.991  34.142  200.03  0.0429  0.2312  94.383      20  2222222
   458.0   9.967  34.140  199.01  0.0469  0.2312  94.383      19  2222222
   459.0   9.908  34.137  198.43  0.0447  0.2312  94.383      17  2222222
   460.0   9.886  34.137  197.34  0.0487  0.2313  94.381      19  2222222
   461.0   9.864  34.136  196.79  0.0585  0.2312  94.383      22  2222222
   462.0   9.856  34.135  197.30  0.0541  0.2312  94.383      35  2222222
   463.0   9.853  34.135  197.59  0.0462  0.2309  94.391      43  2222222
   464.0   9.843  34.133  197.50  0.0578  0.2311  94.385      29  2222222
   465.0   9.816  34.131  197.00  0.0553  0.2311  94.386      22  2222222
   466.0   9.767  34.130  196.64  0.0454  0.2312  94.383      22  2222222
   467.0   9.751  34.129  195.97  0.0586  0.2312  94.383      24  2222222
   468.0   9.741  34.128  195.48  0.0451  0.2311  94.385      29  2222222
   469.0   9.712  34.127  194.99  0.0453  0.2311  94.385      37  2222222
   470.0   9.688  34.125  195.04  0.0536  0.2312  94.384      32  2222222
   471.0   9.672  34.124  194.69  0.0444  0.2307  94.395      22  2222222
   472.0   9.657  34.123  194.34  0.0512  0.2310  94.387      19  2222222
   473.0   9.611  34.121  193.91  0.0552  0.2312  94.383      18  2222222
   474.0   9.587  34.120  193.17  0.0454  0.2310  94.389      17  2222222
   475.0   9.564  34.120  192.18  0.0444  0.2312  94.383      22  2222222
   476.0   9.549  34.119  191.81  0.0444  0.2312  94.384      30  2222222
   477.0   9.536  34.116  191.67  0.0561  0.2309  94.390      63  2222222
   478.0   9.521  34.116  191.40  0.0517  0.2304  94.403      38  2222222
   479.0   9.502  34.116  191.76  0.0498  0.2310  94.387      20  2222222
   480.0   9.493  34.115  191.56  0.0502  0.2306  94.398      17  2222222
   481.0   9.483  34.114  191.10  0.0590  0.2310  94.388      15  2222222
   482.0   9.475  34.114  190.76  0.0583  0.2311  94.385      16  2222222
   483.0   9.443  34.112  190.64  0.0590  0.2312  94.383      16  2222222
   484.0   9.410  34.111  190.21  0.0574  0.2312  94.383      21  2222222
   485.0   9.388  34.110  188.96  0.0535  0.2309  94.392      42  2222222
   486.0   9.398  34.109  189.50  0.0485  0.2310  94.389      75  2222222
   487.0   9.319  34.104  188.82  0.0493  0.2310  94.387      19  2222222
   488.0   9.252  34.104  188.23  0.0576  0.2310  94.388      16  2222222
   489.0   9.238  34.104  187.68  0.0566  0.2310  94.389      14  2222222
   490.0   9.231  34.103  187.25  0.0582  0.2310  94.387      13  2222222
   491.0   9.222  34.102  186.66  0.0575  0.2312  94.383      15  2222222
   492.0   9.211  34.101  186.19  0.0576  0.2320  94.367      16  2222222
   493.0   9.180  34.100  185.80  0.0574  0.2314  94.380      22  2222222
   494.0   9.206  34.100  186.04  0.0520  0.2309  94.390     116  2222222
   495.0   9.184  34.097  186.28  0.0506  0.2306  94.398      22  2222222
   496.0   9.098  34.096  185.51  0.0453  0.2309  94.391      16  2222222
   497.0   9.074  34.095  184.66  0.0590  0.2311  94.385      15  2222222
   498.0   9.061  34.095  183.72  0.0584  0.2310  94.389      17  2222222
   499.0   9.064  34.092  183.50  0.0578  0.2304  94.403     235  2222222
   500.0   9.071  34.092  183.45  0.0565  0.2305  94.400     424  2222222
   501.0   9.050  34.091  183.07  0.0546  0.2305  94.400     343  2222222
   502.0   9.014  34.087  181.94  0.0590  0.2302  94.408       3  2222222
