  CTDPRS  CTDTMP  CTDSAL  CTDOXY  CHLPIG BEAM.AT   XMISS  NUMBER   QUALT1
    80.0  23.223  35.190  224.57  0.2384  0.2697  93.480     129  2222222
    81.0  23.152  35.196  223.84  0.2323  0.2695  93.486      29  2222222
    82.0  23.106  35.199  224.13  0.2256  0.2697  93.480      26  2222222
    83.0  23.076  35.199  223.23  0.2436  0.2691  93.495      80  2222222
    84.0  23.063  35.199  223.48  0.2526  0.2689  93.500      83  2222222
    85.0  23.012  35.198  222.16  0.2415  0.2677  93.526      29  2222222
    86.0  22.972  35.199  222.34  0.2434  0.2666  93.553      54  2222222
    87.0  22.961  35.199  221.80  0.2624  0.2672  93.538      92  2222222
    88.0  22.912  35.201  221.85  0.2559  0.2665  93.554      62  2222222
    89.0  22.861  35.202  220.30  0.2477  0.2663  93.560      42  2222222
    90.0  22.794  35.205  220.53  0.2529  0.2651  93.587      74  2222222
    91.0  22.781  35.204  220.87  0.2697  0.2652  93.585      88  2222222
    92.0  22.711  35.208  220.10  0.2613  0.2643  93.607      29  2222222
    93.0  22.686  35.210  218.10  0.2695  0.2634  93.628      41  2222222
    94.0  22.660  35.210  218.59  0.2859  0.2629  93.638     132  2222222
    95.0  22.531  35.214  217.72  0.2969  0.2635  93.625      37  2222222
    96.0  22.485  35.214  217.58  0.3018  0.2634  93.626      42  2222222
    97.0  22.461  35.215  218.89  0.3297  0.2636  93.621      77  2222222
    98.0  22.438  35.215  219.38  0.3466  0.2636  93.622      77  2222222
    99.0  22.432  35.217  219.78  0.3628  0.2639  93.616      49  2222222
   100.0  22.401  35.224  219.19  0.3344  0.2631  93.633      40  2222222
   101.0  22.375  35.224  219.15  0.3489  0.2627  93.644     119  2222222
   102.0  22.282  35.222  217.99  0.3596  0.2632  93.633      39  2222222
   103.0  22.191  35.213  215.00  0.3373  0.2624  93.650      21  2222222
   104.0  22.045  35.213  214.02  0.3584  0.2622  93.656      24  2222222
   105.0  22.042  35.211  215.18  0.3954  0.2626  93.645     167  2222222
   106.0  21.972  35.207  213.97  0.4289  0.2631  93.634      29  2222222
   107.0  21.910  35.201  212.89  0.4526  0.2640  93.612      24  2222222
   108.0  21.819  35.198  212.04  0.4779  0.2657  93.573      29  2222222
   109.0  21.800  35.195  212.26  0.5772  0.2676  93.529     144  2222222
   110.0  21.759  35.191  210.91  0.6413  0.2687  93.505      53  2222222
   111.0  21.672  35.190  211.86  0.6704  0.2700  93.474      52  2222222
   112.0  21.628  35.191  212.85  0.7345  0.2705  93.462      75  2222222
   113.0  21.584  35.189  211.76  0.7791  0.2688  93.501      43  2222222
   114.0  21.514  35.184  210.33  0.6773  0.2690  93.497      78  2222222
   115.0  21.469  35.181  208.95  0.7140  0.2695  93.484      73  2222222
   116.0  21.435  35.179  209.29  0.7218  0.2682  93.516      88  2222222
   117.0  21.410  35.178  209.51  0.6638  0.2676  93.528      30  2222222
   118.0  21.366  35.179  209.30  0.6082  0.2671  93.540      29  2222222
   119.0  21.345  35.178  209.35  0.6401  0.2659  93.568     157  2222222
   120.0  21.307  35.178  208.33  0.6243  0.2655  93.577      40  2222222
   121.0  21.280  35.177  209.20  0.5602  0.2655  93.577      25  2222222
   122.0  21.273  35.176  208.64  0.5459  0.2651  93.586      25  2222222
   123.0  21.263  35.175  208.49  0.5899  0.2649  93.592     119  2222222
   124.0  21.138  35.172  209.38  0.5681  0.2642  93.609      50  2222222
   125.0  21.067  35.167  208.15  0.5639  0.2623  93.652      71  2222222
   126.0  21.027  35.164  207.30  0.5382  0.2613  93.676      51  2222222
   127.0  21.008  35.163  207.78  0.4923  0.2606  93.692      33  2222222
   128.0  20.984  35.163  207.27  0.4651  0.2603  93.700      32  2222222
   129.0  20.967  35.162  207.18  0.4951  0.2592  93.727     145  2222222
   130.0  20.945  35.161  208.00  0.4627  0.2586  93.739      42  2222222
   131.0  20.932  35.162  209.00  0.4335  0.2581  93.751      33  2222222
   132.0  20.904  35.161  208.29  0.4322  0.2582  93.749      34  2222222
   133.0  20.875  35.158  207.69  0.4537  0.2568  93.781     120  2222222
   134.0  20.857  35.157  207.91  0.4280  0.2567  93.783      43  2222222
   135.0  20.789  35.150  207.51  0.4006  0.2554  93.813      47  2222222
   136.0  20.727  35.143  207.08  0.3997  0.2542  93.845      48  2222222
   137.0  20.655  35.145  208.00  0.3731  0.2534  93.861     115  2222222
   138.0  20.622  35.145  208.97  0.3698  0.2526  93.881      46  2222222
   139.0  20.592  35.145  208.06  0.3292  0.2528  93.875      23  2222222
   140.0  20.578  35.143  207.18  0.3153  0.2522  93.890      25  2222222
   141.0  20.570  35.140  207.58  0.3291  0.2523  93.887     141  2222222
   142.0  20.486  35.140  208.57  0.3202  0.2512  93.912      49  2222222
   143.0  20.411  35.140  208.09  0.3033  0.2494  93.955      44  2222222
   144.0  20.385  35.136  207.93  0.3047  0.2486  93.976      83  2222222
   145.0  20.367  35.132  207.84  0.2927  0.2488  93.970      42  2222222
   146.0  20.275  35.121  208.40  0.2666  0.2489  93.968      35  2222222
   147.0  20.244  35.127  209.60  0.2871  0.2483  93.981     133  2222222
   148.0  20.232  35.136  212.37  0.2873  0.2484  93.979      42  2222222
   149.0  20.162  35.132  211.42  0.2502  0.2478  93.992      38  2222222
   150.0  20.091  35.124  211.07  0.2452  0.2471  94.010      43  2222222
   151.0  20.088  35.141  214.06  0.2496  0.2462  94.031      92  2222222
   152.0  20.100  35.160  216.19  0.2472  0.2458  94.039      42  2222222
   153.0  20.074  35.163  217.15  0.1940  0.2451  94.056      35  2222222
   154.0  20.055  35.163  216.52  0.1919  0.2448  94.063      69  2222222
   155.0  19.988  35.153  214.89  0.1954  0.2437  94.089      42  2222222
   156.0  19.956  35.147  215.85  0.1605  0.2437  94.090      28  2222222
   157.0  19.940  35.143  214.65  0.1514  0.2437  94.090      28  2222222
   158.0  19.921  35.141  214.73  0.1567  0.2437  94.090      37  2222222
   159.0  19.908  35.139  214.68  0.1730  0.2434  94.098      52  2222222
   160.0  19.902  35.138  214.32  0.1791  0.2435  94.095      57  2222222
   161.0  19.888  35.136  214.74  0.1587  0.2435  94.095      38  2222222
   162.0  19.861  35.132  214.69  0.1447  0.2432  94.101      31  2222222
   163.0  19.810  35.127  214.95  0.1399  0.2429  94.109      32  2222222
   164.0  19.798  35.126  214.47  0.1512  0.2432  94.101      36  2222222
   165.0  19.780  35.124  214.35  0.1514  0.2429  94.109      44  2222222
   166.0  19.698  35.116  214.33  0.1514  0.2427  94.113      46  2222222
   167.0  19.622  35.109  214.11  0.1514  0.2425  94.118      27  2222222
   168.0  19.579  35.106  214.63  0.1280  0.2424  94.121      28  2222222
   169.0  19.563  35.103  214.64  0.1188  0.2422  94.126      29  2222222
   170.0  19.522  35.098  214.24  0.1284  0.2419  94.133      38  2222222
   171.0  19.517  35.097  214.60  0.1280  0.2417  94.137      86  2222222
   172.0  19.481  35.093  214.02  0.1284  0.2416  94.139      22  2222222
   173.0  19.455  35.089  214.02  0.1073  0.2415  94.141      17  2222222
   174.0  19.435  35.087  214.32  0.1052  0.2414  94.145      18  2222222
   175.0  19.412  35.085  214.09  0.1052  0.2410  94.152      22  2222222
   176.0  19.367  35.080  214.01  0.1052  0.2407  94.160      34  2222222
   177.0  19.326  35.075  214.73  0.1050  0.2410  94.152      68  2222222
   178.0  19.232  35.066  214.32  0.1013  0.2405  94.163      30  2222222
   179.0  19.202  35.062  214.53  0.0936  0.2397  94.183      24  2222222
   180.0  19.173  35.060  214.93  0.0936  0.2402  94.170      23  2222222
   181.0  19.122  35.056  214.77  0.0936  0.2399  94.179      24  2222222
   182.0  19.109  35.055  214.59  0.0932  0.2400  94.176      26  2222222
   183.0  19.095  35.050  213.92  0.0901  0.2403  94.170      29  2222222
   184.0  19.029  35.035  213.19  0.0900  0.2395  94.188      66  2222222
   185.0  18.918  35.017  212.76  0.0824  0.2392  94.195      39  2222222
   186.0  18.852  35.003  211.56  0.0786  0.2391  94.198      20  2222222
   187.0  18.742  34.985  210.62  0.0706  0.2393  94.193      14  2222222
   188.0  18.653  34.977  210.55  0.0634  0.2387  94.208      16  2222222
   189.0  18.609  34.972  211.87  0.0604  0.2386  94.211      18  2222222
   190.0  18.513  34.970  213.74  0.0706  0.2385  94.213      24  2222222
   191.0  18.485  34.967  214.37  0.0675  0.2385  94.213      34  2222222
   192.0  18.453  34.962  214.02  0.0663  0.2384  94.214      46  2222222
   193.0  18.423  34.956  214.08  0.0654  0.2387  94.207      38  2222222
   194.0  18.325  34.940  213.32  0.0590  0.2388  94.206      23  2222222
   195.0  18.191  34.928  213.68  0.0542  0.2401  94.173      19  2222222
   196.0  18.141  34.925  214.31  0.0481  0.2388  94.206      19  2222222
   197.0  18.108  34.919  213.90  0.0590  0.2385  94.211      21  2222222
   198.0  18.063  34.912  212.41  0.0590  0.2385  94.211      41  2222222
   199.0  18.030  34.905  212.24  0.0541  0.2388  94.206      61  2222222
   200.0  17.987  34.896  213.16  0.0586  0.2382  94.219      24  2222222
   201.0  17.977  34.894  213.30  0.0496  0.2377  94.231      22  2222222
   202.0  17.967  34.891  211.54  0.0544  0.2382  94.220      20  2222222
   203.0  17.897  34.876  210.89  0.0590  0.2384  94.215      24  2222222
   204.0  17.720  34.861  211.62  0.0590  0.2381  94.222      28  2222222
   205.0  17.677  34.854  212.16  0.0590  0.2374  94.236      43  2222222
   206.0  17.593  34.843  211.98  0.0590  0.2378  94.227      50  2222222
   207.0  17.470  34.827  212.30  0.0590  0.2374  94.238      29  2222222
   208.0  17.389  34.816  212.09  0.0569  0.2380  94.225      22  2222222
   209.0  17.339  34.808  211.52  0.0475  0.2375  94.235      18  2222222
   210.0  17.304  34.803  211.10  0.0469  0.2374  94.237      19  2222222
   211.0  17.239  34.795  211.06  0.0471  0.2379  94.226      28  2222222
   212.0  17.211  34.792  211.39  0.0475  0.2377  94.230      77  2222222
   213.0  17.147  34.782  212.22  0.0471  0.2374  94.237      30  2222222
   214.0  17.070  34.777  212.84  0.0475  0.2370  94.247      22  2222222
   215.0  17.050  34.773  212.52  0.0468  0.2365  94.260      18  2222222
   216.0  17.015  34.769  212.18  0.0475  0.2367  94.254      17  2222222
   217.0  16.995  34.765  212.00  0.0475  0.2373  94.238      18  2222222
   218.0  16.962  34.761  211.52  0.0469  0.2370  94.247      20  2222222
   219.0  16.947  34.759  211.56  0.0465  0.2369  94.248      24  2222222
   220.0  16.937  34.757  211.33  0.0548  0.2366  94.257      38  2222222
   221.0  16.928  34.754  211.86  0.0514  0.2373  94.240      71  2222222
   222.0  16.861  34.746  212.06  0.0469  0.2374  94.237      21  2222222
   223.0  16.839  34.744  212.45  0.0467  0.2374  94.237      15  2222222
   224.0  16.830  34.743  213.07  0.0475  0.2374  94.237      16  2222222
   225.0  16.799  34.739  213.54  0.0571  0.2374  94.237      18  2222222
   226.0  16.777  34.737  213.29  0.0590  0.2374  94.238      22  2222222
   227.0  16.687  34.725  213.32  0.0535  0.2374  94.238      27  2222222
   228.0  16.512  34.710  213.51  0.0475  0.2366  94.256      38  2222222
   229.0  16.484  34.706  213.39  0.0532  0.2364  94.262      53  2222222
   230.0  16.473  34.703  213.46  0.0581  0.2363  94.263      25  2222222
   231.0  16.464  34.701  213.56  0.0468  0.2363  94.263      18  2222222
   232.0  16.459  34.700  212.92  0.0552  0.2364  94.261      18  2222222
   233.0  16.452  34.698  212.72  0.0556  0.2364  94.261      17  2222222
   234.0  16.406  34.689  212.88  0.0475  0.2364  94.261      19  2222222
   235.0  16.385  34.688  212.58  0.0470  0.2365  94.259      27  2222222
   236.0  16.382  34.687  212.65  0.0469  0.2364  94.261      60  2222222
   237.0  16.374  34.685  213.29  0.0470  0.2364  94.262      51  2222222
   238.0  16.368  34.682  213.31  0.0507  0.2364  94.261      25  2222222
   239.0  16.266  34.669  213.44  0.0578  0.2359  94.273      19  2222222
   240.0  16.228  34.665  213.30  0.0475  0.2356  94.281      16  2222222
   241.0  16.202  34.659  213.70  0.0467  0.2355  94.282      15  2222222
   242.0  16.113  34.649  214.28  0.0475  0.2358  94.276      13  2222222
   243.0  16.089  34.649  213.92  0.0475  0.2363  94.263      17  2222222
   244.0  16.086  34.649  212.77  0.0475  0.2364  94.261      21  2222222
   245.0  16.073  34.645  213.32  0.0474  0.2365  94.258      89  2222222
   246.0  16.027  34.634  214.08  0.0475  0.2359  94.274      26  2222222
   247.0  15.831  34.618  214.64  0.0539  0.2362  94.265      18  2222222
   248.0  15.757  34.612  214.09  0.0582  0.2359  94.273      14  2222222
   249.0  15.744  34.610  213.97  0.0475  0.2364  94.261      16  2222222
   250.0  15.714  34.604  214.03  0.0475  0.2358  94.276      20  2222222
   251.0  15.687  34.602  213.83  0.0475  0.2364  94.262      29  2222222
   252.0  15.679  34.600  213.26  0.0473  0.2354  94.286      52  2222222
   253.0  15.613  34.592  213.98  0.0472  0.2355  94.284      41  2222222
   254.0  15.553  34.586  214.30  0.0469  0.2354  94.287      22  2222222
   255.0  15.534  34.581  214.51  0.0475  0.2353  94.288      18  2222222
   256.0  15.500  34.577  214.34  0.0467  0.2353  94.289      16  2222222
   257.0  15.486  34.575  213.83  0.0468  0.2354  94.286      17  2222222
   258.0  15.478  34.573  213.38  0.0475  0.2353  94.287      20  2222222
   259.0  15.421  34.566  213.66  0.0475  0.2354  94.286      33  2222222
   260.0  15.325  34.558  214.03  0.0475  0.2353  94.287      67  2222222
   261.0  15.250  34.549  213.80  0.0471  0.2353  94.287      31  2222222
   262.0  15.229  34.547  213.50  0.0475  0.2343  94.309      23  2222222
   263.0  15.227  34.546  213.72  0.0475  0.2343  94.310      19  2222222
   264.0  15.209  34.542  214.37  0.0468  0.2344  94.309      18  2222222
   265.0  15.186  34.540  214.28  0.0468  0.2347  94.302      18  2222222
   266.0  15.178  34.539  213.67  0.0475  0.2346  94.302      19  2222222
   267.0  15.172  34.538  213.56  0.0472  0.2344  94.307      36  2222222
   268.0  15.160  34.536  214.28  0.0469  0.2349  94.298      41  2222222
   269.0  15.138  34.534  214.49  0.0472  0.2351  94.292      35  2222222
   270.0  15.065  34.526  214.60  0.0475  0.2347  94.301      36  2222222
   271.0  14.974  34.520  213.95  0.0470  0.2343  94.310      27  2222222
   272.0  14.947  34.516  214.20  0.0475  0.2343  94.310      20  2222222
   273.0  14.913  34.510  214.64  0.0467  0.2342  94.312      16  2222222
   274.0  14.856  34.506  215.28  0.0475  0.2342  94.312      20  2222222
   275.0  14.809  34.503  215.53  0.0467  0.2337  94.324      29  2222222
   276.0  14.781  34.500  215.20  0.0473  0.2338  94.321      57  2222222
   277.0  14.728  34.496  215.84  0.0475  0.2340  94.318      30  2222222
   278.0  14.680  34.493  216.21  0.0469  0.2340  94.318      21  2222222
   279.0  14.667  34.491  215.97  0.0475  0.2337  94.324      18  2222222
   280.0  14.659  34.490  215.89  0.0475  0.2334  94.333      19  2222222
   281.0  14.651  34.489  216.01  0.0469  0.2334  94.332      20  2222222
   282.0  14.638  34.488  215.84  0.0470  0.2334  94.333      24  2222222
   283.0  14.608  34.485  216.49  0.0471  0.2333  94.335      30  2222222
   284.0  14.559  34.480  216.56  0.0471  0.2333  94.335      30  2222222
   285.0  14.478  34.473  216.57  0.0465  0.2329  94.344      36  2222222
   286.0  14.424  34.468  216.45  0.0472  0.2331  94.339      44  2222222
   287.0  14.359  34.461  216.48  0.0475  0.2333  94.334      29  2222222
   288.0  14.284  34.454  217.24  0.0475  0.2333  94.335      22  2222222
   289.0  14.252  34.451  217.20  0.0469  0.2334  94.331      22  2222222
   290.0  14.220  34.447  216.85  0.0470  0.2333  94.334      24  2222222
   291.0  14.185  34.444  217.03  0.0470  0.2333  94.335      24  2222222
   292.0  14.148  34.441  217.48  0.0475  0.2330  94.343      24  2222222
   293.0  14.122  34.440  217.58  0.0475  0.2326  94.352      23  2222222
   294.0  14.108  34.439  217.60  0.0475  0.2328  94.347      36  2222222
   295.0  14.086  34.436  217.23  0.0473  0.2323  94.359      50  2222222
   296.0  14.076  34.435  217.73  0.0471  0.2324  94.357      28  2222222
   297.0  14.050  34.432  217.76  0.0469  0.2324  94.357      22  2222222
   298.0  14.013  34.430  217.97  0.0469  0.2333  94.335      20  2222222
   299.0  14.002  34.428  217.96  0.0468  0.2331  94.339      17  2222222
   300.0  13.989  34.427  217.29  0.0469  0.2328  94.347      20  2222222
   301.0  13.976  34.425  216.68  0.0471  0.2328  94.348      32  2222222
   302.0  13.963  34.423  217.15  0.0467  0.2324  94.356      48  2222222
   303.0  13.958  34.422  217.22  0.0472  0.2324  94.358      37  2222222
   304.0  13.944  34.420  217.26  0.0471  0.2324  94.358      34  2222222
   305.0  13.930  34.419  216.86  0.0471  0.2323  94.360      28  2222222
   306.0  13.925  34.418  217.00  0.0475  0.2323  94.359      22  2222222
   307.0  13.903  34.415  217.53  0.0469  0.2324  94.357      20  2222222
   308.0  13.873  34.413  217.43  0.0463  0.2326  94.351      19  2222222
   309.0  13.819  34.407  217.00  0.0475  0.2323  94.359      24  2222222
   310.0  13.737  34.400  218.02  0.0475  0.2323  94.359      30  2222222
   311.0  13.674  34.395  218.06  0.0471  0.2322  94.360      34  2222222
   312.0  13.642  34.391  218.36  0.0466  0.2319  94.368      43  2222222
   313.0  13.614  34.388  218.29  0.0471  0.2316  94.374      31  2222222
   314.0  13.552  34.381  217.82  0.0470  0.2313  94.381      23  2222222
   315.0  13.502  34.375  218.64  0.0463  0.2323  94.359      19  2222222
   316.0  13.423  34.365  219.78  0.0462  0.2323  94.359      18  2222222
   317.0  13.389  34.362  220.06  0.0470  0.2323  94.359      24  2222222
   318.0  13.384  34.360  219.57  0.0469  0.2323  94.359      38  2222222
   319.0  13.377  34.357  219.65  0.0475  0.2323  94.359      37  2222222
   320.0  13.307  34.346  220.71  0.0471  0.2323  94.358      34  2222222
   321.0  13.243  34.339  221.63  0.0465  0.2323  94.358      36  2222222
   322.0  13.215  34.337  222.07  0.0471  0.2323  94.359      28  2222222
   323.0  13.204  34.337  221.87  0.0464  0.2323  94.359      21  2222222
   324.0  13.188  34.333  221.50  0.0475  0.2323  94.359      17  2222222
   325.0  13.099  34.322  221.65  0.0475  0.2323  94.359      17  2222222
   326.0  12.973  34.307  222.55  0.0469  0.2323  94.359      20  2222222
   327.0  12.881  34.305  222.93  0.0475  0.2323  94.359      38  2222222
   328.0  12.880  34.302  222.19  0.0471  0.2323  94.360      58  2222222
   329.0  12.863  34.299  222.06  0.0465  0.2323  94.359      23  2222222
   330.0  12.847  34.298  222.22  0.0469  0.2322  94.361      21  2222222
   331.0  12.827  34.296  222.77  0.0475  0.2323  94.359      22  2222222
   332.0  12.808  34.295  222.81  0.0469  0.2320  94.367      22  2222222
   333.0  12.802  34.294  222.58  0.0464  0.2319  94.367      21  2222222
   334.0  12.796  34.294  222.57  0.0475  0.2322  94.362      25  2222222
   335.0  12.765  34.292  222.21  0.0461  0.2323  94.360      42  2222222
   336.0  12.711  34.288  222.69  0.0467  0.2322  94.362      44  2222222
   337.0  12.655  34.284  222.76  0.0471  0.2321  94.362      29  2222222
   338.0  12.598  34.281  223.31  0.0470  0.2320  94.365      24  2222222
   339.0  12.580  34.279  223.31  0.0464  0.2318  94.369      21  2222222
   340.0  12.540  34.276  223.15  0.0468  0.2318  94.370      18  2222222
   341.0  12.465  34.270  223.37  0.0475  0.2320  94.366      18  2222222
   342.0  12.415  34.270  222.94  0.0475  0.2316  94.374      20  2222222
   343.0  12.395  34.267  222.78  0.0471  0.2319  94.369      67  2222222
   344.0  12.399  34.266  222.68  0.0472  0.2321  94.363      38  2222222
   345.0  12.359  34.264  223.43  0.0469  0.2318  94.371      19  2222222
   346.0  12.351  34.264  223.82  0.0475  0.2312  94.383      16  2222222
   347.0  12.346  34.263  223.54  0.0475  0.2312  94.383      16  2222222
   348.0  12.333  34.261  223.34  0.0461  0.2312  94.383      16  2222222
   349.0  12.283  34.257  223.26  0.0464  0.2312  94.383      20  2222222
   350.0  12.219  34.254  223.63  0.0468  0.2315  94.377      37  2222222
   351.0  12.182  34.252  223.64  0.0469  0.2315  94.376      61  2222222
   352.0  12.143  34.248  223.49  0.0468  0.2316  94.374      33  2222222
   353.0  12.117  34.248  223.87  0.0475  0.2319  94.368      22  2222222
   354.0  12.115  34.247  223.81  0.0462  0.2313  94.382      18  2222222
   355.0  12.113  34.247  223.29  0.0467  0.2315  94.377      16  2222222
   356.0  12.109  34.247  222.93  0.0468  0.2312  94.383      18  2222222
   357.0  12.108  34.248  223.00  0.0469  0.2313  94.382      22  2222222
   358.0  12.110  34.248  223.41  0.0473  0.2312  94.383      49  2222222
   359.0  12.092  34.246  223.21  0.0470  0.2312  94.382      52  2222222
   360.0  12.011  34.242  223.39  0.0465  0.2312  94.383      24  2222222
   361.0  12.003  34.242  223.25  0.0468  0.2312  94.383      17  2222222
   362.0  12.000  34.242  223.00  0.0475  0.2312  94.383      15  2222222
   363.0  12.001  34.242  222.89  0.0452  0.2312  94.383      15  2222222
   364.0  11.998  34.242  222.51  0.0467  0.2313  94.382      16  2222222
   365.0  11.986  34.241  222.24  0.0465  0.2312  94.383      22  2222222
   366.0  11.974  34.239  222.31  0.0469  0.2312  94.383      58  2222222
   367.0  11.957  34.238  222.75  0.0467  0.2311  94.385      46  2222222
   368.0  11.959  34.240  222.03  0.0466  0.2312  94.383      28  2222222
   369.0  11.951  34.241  221.40  0.0475  0.2316  94.375      21  2222222
   370.0  11.943  34.242  221.02  0.0468  0.2312  94.383      17  2222222
   371.0  11.930  34.243  220.65  0.0462  0.2312  94.383      17  2222222
   372.0  11.918  34.243  220.35  0.0469  0.2311  94.385      19  2222222
   373.0  11.905  34.242  220.10  0.0465  0.2306  94.398      24  2222222
   374.0  11.886  34.241  219.95  0.0468  0.2309  94.391      34  2222222
