  CTDPRS  CTDTMP  CTDSAL  CTDOXY  CHLPIG BEAM.AT   XMISS  NUMBER   QUALT1
    81.0  22.405  35.229  222.16  0.2396  0.2671  93.540      35  2222222
    82.0  22.260  35.225  221.64  0.2454  0.2657  93.574      61  2222222
    83.0  22.162  35.213  219.80  0.2599  0.2657  93.572      73  2222222
    84.0  22.116  35.212  219.81  0.2800  0.2666  93.553      55  2222222
    85.0  22.114  35.218  220.67  0.2884  0.2667  93.552      35  2222222
    86.0  22.106  35.221  222.03  0.2871  0.2666  93.553      35  2222222
    87.0  22.093  35.223  221.40  0.2976  0.2662  93.563      49  2222222
    88.0  22.055  35.225  222.16  0.3140  0.2683  93.512     110  2222222
    89.0  21.891  35.207  218.90  0.3147  0.2657  93.573      42  2222222
    90.0  21.836  35.197  218.10  0.3349  0.2661  93.564      56  2222222
    91.0  21.805  35.189  217.60  0.3493  0.2666  93.552      37  2222222
    92.0  21.783  35.184  216.88  0.3519  0.2670  93.543      37  2222222
    93.0  21.764  35.180  217.06  0.3713  0.2689  93.499      52  2222222
    94.0  21.755  35.178  216.85  0.3892  0.2676  93.528      83  2222222
    95.0  21.705  35.169  215.44  0.3976  0.2676  93.529      56  2222222
    96.0  21.629  35.160  215.27  0.4187  0.2709  93.453      60  2222222
    97.0  21.611  35.157  214.67  0.4710  0.2739  93.381      31  2222222
    98.0  21.520  35.111  212.35  0.5352  0.2735  93.392      29  2222222
    99.0  21.469  35.139  212.76  0.6745  0.2797  93.246     144  2222222
   100.0  21.387  35.127  211.09  0.6607  0.2802  93.236      21  2222222
   101.0  21.312  35.123  210.29  0.8072  0.2828  93.176      18  2222222
   102.0  21.282  35.116  209.76  0.8893  0.2874  93.066      18  2222222
   103.0  21.270  35.114  209.95  1.0144  0.2876  93.063     144  2222222
   104.0  21.157  35.098  207.58  1.0401  0.2870  93.076      21  2222222
   105.0  21.131  35.100  206.37  1.0224  0.2901  93.004      21  2222222
   106.0  21.102  35.093  206.64  1.0811  0.2885  93.042     137  2222222
   107.0  20.889  35.062  201.66  1.0517  0.2885  93.044      23  2222222
   108.0  20.847  35.055  199.25  0.9500  0.2865  93.089      21  2222222
   109.0  20.764  35.046  198.27  0.9367  0.2858  93.105      29  2222222
   110.0  20.705  35.042  199.51  0.9727  0.2842  93.142     118  2222222
   111.0  20.535  35.028  197.87  0.8515  0.2816  93.202      37  2222222
   112.0  20.473  35.025  198.62  0.8206  0.2782  93.280      58  2222222
   113.0  20.426  35.020  197.80  0.8135  0.2766  93.319      39  2222222
   114.0  20.345  35.012  196.82  0.7250  0.2764  93.324      24  2222222
   115.0  20.305  35.010  196.56  0.6858  0.2738  93.384      22  2222222
   116.0  20.266  35.009  197.04  0.7190  0.2713  93.443     124  2222222
   117.0  20.219  35.009  197.31  0.6814  0.2713  93.442      37  2222222
   118.0  20.196  35.009  197.18  0.5893  0.2690  93.497      35  2222222
   119.0  20.185  35.008  197.69  0.6029  0.2685  93.508      45  2222222
   120.0  20.176  35.006  197.17  0.5919  0.2681  93.518      35  2222222
   121.0  20.123  34.996  195.49  0.5838  0.2676  93.530      30  2222222
   122.0  20.092  34.994  195.28  0.5732  0.2681  93.519      42  2222222
   123.0  20.093  34.995  196.83  0.6312  0.2681  93.517     107  2222222
   124.0  20.083  34.995  196.14  0.6071  0.2694  93.487      43  2222222
   125.0  20.038  34.991  195.85  0.5421  0.2661  93.564      37  2222222
   126.0  20.006  34.991  196.49  0.5300  0.2655  93.577      28  2222222
   127.0  19.937  34.983  196.61  0.5062  0.2639  93.616      29  2222222
   128.0  19.866  34.987  197.21  0.4938  0.2625  93.647      51  2222222
   129.0  19.875  34.991  198.41  0.5310  0.2619  93.661      92  2222222
   130.0  19.790  34.987  197.00  0.4913  0.2617  93.666      49  2222222
   131.0  19.660  34.966  195.07  0.4505  0.2598  93.712      49  2222222
   132.0  19.635  34.969  196.40  0.4230  0.2596  93.717      39  2222222
   133.0  19.561  34.964  196.06  0.4394  0.2597  93.715      54  2222222
   134.0  19.532  34.961  196.38  0.4613  0.2601  93.705      73  2222222
   135.0  19.527  34.961  196.51  0.4735  0.2593  93.723      64  2222222
   136.0  19.543  34.984  201.74  0.4362  0.2599  93.709      48  2222222
   137.0  19.558  35.009  204.42  0.4147  0.2593  93.724      30  2222222
   138.0  19.495  34.998  202.57  0.3957  0.2587  93.738      38  2222222
   139.0  19.474  34.994  202.37  0.4300  0.2579  93.756     108  2222222
   140.0  19.366  34.972  198.97  0.3972  0.2567  93.784      36  2222222
   141.0  19.151  34.929  194.85  0.3666  0.2562  93.796      38  2222222
   142.0  19.094  34.920  196.05  0.3789  0.2551  93.822      95  2222222
   143.0  18.963  34.906  195.34  0.3540  0.2553  93.817      35  2222222
   144.0  18.905  34.898  194.86  0.3454  0.2541  93.845      55  2222222
   145.0  18.903  34.898  196.28  0.3798  0.2532  93.867      58  2222222
   146.0  18.874  34.897  196.68  0.3301  0.2537  93.856      32  2222222
   147.0  18.843  34.896  197.65  0.2947  0.2530  93.871      27  2222222
   148.0  18.832  34.903  198.29  0.3129  0.2531  93.868     143  2222222
   149.0  18.799  34.927  205.82  0.2905  0.2530  93.871      23  2222222
   150.0  18.816  34.941  207.40  0.2721  0.2530  93.871      20  2222222
   151.0  18.822  34.946  207.91  0.2625  0.2521  93.892      26  2222222
   152.0  18.801  34.954  210.32  0.2894  0.2524  93.886      42  2222222
   153.0  18.728  34.960  211.39  0.3117  0.2510  93.918     105  2222222
   154.0  18.628  34.961  213.21  0.3030  0.2489  93.969      59  2222222
   155.0  18.528  34.953  212.41  0.2034  0.2489  93.968      34  2222222
   156.0  18.487  34.948  212.31  0.1908  0.2478  93.992      29  2222222
   157.0  18.451  34.939  210.26  0.1776  0.2478  93.993      30  2222222
   158.0  18.397  34.926  209.57  0.1914  0.2472  94.006     116  2222222
   159.0  18.223  34.893  206.94  0.1877  0.2466  94.021      28  2222222
   160.0  18.174  34.881  205.80  0.1751  0.2461  94.034      40  2222222
   161.0  18.146  34.874  206.35  0.1856  0.2464  94.026     103  2222222
   162.0  18.100  34.867  206.76  0.1724  0.2468  94.017      28  2222222
   163.0  18.053  34.864  207.41  0.1619  0.2469  94.014      22  2222222
   164.0  18.052  34.864  207.19  0.1595  0.2463  94.028      93  2222222
   165.0  17.991  34.862  207.14  0.1556  0.2455  94.046      99  2222222
   166.0  17.939  34.850  207.21  0.1483  0.2458  94.040      15  2222222
   167.0  17.806  34.836  208.64  0.1399  0.2458  94.040      17  2222222
   168.0  17.764  34.845  209.87  0.1399  0.2461  94.033      21  2222222
   169.0  17.786  34.845  209.38  0.1461  0.2450  94.059     141  2222222
   170.0  17.680  34.841  211.36  0.1331  0.2447  94.065      29  2222222
   171.0  17.588  34.831  211.97  0.1197  0.2442  94.078      24  2222222
   172.0  17.505  34.827  211.79  0.1195  0.2440  94.083      30  2222222
   173.0  17.491  34.823  211.62  0.1154  0.2439  94.085     129  2222222
   174.0  17.378  34.806  212.27  0.1115  0.2437  94.089      24  2222222
   175.0  17.225  34.789  211.64  0.0983  0.2436  94.092      20  2222222
   176.0  17.049  34.762  211.37  0.0821  0.2429  94.109      23  2222222
   177.0  16.923  34.754  210.87  0.0794  0.2422  94.126      29  2222222
   178.0  16.946  34.754  211.47  0.0772  0.2417  94.136     111  2222222
   179.0  16.880  34.745  212.48  0.0751  0.2421  94.128      23  2222222
   180.0  16.841  34.737  211.77  0.0706  0.2412  94.148      20  2222222
   181.0  16.795  34.729  211.02  0.0699  0.2410  94.153      18  2222222
   182.0  16.739  34.713  210.48  0.0590  0.2413  94.147      19  2222222
   183.0  16.644  34.703  209.52  0.0590  0.2421  94.127      20  2222222
   184.0  16.534  34.689  209.12  0.0590  0.2412  94.147      36  2222222
   185.0  16.486  34.686  210.01  0.0632  0.2405  94.164      66  2222222
   186.0  16.365  34.667  209.84  0.0590  0.2400  94.175      31  2222222
   187.0  16.319  34.662  209.58  0.0590  0.2399  94.178      25  2222222
   188.0  16.300  34.656  209.22  0.0586  0.2396  94.186      26  2222222
   189.0  16.187  34.635  209.08  0.0590  0.2399  94.179      25  2222222
   190.0  16.074  34.622  208.80  0.0590  0.2397  94.184      29  2222222
   191.0  16.013  34.615  208.31  0.0590  0.2396  94.186      39  2222222
   192.0  15.963  34.607  208.47  0.0590  0.2397  94.182      39  2222222
   193.0  15.918  34.602  208.32  0.0590  0.2397  94.184      31  2222222
   194.0  15.847  34.591  207.97  0.0565  0.2398  94.180      27  2222222
   195.0  15.793  34.581  207.50  0.0511  0.2396  94.186      29  2222222
   196.0  15.762  34.576  207.10  0.0538  0.2391  94.197      29  2222222
   197.0  15.747  34.573  207.55  0.0471  0.2394  94.190      29  2222222
   198.0  15.736  34.571  206.89  0.0557  0.2394  94.190      35  2222222
   199.0  15.724  34.569  207.61  0.0558  0.2388  94.205      71  2222222
   200.0  15.678  34.564  208.32  0.0569  0.2395  94.189      33  2222222
   201.0  15.646  34.560  208.40  0.0590  0.2389  94.201      20  2222222
   202.0  15.632  34.558  208.93  0.0496  0.2394  94.191      17  2222222
   203.0  15.569  34.547  208.86  0.0475  0.2395  94.188      19  2222222
   204.0  15.514  34.547  208.81  0.0475  0.2395  94.188      21  2222222
   205.0  15.446  34.544  207.99  0.0518  0.2393  94.193      37  2222222
   206.0  15.418  34.541  209.22  0.0487  0.2387  94.209      76  2222222
   207.0  15.347  34.531  209.84  0.0475  0.2385  94.211      22  2222222
   208.0  15.319  34.530  209.63  0.0469  0.2386  94.210      19  2222222
   209.0  15.312  34.528  208.90  0.0475  0.2387  94.209      20  2222222
   210.0  15.297  34.526  208.74  0.0475  0.2385  94.212      38  2222222
   211.0  15.285  34.525  209.13  0.0472  0.2385  94.213      48  2222222
   212.0  15.267  34.522  209.49  0.0475  0.2386  94.211      28  2222222
   213.0  15.203  34.515  209.39  0.0470  0.2385  94.213      27  2222222
   214.0  15.158  34.510  209.70  0.0475  0.2393  94.193      36  2222222
   215.0  15.105  34.503  208.79  0.0472  0.2384  94.214      38  2222222
   216.0  15.065  34.496  209.29  0.0521  0.2388  94.205      30  2222222
   217.0  15.016  34.490  208.90  0.0528  0.2388  94.204      26  2222222
   218.0  14.963  34.484  209.39  0.0467  0.2385  94.213      32  2222222
   219.0  14.893  34.477  209.62  0.0475  0.2390  94.200      47  2222222
   220.0  14.811  34.470  209.73  0.0467  0.2386  94.210      30  2222222
   221.0  14.760  34.463  209.57  0.0475  0.2385  94.214      23  2222222
   222.0  14.746  34.462  208.85  0.0475  0.2382  94.219      21  2222222
   223.0  14.693  34.453  209.49  0.0475  0.2380  94.225      30  2222222
   224.0  14.606  34.448  209.42  0.0463  0.2381  94.221      39  2222222
   225.0  14.579  34.444  209.09  0.0475  0.2377  94.230      37  2222222
   226.0  14.544  34.439  209.56  0.0471  0.2374  94.236      34  2222222
   227.0  14.509  34.436  209.48  0.0475  0.2375  94.235      45  2222222
   228.0  14.482  34.433  209.31  0.0475  0.2375  94.234      41  2222222
   229.0  14.460  34.430  209.66  0.0475  0.2373  94.239      26  2222222
   230.0  14.447  34.429  210.29  0.0469  0.2381  94.222      20  2222222
   231.0  14.444  34.428  210.19  0.0475  0.2374  94.237      20  2222222
   232.0  14.424  34.424  209.76  0.0475  0.2374  94.237      27  2222222
   233.0  14.330  34.416  209.54  0.0471  0.2373  94.239      56  2222222
   234.0  14.281  34.413  210.78  0.0472  0.2374  94.237      40  2222222
   235.0  14.282  34.413  211.67  0.0470  0.2374  94.237      25  2222222
   236.0  14.285  34.414  212.41  0.0469  0.2375  94.236      21  2222222
   237.0  14.241  34.409  212.94  0.0475  0.2377  94.231      25  2222222
   238.0  14.194  34.405  212.27  0.0469  0.2375  94.236      39  2222222
   239.0  14.136  34.396  210.94  0.0473  0.2371  94.245      73  2222222
   240.0  14.089  34.390  211.31  0.0467  0.2371  94.243      31  2222222
   241.0  14.057  34.386  211.22  0.0475  0.2368  94.251      19  2222222
   242.0  14.015  34.380  210.52  0.0475  0.2369  94.250      15  2222222
   243.0  13.976  34.375  209.70  0.0475  0.2373  94.238      18  2222222
   244.0  13.891  34.368  209.00  0.0469  0.2374  94.237      22  2222222
   245.0  13.958  34.373  209.79  0.0474  0.2370  94.247     106  2222222
   246.0  13.866  34.364  210.75  0.0475  0.2366  94.256      19  2222222
   247.0  13.826  34.361  210.77  0.0466  0.2365  94.260      14  2222222
   248.0  13.786  34.356  210.76  0.0475  0.2368  94.252      15  2222222
   249.0  13.736  34.353  210.92  0.0475  0.2365  94.258      15  2222222
   250.0  13.739  34.355  210.77  0.0472  0.2369  94.250      95  2222222
   251.0  13.765  34.354  210.22  0.0469  0.2367  94.253      39  2222222
   252.0  13.667  34.344  211.46  0.0475  0.2364  94.261      17  2222222
   253.0  13.620  34.345  211.49  0.0475  0.2365  94.260      15  2222222
   254.0  13.610  34.343  210.52  0.0464  0.2366  94.256      21  2222222
   255.0  13.546  34.335  209.46  0.0475  0.2365  94.260      37  2222222
   256.0  13.511  34.334  209.56  0.0473  0.2364  94.262      55  2222222
   257.0  13.493  34.330  209.51  0.0475  0.2364  94.261      30  2222222
   258.0  13.462  34.327  209.48  0.0475  0.2363  94.264      26  2222222
   259.0  13.432  34.325  209.39  0.0475  0.2365  94.258      35  2222222
   260.0  13.412  34.323  209.09  0.0475  0.2361  94.268      34  2222222
   261.0  13.392  34.320  209.62  0.0475  0.2355  94.284      29  2222222
   262.0  13.359  34.317  209.54  0.0475  0.2358  94.276      29  2222222
   263.0  13.326  34.315  209.16  0.0468  0.2358  94.275      37  2222222
   264.0  13.319  34.314  208.78  0.0470  0.2359  94.274      49  2222222
   265.0  13.315  34.313  209.60  0.0471  0.2359  94.275      33  2222222
   266.0  13.289  34.309  209.19  0.0475  0.2363  94.263      22  2222222
   267.0  13.244  34.304  209.20  0.0475  0.2364  94.261      22  2222222
   268.0  13.186  34.301  208.54  0.0466  0.2358  94.275      27  2222222
   269.0  13.143  34.300  208.53  0.0473  0.2355  94.283      54  2222222
   270.0  13.129  34.298  208.94  0.0473  0.2357  94.277      58  2222222
   271.0  13.120  34.297  209.03  0.0475  0.2358  94.276      22  2222222
   272.0  13.095  34.294  209.10  0.0468  0.2355  94.283      18  2222222
   273.0  13.081  34.295  209.16  0.0475  0.2356  94.280      17  2222222
   274.0  13.066  34.293  208.99  0.0475  0.2360  94.271      18  2222222
   275.0  13.061  34.294  208.76  0.0465  0.2367  94.255      24  2222222
   276.0  13.080  34.293  209.34  0.0469  0.2354  94.285     119  2222222
   277.0  13.043  34.288  209.69  0.0452  0.2354  94.285      20  2222222
   278.0  12.955  34.281  210.12  0.0475  0.2356  94.281      16  2222222
   279.0  12.891  34.279  210.03  0.0467  0.2357  94.278      16  2222222
   280.0  12.867  34.280  209.52  0.0475  0.2355  94.282      15  2222222
   281.0  12.806  34.272  208.65  0.0469  0.2357  94.279      19  2222222
   282.0  12.705  34.266  208.35  0.0468  0.2355  94.284      34  2222222
   283.0  12.773  34.269  209.30  0.0462  0.2353  94.287      96  2222222
   284.0  12.588  34.260  210.09  0.0470  0.2354  94.286      24  2222222
   285.0  12.547  34.257  210.31  0.0469  0.2353  94.287      21  2222222
   286.0  12.499  34.257  210.94  0.0465  0.2354  94.286      22  2222222
   287.0  12.472  34.257  211.18  0.0467  0.2350  94.296      30  2222222
   288.0  12.443  34.253  211.09  0.0470  0.2349  94.296      46  2222222
   289.0  12.388  34.249  210.52  0.0466  0.2349  94.298      43  2222222
   290.0  12.376  34.249  210.44  0.0464  0.2347  94.300      30  2222222
   291.0  12.369  34.248  211.10  0.0470  0.2346  94.303      23  2222222
   292.0  12.344  34.246  211.35  0.0475  0.2351  94.293      21  2222222
   293.0  12.311  34.244  210.97  0.0470  0.2353  94.288      23  2222222
   294.0  12.260  34.242  211.04  0.0461  0.2382  94.219      50  2222222
   295.0  12.258  34.241  210.88  0.0468  0.2346  94.303      73  2222222
   296.0  12.238  34.238  210.66  0.0470  0.2343  94.311      24  2222222
   297.0  12.212  34.237  210.43  0.0464  0.2343  94.310      21  2222222
   298.0  12.193  34.235  210.28  0.0469  0.2343  94.310      19  2222222
   299.0  12.133  34.229  210.31  0.0475  0.2347  94.301      19  2222222
   300.0  12.089  34.231  210.79  0.0465  0.2354  94.285      23  2222222
   301.0  12.075  34.230  210.42  0.0462  0.2349  94.297      54  2222222
   302.0  12.065  34.228  210.30  0.0471  0.2343  94.310      62  2222222
   303.0  12.029  34.225  210.64  0.0475  0.2340  94.317      28  2222222
   304.0  12.003  34.224  210.30  0.0465  0.2342  94.312      23  2222222
   305.0  11.985  34.223  209.86  0.0461  0.2343  94.311      24  2222222
   306.0  11.974  34.222  210.21  0.0466  0.2342  94.313      27  2222222
   307.0  11.965  34.221  210.25  0.0463  0.2344  94.308      29  2222222
   308.0  11.950  34.220  209.74  0.0468  0.2344  94.308      33  2222222
   309.0  11.928  34.218  209.94  0.0457  0.2343  94.309      44  2222222
   310.0  11.914  34.217  210.03  0.0469  0.2341  94.315      43  2222222
   311.0  11.894  34.215  210.27  0.0462  0.2342  94.313      35  2222222
   312.0  11.856  34.212  209.65  0.0462  0.2348  94.299      27  2222222
   313.0  11.803  34.207  209.07  0.0466  0.2343  94.310      26  2222222
   314.0  11.776  34.207  209.03  0.0470  0.2345  94.306      27  2222222
   315.0  11.740  34.207  209.74  0.0464  0.2343  94.310      42  2222222
   316.0  11.693  34.206  210.48  0.0454  0.2343  94.310      44  2222222
   317.0  11.672  34.205  209.98  0.0466  0.2342  94.313      26  2222222
   318.0  11.657  34.202  209.94  0.0469  0.2344  94.309      22  2222222
   319.0  11.599  34.199  209.72  0.0475  0.2337  94.324      23  2222222
   320.0  11.581  34.198  208.99  0.0461  0.2341  94.315      25  2222222
   321.0  11.555  34.196  208.88  0.0461  0.2343  94.310      33  2222222
   322.0  11.526  34.194  208.01  0.0462  0.2353  94.288      94  2222222
   323.0  11.524  34.192  208.52  0.0459  0.2343  94.310      42  2222222
   324.0  11.495  34.191  208.37  0.0441  0.2334  94.333      17  2222222
   325.0  11.472  34.188  208.55  0.0461  0.2336  94.327      16  2222222
   326.0  11.431  34.188  208.97  0.0465  0.2342  94.312      12  2222222
   327.0  11.375  34.181  208.63  0.0460  0.2344  94.309      15  2222222
   328.0  11.309  34.185  207.78  0.0468  0.2344  94.307      17  2222222
   329.0  11.383  34.185  208.09  0.0461  0.2343  94.310      71  2222222
   330.0  11.335  34.185  207.79  0.0462  0.2341  94.316      70  2222222
   331.0  11.307  34.175  208.19  0.0468  0.2343  94.310      18  2222222
   332.0  11.235  34.180  207.55  0.0449  0.2342  94.312      18  2222222
   333.0  11.212  34.179  207.05  0.0459  0.2343  94.310      22  2222222
   334.0  11.178  34.177  206.76  0.0462  0.2341  94.315      34  2222222
   335.0  11.147  34.176  206.46  0.0450  0.2342  94.312      52  2222222
   336.0  11.132  34.175  206.42  0.0459  0.2341  94.314      28  2222222
   337.0  11.122  34.173  206.27  0.0461  0.2340  94.318      24  2222222
   338.0  11.109  34.173  206.27  0.0463  0.2339  94.321      29  2222222
   339.0  11.098  34.172  206.26  0.0449  0.2337  94.324      32  2222222
   340.0  11.086  34.172  206.42  0.0459  0.2335  94.330      36  2222222
   341.0  11.062  34.170  206.29  0.0463  0.2341  94.315      56  2222222
   342.0  11.018  34.169  206.65  0.0461  0.2338  94.324      33  2222222
   343.0  10.988  34.168  206.46  0.0456  0.2341  94.315      24  2222222
   344.0  10.941  34.163  206.22  0.0465  0.2339  94.319      25  2222222
   345.0  10.884  34.164  205.74  0.0464  0.2338  94.323      30  2222222
   346.0  10.878  34.164  205.55  0.0465  0.2338  94.323      32  2222222
   347.0  10.877  34.163  205.62  0.0463  0.2339  94.320      28  2222222
   348.0  10.873  34.162  205.73  0.0457  0.2336  94.326      32  2222222
   349.0  10.872  34.162  205.85  0.0458  0.2337  94.324      62  2222222
   350.0  10.868  34.161  205.84  0.0457  0.2335  94.331      44  2222222
   351.0  10.863  34.161  205.58  0.0475  0.2334  94.331      24  2222222
   352.0  10.838  34.159  205.22  0.0563  0.2341  94.316      21  2222222
   353.0  10.798  34.157  205.28  0.0516  0.2335  94.330      20  2222222
   354.0  10.770  34.158  205.26  0.0461  0.2341  94.314      24  2222222
   355.0  10.762  34.157  205.34  0.0467  0.2339  94.319      32  2222222
   356.0  10.750  34.156  205.46  0.0458  0.2342  94.313      47  2222222
   357.0  10.704  34.153  204.69  0.0460  0.2333  94.334      54  2222222
   358.0  10.658  34.152  204.64  0.0550  0.2336  94.328      31  2222222
   359.0  10.640  34.152  204.97  0.0475  0.2374  94.237      24  2222222
   360.0  10.635  34.152  205.24  0.0461  0.2361  94.267      25  2222222
   361.0  10.633  34.151  205.41  0.0454  0.2336  94.326      33  2222222
   362.0  10.624  34.150  204.94  0.0466  0.2336  94.328      39  2222222
   363.0  10.573  34.148  204.21  0.0448  0.2335  94.329      31  2222222
   364.0  10.538  34.148  203.73  0.0459  0.2334  94.333      28  2222222
   365.0  10.507  34.148  203.15  0.0448  0.2333  94.334      31  2222222
   366.0  10.482  34.148  203.25  0.0446  0.2333  94.334      28  2222222
   367.0  10.445  34.150  203.60  0.0454  0.2334  94.332      33  2222222
   368.0  10.441  34.152  203.94  0.0501  0.2334  94.333      53  2222222
   369.0  10.444  34.154  204.90  0.0478  0.2333  94.334      40  2222222
   370.0  10.433  34.155  206.09  0.0549  0.2333  94.335      28  2222222
   371.0  10.408  34.154  206.46  0.0447  0.2333  94.336      25  2222222
   372.0  10.392  34.154  206.27  0.0453  0.2334  94.331      27  2222222
   373.0  10.386  34.153  205.71  0.0459  0.2341  94.316      28  2222222
   374.0  10.366  34.152  204.97  0.0457  0.2337  94.326      39  2222222
   375.0  10.312  34.148  204.40  0.0454  0.2338  94.324      33  2222222
