  CTDPRS  CTDTMP  CTDSAL  CTDOXY  CHLPIG BEAM.AT   XMISS  NUMBER   QUALT1
    80.0  22.623  35.219  220.77  0.2797  0.2703  93.465      64  2222222
    81.0  22.550  35.212  220.48  0.2737  0.2696  93.482      46  2222222
    82.0  22.482  35.209  220.16  0.2558  0.2690  93.497      32  2222222
    83.0  22.460  35.207  220.05  0.2651  0.2686  93.506      39  2222222
    84.0  22.452  35.206  220.00  0.2664  0.2689  93.499      53  2222222
    85.0  22.440  35.205  219.86  0.2751  0.2690  93.497      48  2222222
    86.0  22.434  35.205  219.83  0.2785  0.2685  93.507      85  2222222
    87.0  22.424  35.204  219.34  0.2949  0.2695  93.484      35  2222222
    88.0  22.402  35.205  219.69  0.2763  0.2691  93.494      26  2222222
    89.0  22.354  35.211  219.39  0.2805  0.2680  93.520      38  2222222
    90.0  22.264  35.219  219.48  0.2934  0.2666  93.553      95  2222222
    91.0  22.190  35.214  219.59  0.3106  0.2662  93.561      33  2222222
    92.0  22.163  35.208  218.50  0.3029  0.2663  93.559      27  2222222
    93.0  22.127  35.203  217.81  0.3109  0.2664  93.557      37  2222222
    94.0  22.060  35.205  218.43  0.3489  0.2670  93.542      71  2222222
    95.0  22.031  35.208  218.90  0.3665  0.2667  93.550      66  2222222
    96.0  21.992  35.207  219.17  0.3770  0.2676  93.528      51  2222222
    97.0  21.859  35.212  221.12  0.3764  0.2672  93.537      31  2222222
    98.0  21.769  35.218  221.66  0.3906  0.2679  93.522      28  2222222
    99.0  21.711  35.216  220.43  0.4490  0.2699  93.475      60  2222222
   100.0  21.711  35.213  220.06  0.4817  0.2720  93.425      85  2222222
   101.0  21.660  35.212  219.78  0.5575  0.2737  93.386      25  2222222
   102.0  21.658  35.212  219.42  0.5863  0.2742  93.374      26  2222222
   103.0  21.653  35.211  219.61  0.6173  0.2755  93.345      38  2222222
   104.0  21.653  35.210  219.33  0.6761  0.2743  93.372     104  2222222
   105.0  21.637  35.208  219.01  0.6660  0.2745  93.367      36  2222222
   106.0  21.624  35.207  218.04  0.6568  0.2742  93.374      25  2222222
   107.0  21.591  35.204  218.04  0.6610  0.2743  93.372      31  2222222
   108.0  21.579  35.203  217.59  0.7370  0.2749  93.357     115  2222222
   109.0  21.514  35.198  216.38  0.7384  0.2758  93.338      29  2222222
   110.0  21.456  35.193  215.08  0.7293  0.2762  93.329      26  2222222
   111.0  21.375  35.188  213.10  0.7404  0.2777  93.293      28  2222222
   112.0  21.281  35.179  210.60  0.7610  0.2776  93.295      38  2222222
   113.0  21.236  35.176  211.70  0.7926  0.2776  93.297     106  2222222
   114.0  21.157  35.172  211.38  0.7475  0.2770  93.308      31  2222222
   115.0  21.116  35.169  211.44  0.7032  0.2762  93.328      36  2222222
   116.0  21.054  35.168  212.39  0.7593  0.2751  93.354      78  2222222
   117.0  21.001  35.168  214.79  0.7131  0.2743  93.371      39  2222222
   118.0  20.952  35.170  216.33  0.6315  0.2720  93.425      26  2222222
   119.0  20.914  35.170  216.60  0.5989  0.2701  93.470      31  2222222
   120.0  20.819  35.167  217.06  0.6363  0.2682  93.515      76  2222222
   121.0  20.680  35.158  214.77  0.6412  0.2647  93.598      73  2222222
   122.0  20.634  35.152  214.04  0.5281  0.2630  93.635      37  2222222
   123.0  20.619  35.150  213.42  0.4702  0.2623  93.653      25  2222222
   124.0  20.611  35.148  213.20  0.4567  0.2617  93.666      32  2222222
   125.0  20.600  35.145  212.61  0.4974  0.2612  93.677      94  2222222
   126.0  20.563  35.141  211.47  0.4896  0.2604  93.698      57  2222222
   127.0  20.537  35.140  211.95  0.4300  0.2596  93.716      32  2222222
   128.0  20.503  35.137  211.92  0.4193  0.2591  93.728      30  2222222
   129.0  20.439  35.132  209.82  0.4091  0.2576  93.763      39  2222222
   130.0  20.333  35.126  207.55  0.4238  0.2554  93.814      49  2222222
   131.0  20.284  35.126  208.43  0.3626  0.2528  93.877      90  2222222
   132.0  20.240  35.125  209.24  0.3166  0.2511  93.914      40  2222222
   133.0  20.207  35.126  209.22  0.2588  0.2504  93.931      37  2222222
   134.0  20.181  35.123  209.29  0.2502  0.2491  93.963      51  2222222
   135.0  20.099  35.115  208.58  0.2441  0.2483  93.981      41  2222222
   136.0  20.006  35.112  209.88  0.2196  0.2476  93.999      54  2222222
   137.0  19.955  35.111  210.81  0.2222  0.2473  94.005      62  2222222
   138.0  19.903  35.106  210.29  0.2080  0.2468  94.018      40  2222222
   139.0  19.840  35.101  210.27  0.1841  0.2454  94.049      35  2222222
   140.0  19.775  35.097  210.37  0.1545  0.2450  94.060      42  2222222
   141.0  19.735  35.095  210.88  0.1573  0.2439  94.085      95  2222222
   142.0  19.706  35.092  210.96  0.1579  0.2446  94.068      50  2222222
   143.0  19.658  35.090  211.99  0.1412  0.2437  94.090      26  2222222
   144.0  19.642  35.087  212.07  0.1501  0.2443  94.076      26  2222222
   145.0  19.619  35.084  211.85  0.1539  0.2451  94.057      37  2222222
   146.0  19.604  35.082  212.41  0.1683  0.2450  94.058     107  2222222
   147.0  19.536  35.077  212.69  0.1607  0.2443  94.075      41  2222222
   148.0  19.449  35.067  212.18  0.1399  0.2441  94.081      27  2222222
   149.0  19.408  35.062  211.23  0.1444  0.2445  94.070      33  2222222
   150.0  19.408  35.062  212.04  0.1613  0.2438  94.088      86  2222222
   151.0  19.378  35.062  212.15  0.1507  0.2437  94.090      30  2222222
   152.0  19.349  35.057  211.98  0.1284  0.2428  94.110      28  2222222
   153.0  19.298  35.048  212.06  0.1417  0.2431  94.103      51  2222222
   154.0  19.284  35.045  211.87  0.1486  0.2431  94.104      95  2222222
   155.0  19.212  35.037  211.98  0.1382  0.2428  94.110      33  2222222
   156.0  19.158  35.033  211.82  0.1316  0.2423  94.121      29  2222222
   157.0  19.065  35.020  211.07  0.1291  0.2417  94.138      31  2222222
   158.0  18.919  35.004  210.99  0.1234  0.2417  94.136      87  2222222
   159.0  18.773  34.972  208.23  0.1284  0.2412  94.148      47  2222222
   160.0  18.613  34.938  207.36  0.1380  0.2421  94.127      31  2222222
   161.0  18.607  34.952  208.87  0.1432  0.2421  94.128      35  2222222
   162.0  18.558  34.959  211.06  0.1548  0.2419  94.133      81  2222222
   163.0  18.542  34.953  210.98  0.1461  0.2417  94.138      63  2222222
   164.0  18.455  34.944  210.25  0.1284  0.2417  94.137      24  2222222
   165.0  18.354  34.935  211.24  0.1057  0.2411  94.149      26  2222222
   166.0  18.263  34.932  212.62  0.1101  0.2406  94.161      45  2222222
   167.0  18.204  34.935  214.46  0.1230  0.2402  94.170      69  2222222
   168.0  18.172  34.931  215.04  0.1100  0.2401  94.174      60  2222222
   169.0  18.043  34.913  213.78  0.0854  0.2401  94.173      31  2222222
   170.0  17.978  34.902  212.90  0.0821  0.2399  94.179      44  2222222
   171.0  17.949  34.896  211.97  0.0921  0.2396  94.186      47  2222222
   172.0  17.936  34.893  212.17  0.0883  0.2395  94.188      58  2222222
   173.0  17.930  34.891  212.89  0.0982  0.2391  94.197      61  2222222
   174.0  17.869  34.882  212.17  0.0873  0.2391  94.198      38  2222222
   175.0  17.750  34.873  213.69  0.0818  0.2389  94.203      42  2222222
   176.0  17.712  34.869  213.97  0.0821  0.2389  94.203      48  2222222
   177.0  17.632  34.861  213.93  0.0821  0.2386  94.210      48  2222222
   178.0  17.553  34.851  213.81  0.0761  0.2389  94.202      42  2222222
   179.0  17.504  34.843  213.52  0.0749  0.2388  94.204      50  2222222
   180.0  17.437  34.835  213.36  0.0717  0.2385  94.213      50  2222222
   181.0  17.405  34.832  213.75  0.0775  0.2386  94.210      80  2222222
   182.0  17.399  34.830  213.73  0.0712  0.2383  94.217      36  2222222
   183.0  17.362  34.827  214.23  0.0703  0.2386  94.210      36  2222222
   184.0  17.331  34.829  215.97  0.0703  0.2393  94.193      48  2222222
   185.0  17.313  34.828  216.12  0.0702  0.2391  94.197      33  2222222
   186.0  17.289  34.824  215.74  0.0706  0.2388  94.204      64  2222222
   187.0  17.259  34.819  215.60  0.0703  0.2384  94.214      70  2222222
   188.0  17.106  34.800  215.53  0.0666  0.2385  94.213      32  2222222
   189.0  17.053  34.794  215.24  0.0657  0.2385  94.213      42  2222222
   190.0  17.050  34.794  215.35  0.0634  0.2385  94.213      40  2222222
   191.0  17.024  34.793  215.85  0.0650  0.2385  94.213      56  2222222
   192.0  17.015  34.791  216.07  0.0706  0.2382  94.218      77  2222222
   193.0  16.980  34.787  216.75  0.0600  0.2377  94.230      35  2222222
   194.0  16.963  34.785  216.94  0.0590  0.2374  94.236      31  2222222
   195.0  16.914  34.778  216.51  0.0590  0.2380  94.223      30  2222222
   196.0  16.839  34.768  216.12  0.0626  0.2382  94.218      77  2222222
   197.0  16.816  34.764  216.41  0.0588  0.2382  94.218      55  2222222
   198.0  16.726  34.752  216.40  0.0590  0.2382  94.219      40  2222222
   199.0  16.632  34.740  216.19  0.0536  0.2382  94.220      56  2222222
   200.0  16.572  34.733  216.22  0.0590  0.2374  94.238      43  2222222
   201.0  16.533  34.727  216.47  0.0590  0.2375  94.235      45  2222222
   202.0  16.497  34.722  216.27  0.0588  0.2383  94.217      51  2222222
   203.0  16.449  34.716  216.14  0.0585  0.2379  94.225      39  2222222
   204.0  16.396  34.716  216.30  0.0534  0.2376  94.232      57  2222222
   205.0  16.384  34.716  216.04  0.0587  0.2372  94.242      70  2222222
   206.0  16.367  34.716  217.28  0.0506  0.2373  94.240      45  2222222
   207.0  16.328  34.711  217.36  0.0520  0.2375  94.235      33  2222222
   208.0  16.293  34.707  217.16  0.0504  0.2370  94.247      31  2222222
   209.0  16.253  34.702  217.14  0.0526  0.2366  94.257      54  2222222
   210.0  16.227  34.698  216.92  0.0544  0.2372  94.242      80  2222222
   211.0  16.155  34.690  217.95  0.0521  0.2370  94.247      42  2222222
   212.0  16.132  34.687  217.94  0.0499  0.2364  94.261      29  2222222
   213.0  16.069  34.678  217.51  0.0467  0.2364  94.261      29  2222222
   214.0  15.948  34.665  217.92  0.0512  0.2364  94.261      41  2222222
   215.0  15.869  34.654  217.63  0.0590  0.2372  94.243      37  2222222
   216.0  15.795  34.642  218.06  0.0590  0.2364  94.261      25  2222222
   217.0  15.737  34.634  218.21  0.0590  0.2364  94.261      22  2222222
   218.0  15.693  34.628  217.84  0.0486  0.2367  94.254      21  2222222
   219.0  15.641  34.617  217.80  0.0468  0.2366  94.256      18  2222222
   220.0  15.542  34.606  217.69  0.0506  0.2364  94.262      22  2222222
   221.0  15.478  34.596  217.43  0.0533  0.2363  94.265      36  2222222
   222.0  15.419  34.586  216.96  0.0473  0.2356  94.280      58  2222222
   223.0  15.372  34.577  217.50  0.0467  0.2354  94.286      32  2222222
   224.0  15.302  34.565  216.61  0.0475  0.2354  94.286      26  2222222
   225.0  15.189  34.544  215.96  0.0469  0.2352  94.290      22  2222222
   226.0  14.961  34.518  217.33  0.0470  0.2355  94.283      23  2222222
   227.0  14.790  34.509  217.82  0.0469  0.2355  94.285      20  2222222
   228.0  14.783  34.505  216.97  0.0470  0.2354  94.285      25  2222222
   229.0  14.772  34.502  216.57  0.0465  0.2354  94.286      32  2222222
   230.0  14.749  34.498  216.88  0.0468  0.2355  94.284      35  2222222
   231.0  14.709  34.493  216.80  0.0469  0.2350  94.295      40  2222222
   232.0  14.664  34.487  217.94  0.0468  0.2345  94.307      36  2222222
   233.0  14.635  34.483  217.66  0.0471  0.2343  94.310      28  2222222
   234.0  14.594  34.478  217.35  0.0475  0.2345  94.306      24  2222222
   235.0  14.504  34.468  218.23  0.0465  0.2354  94.286      24  2222222
   236.0  14.467  34.466  218.46  0.0470  0.2346  94.303      26  2222222
   237.0  14.449  34.462  218.05  0.0470  0.2350  94.294      27  2222222
   238.0  14.410  34.456  218.60  0.0475  0.2405  94.165      27  2222222
   239.0  14.374  34.452  219.13  0.0471  0.2343  94.310      28  2222222
   240.0  14.357  34.449  219.52  0.0475  0.2343  94.310      26  2222222
   241.0  14.251  34.435  219.47  0.0465  0.2343  94.310      37  2222222
   242.0  14.182  34.427  219.53  0.0462  0.2343  94.311      43  2222222
   243.0  14.108  34.418  220.24  0.0472  0.2353  94.287      36  2222222
   244.0  14.043  34.410  220.33  0.0471  0.2342  94.313      28  2222222
   245.0  13.977  34.404  220.71  0.0470  0.2343  94.309      23  2222222
   246.0  13.965  34.403  220.45  0.0475  0.2343  94.310      20  2222222
   247.0  13.962  34.401  220.43  0.0465  0.2346  94.305      22  2222222
   248.0  13.959  34.400  220.74  0.0470  0.2343  94.310      25  2222222
   249.0  13.949  34.399  220.60  0.0472  0.2342  94.313      39  2222222
   250.0  13.925  34.395  220.82  0.0475  0.2340  94.318      47  2222222
   251.0  13.887  34.391  221.13  0.0475  0.2335  94.330      26  2222222
   252.0  13.832  34.384  221.77  0.0469  0.2341  94.314      19  2222222
   253.0  13.773  34.379  221.99  0.0475  0.2342  94.313      17  2222222
   254.0  13.750  34.378  221.80  0.0469  0.2337  94.325      20  2222222
   255.0  13.736  34.376  221.39  0.0469  0.2340  94.316      38  2222222
   256.0  13.732  34.374  221.10  0.0495  0.2338  94.321      71  2222222
   257.0  13.720  34.372  221.90  0.0512  0.2333  94.334      25  2222222
   258.0  13.694  34.368  222.02  0.0464  0.2333  94.333      20  2222222
   259.0  13.658  34.366  221.49  0.0469  0.2337  94.324      19  2222222
   260.0  13.611  34.360  221.29  0.0475  0.2343  94.310      18  2222222
   261.0  13.541  34.351  221.74  0.0464  0.2342  94.312      21  2222222
   262.0  13.475  34.352  221.15  0.0459  0.2336  94.328      22  2222222
   263.0  13.512  34.374  219.58  0.0475  0.2336  94.328      32  2222222
   264.0  13.556  34.389  220.31  0.0469  0.2338  94.321      63  2222222
   265.0  13.532  34.388  221.27  0.0465  0.2340  94.317      33  2222222
   266.0  13.508  34.382  220.35  0.0461  0.2339  94.320      24  2222222
   267.0  13.461  34.374  220.04  0.0470  0.2333  94.334      23  2222222
   268.0  13.435  34.371  220.15  0.0475  0.2333  94.334      22  2222222
   269.0  13.427  34.372  220.10  0.0456  0.2336  94.327      24  2222222
   270.0  13.436  34.378  221.00  0.0475  0.2337  94.324      28  2222222
   271.0  13.438  34.379  221.89  0.0465  0.2333  94.334      32  2222222
   272.0  13.440  34.380  221.55  0.0463  0.2338  94.323      29  2222222
   273.0  13.441  34.380  221.34  0.0471  0.2337  94.326      30  2222222
   274.0  13.438  34.379  222.37  0.0472  0.2335  94.329      42  2222222
   275.0  13.429  34.379  223.35  0.0459  0.2336  94.328      36  2222222
   276.0  13.424  34.379  223.87  0.0465  0.2333  94.335      24  2222222
   277.0  13.415  34.379  224.42  0.0470  0.2334  94.332      23  2222222
   278.0  13.411  34.378  224.54  0.0475  0.2333  94.335      23  2222222
   279.0  13.404  34.378  224.10  0.0465  0.2333  94.334      24  2222222
   280.0  13.386  34.376  224.31  0.0465  0.2334  94.333      32  2222222
   281.0  13.338  34.372  225.32  0.0472  0.2333  94.334      36  2222222
   282.0  13.314  34.371  225.94  0.0475  0.2333  94.335      29  2222222
   283.0  13.307  34.370  225.95  0.0460  0.2335  94.330      30  2222222
   284.0  13.304  34.370  225.48  0.0456  0.2333  94.335      37  2222222
   285.0  13.305  34.369  225.61  0.0465  0.2333  94.335      34  2222222
   286.0  13.302  34.369  225.61  0.0470  0.2333  94.335      23  2222222
   287.0  13.296  34.368  225.43  0.0475  0.2333  94.335      21  2222222
   288.0  13.287  34.367  225.42  0.0475  0.2335  94.330      21  2222222
   289.0  13.277  34.366  226.40  0.0467  0.2334  94.332      32  2222222
   290.0  13.252  34.364  226.69  0.0473  0.2333  94.335      58  2222222
   291.0  13.156  34.356  225.84  0.0475  0.2334  94.331      29  2222222
   292.0  13.103  34.352  225.54  0.0460  0.2331  94.340      23  2222222
   293.0  13.084  34.350  225.30  0.0461  0.2345  94.307      25  2222222
   294.0  13.071  34.349  225.40  0.0470  0.2333  94.335      23  2222222
   295.0  13.064  34.348  225.54  0.0469  0.2333  94.333      21  2222222
   296.0  13.057  34.347  225.62  0.0458  0.2333  94.335      20  2222222
   297.0  13.049  34.346  225.69  0.0469  0.2333  94.335      22  2222222
   298.0  13.047  34.345  225.90  0.0464  0.2332  94.338      41  2222222
   299.0  13.044  34.345  225.37  0.0473  0.2333  94.336      61  2222222
   300.0  13.012  34.341  226.15  0.0466  0.2328  94.347      26  2222222
   301.0  12.974  34.337  226.42  0.0459  0.2329  94.345      21  2222222
   302.0  12.915  34.333  225.66  0.0469  0.2332  94.338      21  2222222
   303.0  12.892  34.331  224.94  0.0460  0.2339  94.320      23  2222222
   304.0  12.873  34.329  224.26  0.0470  0.2331  94.340      27  2222222
   305.0  12.819  34.323  223.33  0.0464  0.2350  94.294      31  2222222
   306.0  12.745  34.319  222.70  0.0470  0.2336  94.327      45  2222222
   307.0  12.731  34.318  222.68  0.0465  0.2323  94.358      38  2222222
   308.0  12.722  34.317  223.70  0.0469  0.2325  94.353      21  2222222
   309.0  12.716  34.316  224.01  0.0464  0.2325  94.354      20  2222222
   310.0  12.708  34.316  223.69  0.0452  0.2324  94.357      20  2222222
   311.0  12.684  34.313  223.02  0.0461  0.2329  94.343      25  2222222
   312.0  12.665  34.312  222.30  0.0457  0.2330  94.341      45  2222222
   313.0  12.644  34.310  221.27  0.0455  0.2323  94.359      40  2222222
   314.0  12.605  34.307  221.08  0.0460  0.2323  94.359      23  2222222
   315.0  12.571  34.306  221.39  0.0464  0.2323  94.359      21  2222222
   316.0  12.562  34.305  221.86  0.0470  0.2324  94.356      24  2222222
   317.0  12.539  34.303  222.99  0.0458  0.2323  94.358      34  2222222
   318.0  12.507  34.300  223.83  0.0467  0.2323  94.359      32  2222222
   319.0  12.462  34.297  223.22  0.0467  0.2323  94.359      30  2222222
   320.0  12.402  34.294  221.69  0.0460  0.2328  94.348      39  2222222
   321.0  12.365  34.291  220.87  0.0458  0.2323  94.358      40  2222222
   322.0  12.347  34.289  221.12  0.0452  0.2323  94.359      30  2222222
   323.0  12.333  34.288  221.12  0.0464  0.2323  94.359      21  2222222
   324.0  12.323  34.287  220.84  0.0462  0.2323  94.359      17  2222222
   325.0  12.267  34.280  220.55  0.0443  0.2325  94.354      18  2222222
   326.0  12.212  34.279  219.82  0.0442  0.2324  94.355      21  2222222
   327.0  12.208  34.277  219.66  0.0448  0.2323  94.359      83  2222222
   328.0  12.197  34.275  220.06  0.0457  0.2323  94.359      26  2222222
   329.0  12.165  34.273  219.82  0.0462  0.2331  94.339      17  2222222
   330.0  12.137  34.271  219.71  0.0447  0.2326  94.351      16  2222222
   331.0  12.120  34.269  219.68  0.0462  0.2323  94.358      18  2222222
   332.0  12.097  34.269  219.70  0.0460  0.2321  94.364      23  2222222
   333.0  12.089  34.268  219.44  0.0463  0.2323  94.360      29  2222222
   334.0  12.076  34.267  219.83  0.0447  0.2319  94.368      55  2222222
   335.0  12.054  34.265  219.42  0.0459  0.2322  94.361      56  2222222
   336.0  12.036  34.263  219.65  0.0455  0.2322  94.362      23  2222222
   337.0  12.031  34.263  219.45  0.0447  0.2323  94.359      17  2222222
   338.0  12.016  34.260  219.42  0.0442  0.2323  94.359      14  2222222
   339.0  11.962  34.256  219.70  0.0475  0.2323  94.359      19  2222222
   340.0  11.924  34.255  219.40  0.0446  0.2322  94.361      31  2222222
   341.0  11.879  34.251  219.37  0.0459  0.2317  94.372      63  2222222
   342.0  11.837  34.247  220.12  0.0467  0.2314  94.378      29  2222222
   343.0  11.792  34.242  220.92  0.0436  0.2320  94.365      21  2222222
   344.0  11.755  34.240  220.74  0.0462  0.2316  94.374      18  2222222
   345.0  11.745  34.240  220.46  0.0459  0.2323  94.358      22  2222222
   346.0  11.715  34.237  220.02  0.0465  0.2321  94.363      24  2222222
   347.0  11.701  34.237  219.88  0.0460  0.2320  94.366      39  2222222
   348.0  11.698  34.236  219.80  0.0461  0.2315  94.378      58  2222222
   349.0  11.692  34.235  220.09  0.0467  0.2317  94.372      31  2222222
   350.0  11.690  34.234  219.91  0.0464  0.2314  94.380      21  2222222
   351.0  11.687  34.234  219.58  0.0462  0.2318  94.370      18  2222222
   352.0  11.682  34.234  219.43  0.0458  0.2320  94.366      20  2222222
   353.0  11.680  34.233  219.65  0.0471  0.2323  94.359      28  2222222
   354.0  11.670  34.232  219.80  0.0465  0.2322  94.362      38  2222222
   355.0  11.651  34.231  219.83  0.0463  0.2316  94.374      38  2222222
   356.0  11.621  34.228  219.46  0.0458  0.2313  94.381      34  2222222
   357.0  11.589  34.227  219.32  0.0448  0.2314  94.379      30  2222222
   358.0  11.569  34.224  219.36  0.0456  0.2320  94.366      25  2222222
   359.0  11.522  34.221  218.91  0.0456  0.2322  94.362      24  2222222
   360.0  11.471  34.217  217.96  0.0439  0.2320  94.366      29  2222222
   361.0  11.423  34.210  216.57  0.0458  0.2319  94.368      34  2222222
   362.0  11.403  34.208  215.28  0.0460  0.2316  94.376      31  2222222
   363.0  11.398  34.206  214.96  0.0453  0.2312  94.382      27  2222222
   364.0  11.370  34.200  214.01  0.0466  0.2313  94.381      26  2222222
   365.0  11.318  34.194  212.84  0.0459  0.2319  94.368      29  2222222
   366.0  11.300  34.191  212.22  0.0461  0.2312  94.383      33  2222222
   367.0  11.285  34.189  211.37  0.0458  0.2312  94.383      34  2222222
   368.0  11.275  34.187  211.24  0.0461  0.2312  94.384      33  2222222
   369.0  11.265  34.185  211.81  0.0449  0.2314  94.378      27  2222222
   370.0  11.257  34.184  211.71  0.0449  0.2314  94.380      27  2222222
   371.0  11.247  34.182  210.57  0.0453  0.2313  94.380      32  2222222
   372.0  11.190  34.174  209.00  0.0445  0.2312  94.383      34  2222222
   373.0  11.177  34.172  207.86  0.0455  0.2312  94.383      29  2222222
   374.0  11.124  34.165  206.73  0.0454  0.2312  94.383      22  2222222
