  CTDPRS  CTDTMP  CTDSAL  CTDOXY  CHLPIG BEAM.AT   XMISS  NUMBER   QUALT1
    81.0  23.010  35.190  221.32  0.2356  0.2728  93.407      49  2222222
    82.0  22.912  35.194  220.52  0.2442  0.2726  93.411      32  2222222
    83.0  22.905  35.192  221.31  0.2360  0.2715  93.437     127  2222222
    84.0  22.858  35.195  220.84  0.2413  0.2708  93.452      72  2222222
    85.0  22.768  35.200  220.44  0.2297  0.2708  93.453      26  2222222
    86.0  22.745  35.199  220.63  0.2452  0.2708  93.453     111  2222222
    87.0  22.741  35.199  220.58  0.2585  0.2713  93.443      73  2222222
    88.0  22.616  35.214  220.45  0.2583  0.2707  93.457      70  2222222
    89.0  22.579  35.211  219.91  0.3454  0.2701  93.470      73  2222222
    90.0  22.535  35.207  219.34  0.2648  0.2694  93.487      78  2222222
    91.0  22.497  35.218  219.98  0.2630  0.2688  93.502      51  2222222
    92.0  22.482  35.218  219.84  0.2753  0.2694  93.488      74  2222222
    93.0  22.475  35.218  219.73  0.2872  0.2690  93.497     135  2222222
    94.0  22.461  35.220  221.30  0.2807  0.2693  93.490      50  2222222
    95.0  22.434  35.226  220.19  0.2868  0.2697  93.479      29  2222222
    96.0  22.362  35.227  218.98  0.2859  0.2697  93.481      31  2222222
    97.0  22.384  35.224  220.26  0.3057  0.2693  93.490     182  2222222
    98.0  22.330  35.221  218.46  0.2958  0.2684  93.511      34  2222222
    99.0  22.272  35.222  219.34  0.2958  0.2686  93.506      34  2222222
   100.0  22.225  35.230  220.19  0.3175  0.2686  93.507     115  2222222
   101.0  22.170  35.235  220.87  0.3324  0.2687  93.504      43  2222222
   102.0  22.156  35.234  219.84  0.3388  0.2686  93.507     143  2222222
   103.0  22.147  35.235  220.40  0.3386  0.2691  93.495      28  2222222
   104.0  22.143  35.235  220.32  0.3220  0.2684  93.510      26  2222222
   105.0  22.112  35.231  220.49  0.3381  0.2683  93.512     167  2222222
   106.0  22.078  35.228  219.36  0.3495  0.2683  93.513      47  2222222
   107.0  22.063  35.228  219.80  0.3448  0.2691  93.494      39  2222222
   108.0  22.050  35.228  219.60  0.3795  0.2704  93.464      79  2222222
   109.0  22.012  35.223  218.87  0.3958  0.2697  93.479      87  2222222
   110.0  21.952  35.217  218.17  0.3923  0.2701  93.470      56  2222222
   111.0  21.890  35.212  217.84  0.4294  0.2712  93.443      99  2222222
   112.0  21.821  35.208  217.83  0.4611  0.2738  93.385      55  2222222
   113.0  21.786  35.203  216.68  0.5189  0.2765  93.322      62  2222222
   114.0  21.725  35.192  215.37  0.6466  0.2841  93.143     121  2222222
   115.0  21.534  35.155  208.79  0.7739  0.2885  93.043      41  2222222
   116.0  21.378  35.130  206.30  0.9635  0.2917  92.967      65  2222222
   117.0  21.379  35.128  207.48  1.0042  0.2915  92.973      82  2222222
   118.0  21.343  35.125  206.60  0.9900  0.2895  93.019     122  2222222
   119.0  21.295  35.117  205.77  0.9954  0.2889  93.033      49  2222222
   120.0  21.230  35.110  205.01  0.9068  0.2875  93.065      32  2222222
   121.0  21.123  35.110  206.40  0.9034  0.2870  93.076      48  2222222
   122.0  21.092  35.113  206.81  0.9382  0.2847  93.131     153  2222222
   123.0  21.022  35.117  208.44  0.8137  0.2808  93.222      58  2222222
   124.0  20.997  35.126  210.49  0.7450  0.2783  93.279      47  2222222
   125.0  20.966  35.124  209.67  0.7150  0.2771  93.307      51  2222222
   126.0  20.942  35.121  209.19  0.7657  0.2765  93.321     147  2222222
   127.0  20.908  35.119  209.71  0.7458  0.2749  93.358      64  2222222
   128.0  20.840  35.126  212.82  0.6486  0.2739  93.381      34  2222222
   129.0  20.799  35.141  215.77  0.6223  0.2717  93.433      40  2222222
   130.0  20.804  35.141  214.73  0.6425  0.2708  93.454     156  2222222
   131.0  20.786  35.145  215.86  0.6090  0.2701  93.471      53  2222222
   132.0  20.771  35.145  216.16  0.5892  0.2695  93.486      45  2222222
   133.0  20.745  35.146  216.30  0.6010  0.2684  93.510     106  2222222
   134.0  20.720  35.145  216.60  0.6210  0.2679  93.522      54  2222222
   135.0  20.674  35.144  216.92  0.5599  0.2677  93.526      43  2222222
   136.0  20.675  35.143  216.53  0.5717  0.2669  93.545     148  2222222
   137.0  20.647  35.139  215.45  0.5349  0.2673  93.537      29  2222222
   138.0  20.623  35.136  215.09  0.5301  0.2667  93.551      29  2222222
   139.0  20.625  35.136  215.41  0.5571  0.2663  93.559     149  2222222
   140.0  20.618  35.134  214.62  0.5880  0.2658  93.570      72  2222222
   141.0  20.604  35.132  214.83  0.5463  0.2655  93.577      40  2222222
   142.0  20.591  35.130  214.51  0.5822  0.2657  93.574      58  2222222
   143.0  20.362  35.111  211.30  0.6510  0.2638  93.617      84  2222222
   144.0  20.151  35.091  210.39  0.6617  0.2600  93.707      74  2222222
   145.0  20.089  35.082  209.65  0.5365  0.2586  93.739     127  2222222
   146.0  20.037  35.076  209.10  0.4437  0.2591  93.728      32  2222222
   147.0  20.025  35.073  209.11  0.3986  0.2579  93.757      30  2222222
   148.0  20.035  35.073  209.00  0.4112  0.2570  93.776     106  2222222
   149.0  20.019  35.071  209.32  0.4194  0.2569  93.779     118  2222222
   150.0  19.997  35.068  208.89  0.3815  0.2570  93.777      25  2222222
   151.0  19.965  35.063  208.07  0.3814  0.2562  93.796      32  2222222
   152.0  19.861  35.053  207.79  0.4173  0.2555  93.812     141  2222222
   153.0  19.827  35.052  208.26  0.4091  0.2558  93.804      89  2222222
   154.0  19.771  35.051  208.38  0.3530  0.2543  93.841      31  2222222
   155.0  19.747  35.052  208.18  0.3461  0.2541  93.845      34  2222222
   156.0  19.730  35.050  208.79  0.3693  0.2529  93.873     135  2222222
   157.0  19.675  35.048  209.27  0.3766  0.2520  93.894      68  2222222
   158.0  19.619  35.044  209.95  0.3512  0.2511  93.914      71  2222222
   159.0  19.550  35.037  209.80  0.3575  0.2505  93.929      83  2222222
   160.0  19.494  35.035  209.45  0.3324  0.2494  93.957      51  2222222
   161.0  19.464  35.036  209.83  0.2789  0.2489  93.968      47  2222222
   162.0  19.451  35.034  210.05  0.2970  0.2485  93.978     147  2222222
   163.0  19.417  35.030  209.37  0.2724  0.2484  93.979      40  2222222
   164.0  19.363  35.024  208.71  0.2534  0.2481  93.985      40  2222222
   165.0  19.345  35.020  209.44  0.2678  0.2474  94.002     128  2222222
   166.0  19.295  35.014  208.47  0.2531  0.2487  93.973      51  2222222
   167.0  19.252  35.013  209.71  0.2444  0.2472  94.007      66  2222222
   168.0  19.226  35.011  209.15  0.2657  0.2467  94.018     109  2222222
   169.0  19.169  35.006  209.37  0.2395  0.2471  94.009      51  2222222
   170.0  19.060  35.003  210.33  0.2117  0.2457  94.041      46  2222222
   171.0  19.035  35.000  210.18  0.2056  0.2451  94.056      50  2222222
   172.0  19.010  34.998  209.54  0.2029  0.2453  94.050      46  2222222
   173.0  18.961  34.996  210.84  0.2010  0.2454  94.048      44  2222222
   174.0  18.922  34.995  211.77  0.1976  0.2459  94.037      42  2222222
   175.0  18.856  34.991  213.09  0.1896  0.2453  94.051      33  2222222
   176.0  18.838  34.988  214.17  0.1853  0.2448  94.064      29  2222222
   177.0  18.735  34.983  216.30  0.1729  0.2448  94.062      28  2222222
   178.0  18.687  34.985  217.99  0.1590  0.2453  94.051      32  2222222
   179.0  18.684  34.985  218.38  0.1753  0.2445  94.072      47  2222222
   180.0  18.682  34.985  218.42  0.1976  0.2445  94.072      44  2222222
   181.0  18.664  34.982  219.48  0.1745  0.2444  94.073      31  2222222
   182.0  18.621  34.976  220.90  0.1726  0.2447  94.066      24  2222222
   183.0  18.563  34.972  221.36  0.1625  0.2442  94.078      26  2222222
   184.0  18.535  34.968  221.29  0.1647  0.2441  94.081      27  2222222
   185.0  18.484  34.962  221.43  0.1791  0.2441  94.081      35  2222222
   186.0  18.420  34.954  221.76  0.1966  0.2442  94.078      44  2222222
   187.0  18.356  34.948  223.38  0.2044  0.2438  94.089      39  2222222
   188.0  18.306  34.943  223.87  0.1968  0.2438  94.089      30  2222222
   189.0  18.261  34.937  222.82  0.1861  0.2437  94.090      25  2222222
   190.0  18.154  34.921  221.54  0.1630  0.2437  94.090      24  2222222
   191.0  18.089  34.915  220.89  0.1519  0.2433  94.100      26  2222222
   192.0  18.050  34.907  220.22  0.1514  0.2424  94.118      33  2222222
   193.0  17.943  34.893  217.56  0.1580  0.2419  94.131      48  2222222
   194.0  17.804  34.875  215.67  0.1743  0.2415  94.141      49  2222222
   195.0  17.726  34.861  215.14  0.1353  0.2409  94.156      30  2222222
   196.0  17.684  34.855  215.17  0.1163  0.2408  94.156      26  2222222
   197.0  17.672  34.853  215.54  0.1163  0.2409  94.156      22  2222222
   198.0  17.641  34.848  216.46  0.1159  0.2407  94.160      24  2222222
   199.0  17.625  34.848  216.52  0.1060  0.2412  94.147      28  2222222
   200.0  17.550  34.837  214.37  0.1214  0.2405  94.164      38  2222222
   201.0  17.452  34.825  214.07  0.1370  0.2396  94.185      52  2222222
   202.0  17.395  34.825  219.35  0.1297  0.2398  94.180      35  2222222
   203.0  17.401  34.830  221.29  0.0941  0.2409  94.155      26  2222222
   204.0  17.367  34.822  217.92  0.1163  0.2407  94.159      25  2222222
   205.0  17.275  34.803  214.15  0.1143  0.2405  94.164      27  2222222
   206.0  17.236  34.797  212.52  0.0958  0.2397  94.184      32  2222222
   207.0  17.220  34.793  212.48  0.0976  0.2393  94.194      41  2222222
   208.0  17.160  34.785  212.57  0.0928  0.2386  94.209      40  2222222
   209.0  17.094  34.777  212.55  0.0862  0.2385  94.213      31  2222222
   210.0  17.047  34.774  213.12  0.0803  0.2385  94.213      26  2222222
   211.0  16.962  34.764  213.77  0.0732  0.2385  94.213      26  2222222
   212.0  16.824  34.753  214.00  0.0606  0.2386  94.209      29  2222222
   213.0  16.787  34.751  213.98  0.0692  0.2380  94.223      34  2222222
   214.0  16.750  34.747  214.12  0.0700  0.2384  94.214      40  2222222
   215.0  16.720  34.747  214.76  0.0613  0.2379  94.226      35  2222222
   216.0  16.721  34.748  215.70  0.0699  0.2378  94.228      36  2222222
   217.0  16.724  34.750  216.36  0.0771  0.2381  94.221      39  2222222
   218.0  16.678  34.748  217.84  0.0735  0.2374  94.236      31  2222222
   219.0  16.625  34.744  218.19  0.0816  0.2375  94.235      25  2222222
   220.0  16.583  34.740  218.36  0.0842  0.2380  94.225      22  2222222
   221.0  16.537  34.735  217.82  0.0916  0.2385  94.214      22  2222222
   222.0  16.498  34.729  217.53  0.0812  0.2382  94.220      24  2222222
   223.0  16.408  34.721  218.30  0.0816  0.2382  94.218      68  2222222
   224.0  16.382  34.716  218.99  0.0912  0.2377  94.231      57  2222222
   225.0  16.266  34.705  219.77  0.0831  0.2385  94.213      23  2222222
   226.0  16.251  34.702  219.16  0.0814  0.2386  94.211      18  2222222
   227.0  16.228  34.697  218.07  0.0787  0.2375  94.235      17  2222222
   228.0  16.170  34.687  217.28  0.0699  0.2375  94.235      18  2222222
   229.0  16.008  34.667  216.52  0.0706  0.2397  94.182      25  2222222
   230.0  15.890  34.657  216.92  0.0753  0.2372  94.241      56  2222222
   231.0  15.823  34.649  217.28  0.0685  0.2366  94.257      55  2222222
   232.0  15.793  34.645  217.27  0.0587  0.2365  94.260      34  2222222
   233.0  15.771  34.642  217.86  0.0586  0.2364  94.260      26  2222222
   234.0  15.754  34.641  217.79  0.0585  0.2370  94.248      22  2222222
   235.0  15.750  34.640  217.95  0.0586  0.2374  94.236      24  2222222
   236.0  15.736  34.638  218.21  0.0635  0.2370  94.246      26  2222222
   237.0  15.683  34.633  219.31  0.0703  0.2369  94.248      39  2222222
   238.0  15.620  34.627  220.17  0.0717  0.2373  94.240      60  2222222
   239.0  15.575  34.622  220.63  0.0817  0.2373  94.239      29  2222222
   240.0  15.560  34.621  220.54  0.0815  0.2374  94.237      20  2222222
   241.0  15.549  34.619  220.25  0.0815  0.2374  94.237      19  2222222
   242.0  15.538  34.618  219.75  0.0711  0.2373  94.240      19  2222222
   243.0  15.519  34.615  219.37  0.0781  0.2369  94.250      23  2222222
   244.0  15.465  34.610  219.80  0.0814  0.2369  94.248     105  2222222
   245.0  15.421  34.603  220.86  0.0811  0.2368  94.252      33  2222222
   246.0  15.316  34.594  221.23  0.0821  0.2365  94.259      20  2222222
   247.0  15.284  34.591  220.95  0.0742  0.2368  94.252      16  2222222
   248.0  15.254  34.587  220.70  0.0698  0.2365  94.258      15  2222222
   249.0  15.230  34.585  220.50  0.0706  0.2364  94.261      16  2222222
   250.0  15.210  34.583  220.12  0.0699  0.2363  94.263      17  2222222
   251.0  15.170  34.578  219.71  0.0701  0.2364  94.261      23  2222222
   252.0  15.142  34.576  219.93  0.0746  0.2364  94.260      62  2222222
   253.0  15.203  34.579  219.94  0.0692  0.2370  94.246      87  2222222
   254.0  15.116  34.573  221.24  0.0701  0.2364  94.261      25  2222222
   255.0  15.091  34.569  221.37  0.0706  0.2364  94.261      19  2222222
   256.0  15.052  34.566  220.86  0.0706  0.2364  94.261      18  2222222
   257.0  15.025  34.560  220.55  0.0699  0.2365  94.260      17  2222222
   258.0  14.889  34.549  220.22  0.0706  0.2360  94.271      20  2222222
   259.0  14.847  34.546  219.30  0.0595  0.2355  94.284      23  2222222
   260.0  14.830  34.543  219.25  0.0590  0.2360  94.272      36  2222222
   261.0  14.819  34.540  219.39  0.0619  0.2354  94.286      61  2222222
   262.0  14.769  34.533  219.48  0.0613  0.2356  94.280      35  2222222
   263.0  14.695  34.524  219.46  0.0467  0.2360  94.271      30  2222222
   264.0  14.673  34.522  218.72  0.0471  0.2356  94.281      33  2222222
   265.0  14.662  34.520  218.71  0.0472  0.2355  94.284      43  2222222
   266.0  14.631  34.515  219.00  0.0523  0.2354  94.286      36  2222222
   267.0  14.589  34.511  219.08  0.0519  0.2351  94.293      26  2222222
   268.0  14.551  34.506  219.25  0.0470  0.2345  94.305      23  2222222
   269.0  14.506  34.500  219.66  0.0469  0.2346  94.303      21  2222222
   270.0  14.452  34.493  219.37  0.0469  0.2354  94.286      22  2222222
   271.0  14.424  34.490  219.55  0.0475  0.2346  94.304      23  2222222
   272.0  14.408  34.490  219.43  0.0475  0.2360  94.272      32  2222222
   273.0  14.398  34.488  219.09  0.0500  0.2347  94.301      90  2222222
   274.0  14.365  34.484  219.32  0.0485  0.2343  94.309      33  2222222
   275.0  14.346  34.481  219.28  0.0475  0.2343  94.310      21  2222222
   276.0  14.293  34.476  219.56  0.0475  0.2344  94.308      19  2222222
   277.0  14.270  34.475  219.43  0.0468  0.2343  94.310      18  2222222
   278.0  14.246  34.472  219.55  0.0475  0.2344  94.309      21  2222222
   279.0  14.188  34.469  219.96  0.0467  0.2343  94.309      29  2222222
   280.0  14.155  34.467  220.41  0.0470  0.2343  94.311      47  2222222
   281.0  14.147  34.466  219.95  0.0470  0.2343  94.311      46  2222222
   282.0  14.132  34.464  220.14  0.0465  0.2343  94.311      37  2222222
   283.0  14.115  34.463  220.76  0.0471  0.2342  94.314      28  2222222
   284.0  14.084  34.460  220.54  0.0470  0.2342  94.312      24  2222222
   285.0  14.042  34.456  220.67  0.0454  0.2337  94.326      22  2222222
   286.0  13.986  34.452  220.82  0.0461  0.2336  94.327      25  2222222
   287.0  13.967  34.450  220.46  0.0472  0.2343  94.311      47  2222222
   288.0  13.954  34.448  220.93  0.0464  0.2340  94.317      61  2222222
   289.0  13.930  34.446  221.30  0.0460  0.2341  94.315      23  2222222
   290.0  13.899  34.442  221.73  0.0456  0.2343  94.310      18  2222222
   291.0  13.825  34.434  221.42  0.0468  0.2343  94.310      17  2222222
   292.0  13.768  34.429  220.32  0.0450  0.2344  94.309      19  2222222
   293.0  13.707  34.420  219.47  0.0465  0.2339  94.319      24  2222222
   294.0  13.727  34.421  219.96  0.0445  0.2333  94.334     103  2222222
   295.0  13.663  34.412  220.86  0.0466  0.2333  94.335      26  2222222
   296.0  13.609  34.408  220.56  0.0443  0.2337  94.325      18  2222222
   297.0  13.556  34.396  220.07  0.0467  0.2335  94.328      16  2222222
   298.0  13.482  34.383  219.71  0.0454  0.2333  94.335      17  2222222
   299.0  13.366  34.373  219.61  0.0449  0.2335  94.330      18  2222222
   300.0  13.317  34.383  219.79  0.0461  0.2337  94.325      24  2222222
   301.0  13.412  34.382  219.48  0.0463  0.2331  94.340     117  2222222
   302.0  13.374  34.380  220.38  0.0469  0.2330  94.342      21  2222222
   303.0  13.317  34.383  220.21  0.0467  0.2332  94.336      15  2222222
   304.0  13.289  34.381  220.06  0.0466  0.2333  94.335      14  2222222
   305.0  13.240  34.376  220.38  0.0466  0.2333  94.335      13  2222222
   306.0  13.196  34.377  220.65  0.0466  0.2333  94.335      14  2222222
   307.0  13.170  34.376  220.67  0.0463  0.2334  94.333      19  2222222
   308.0  13.238  34.376  220.06  0.0462  0.2331  94.340     131  2222222
   309.0  13.208  34.376  220.54  0.0469  0.2331  94.339      21  2222222
   310.0  13.167  34.372  221.18  0.0453  0.2327  94.348      16  2222222
   311.0  13.149  34.372  221.46  0.0467  0.2325  94.354      15  2222222
   312.0  13.144  34.371  221.44  0.0459  0.2327  94.350      14  2222222
   313.0  13.141  34.370  221.11  0.0461  0.2327  94.348      16  2222222
   314.0  13.125  34.366  220.63  0.0475  0.2331  94.338      20  2222222
   315.0  13.126  34.365  220.47  0.0467  0.2330  94.342     123  2222222
   316.0  13.121  34.365  221.05  0.0464  0.2324  94.358      20  2222222
   317.0  13.028  34.353  220.95  0.0460  0.2329  94.344      15  2222222
   318.0  12.969  34.348  220.33  0.0467  0.2328  94.346      15  2222222
   319.0  12.907  34.338  219.37  0.0452  0.2325  94.354      15  2222222
   320.0  12.816  34.329  218.83  0.0475  0.2325  94.353      16  2222222
   321.0  12.783  34.329  218.57  0.0463  0.2323  94.358      28  2222222
   322.0  12.895  34.335  219.78  0.0461  0.2324  94.357     105  2222222
   323.0  12.802  34.326  219.96  0.0464  0.2324  94.357      20  2222222
   324.0  12.655  34.307  220.08  0.0467  0.2325  94.353      16  2222222
   325.0  12.586  34.303  220.00  0.0467  0.2323  94.359      16  2222222
   326.0  12.569  34.301  219.77  0.0467  0.2323  94.359      15  2222222
   327.0  12.565  34.300  219.37  0.0464  0.2323  94.359      20  2222222
   328.0  12.588  34.300  219.08  0.0454  0.2322  94.361     109  2222222
   329.0  12.611  34.302  220.42  0.0460  0.2323  94.360      31  2222222
   330.0  12.544  34.295  220.22  0.0475  0.2323  94.359      20  2222222
   331.0  12.486  34.292  220.13  0.0453  0.2323  94.359      16  2222222
   332.0  12.409  34.280  220.10  0.0454  0.2323  94.359      17  2222222
   333.0  12.330  34.265  219.70  0.0450  0.2323  94.359      19  2222222
   334.0  12.261  34.260  219.64  0.0456  0.2322  94.361      25  2222222
   335.0  12.199  34.256  219.70  0.0454  0.2322  94.361      61  2222222
   336.0  12.177  34.253  220.14  0.0445  0.2317  94.373      34  2222222
   337.0  12.171  34.252  219.99  0.0456  0.2323  94.360      24  2222222
   338.0  12.163  34.251  220.01  0.0456  0.2321  94.363      24  2222222
   339.0  12.147  34.249  219.81  0.0461  0.2322  94.362      25  2222222
   340.0  12.124  34.247  219.87  0.0437  0.2322  94.362      49  2222222
   341.0  12.116  34.245  219.93  0.0454  0.2318  94.370      76  2222222
   342.0  12.083  34.241  219.70  0.0435  0.2316  94.375      23  2222222
   343.0  12.030  34.234  219.60  0.0456  0.2321  94.364      18  2222222
   344.0  11.945  34.224  218.73  0.0467  0.2314  94.379      15  2222222
   345.0  11.891  34.223  217.36  0.0459  0.2321  94.364      14  2222222
   346.0  11.882  34.221  215.98  0.0460  0.2323  94.359      15  2222222
   347.0  11.844  34.218  214.68  0.0445  0.2323  94.359      19  2222222
   348.0  11.883  34.219  215.27  0.0454  0.2321  94.363     113  2222222
   349.0  11.897  34.220  216.24  0.0457  0.2317  94.371      45  2222222
   350.0  11.857  34.216  216.20  0.0445  0.2313  94.381      19  2222222
   351.0  11.811  34.217  216.42  0.0444  0.2323  94.359      15  2222222
   352.0  11.806  34.217  216.76  0.0459  0.2323  94.359      14  2222222
   353.0  11.805  34.218  217.05  0.0460  0.2323  94.359      15  2222222
   354.0  11.801  34.219  217.14  0.0447  0.2323  94.359      16  2222222
   355.0  11.762  34.216  216.57  0.0465  0.2315  94.376      24  2222222
   356.0  11.776  34.214  216.16  0.0457  0.2319  94.369     108  2222222
   357.0  11.756  34.211  215.04  0.0439  0.2318  94.371      26  2222222
   358.0  11.661  34.205  212.46  0.0452  0.2315  94.376      20  2222222
   359.0  11.638  34.204  210.49  0.0454  0.2322  94.362      17  2222222
   360.0  11.626  34.202  209.78  0.0463  0.2322  94.362      19  2222222
   361.0  11.603  34.201  209.63  0.0455  0.2320  94.366      23  2222222
   362.0  11.582  34.201  210.20  0.0461  0.2315  94.377      32  2222222
   363.0  11.572  34.201  211.11  0.0457  0.2315  94.377      79  2222222
   364.0  11.562  34.200  211.39  0.0465  0.2323  94.359      34  2222222
   365.0  11.542  34.198  210.98  0.0447  0.2312  94.385      21  2222222
   366.0  11.522  34.197  210.36  0.0456  0.2313  94.382      18  2222222
   367.0  11.508  34.195  210.02  0.0449  0.2321  94.363      18  2222222
   368.0  11.495  34.195  209.58  0.0438  0.2315  94.377      22  2222222
   369.0  11.485  34.194  209.02  0.0438  0.2314  94.380      25  2222222
   370.0  11.477  34.193  209.20  0.0447  0.2314  94.378      49  2222222
   371.0  11.478  34.192  208.91  0.0434  0.2314  94.380      77  2222222
   372.0  11.464  34.191  208.46  0.0438  0.2312  94.383      25  2222222
   373.0  11.456  34.190  208.74  0.0463  0.2315  94.376      19  2222222
   374.0  11.443  34.189  208.40  0.0443  0.2316  94.374      18  2222222
   375.0  11.428  34.189  207.55  0.0462  0.2312  94.383      18  2222222
