  CTDPRS  CTDTMP  CTDSAL  CTDOXY  CHLPIG BEAM.AT   XMISS  NUMBER   QUALT1
    81.0  19.491  35.018  241.87  0.2367  0.2804  93.230      36  2222222
    82.0  19.457  35.016  240.17  0.2238  0.2799  93.241      26  2222222
    83.0  19.411  35.016  240.36  0.2364  0.2801  93.238     127  2222222
    84.0  19.347  35.015  239.26  0.2404  0.2802  93.235      54  2222222
    85.0  19.197  35.003  238.66  0.2334  0.2808  93.221      40  2222222
    86.0  19.099  34.998  239.53  0.2624  0.2804  93.232     102  2222222
    87.0  19.020  34.991  240.19  0.2699  0.2814  93.207      50  2222222
    88.0  18.833  34.976  240.20  0.2821  0.2802  93.235      53  2222222
    89.0  18.776  34.971  239.28  0.3172  0.2811  93.215     122  2222222
    90.0  18.742  34.966  240.01  0.3170  0.2820  93.193      33  2222222
    91.0  18.709  34.963  239.81  0.3083  0.2824  93.183      32  2222222
    92.0  18.695  34.962  239.81  0.3346  0.2815  93.205     150  2222222
    93.0  18.659  34.958  240.32  0.3300  0.2835  93.158      41  2222222
    94.0  18.574  34.950  239.29  0.3413  0.2813  93.210      43  2222222
    95.0  18.416  34.934  236.32  0.4247  0.2831  93.168      47  2222222
    96.0  18.179  34.918  234.04  0.7873  0.2904  92.998     139  2222222
    97.0  18.022  34.899  231.31  0.9783  0.3033  92.699      47  2222222
    98.0  17.906  34.888  230.05  1.1012  0.3082  92.584      49  2222222
    99.0  17.861  34.881  228.95  1.1582  0.3114  92.510      56  2222222
   100.0  17.767  34.873  226.98  1.1598  0.3134  92.464     110  2222222
   101.0  17.722  34.868  226.09  1.1112  0.3110  92.520      51  2222222
   102.0  17.648  34.858  223.95  1.0622  0.3095  92.555      52  2222222
   103.0  17.618  34.854  224.19  1.0652  0.3061  92.634      98  2222222
   104.0  17.593  34.849  223.67  1.0672  0.3022  92.723      44  2222222
   105.0  17.555  34.843  222.69  0.9783  0.3012  92.747      40  2222222
   106.0  17.532  34.840  222.77  1.0003  0.2985  92.809     145  2222222
   107.0  17.517  34.836  221.82  0.9221  0.2974  92.835      34  2222222
   108.0  17.454  34.828  220.26  0.9030  0.2973  92.838      38  2222222
   109.0  17.445  34.828  220.50  0.8580  0.2937  92.920      91  2222222
   110.0  17.441  34.827  220.54  0.8744  0.2917  92.967     113  2222222
   111.0  17.422  34.823  219.97  0.8025  0.2911  92.981      26  2222222
   112.0  17.401  34.820  219.77  0.7703  0.2905  92.996      34  2222222
   113.0  17.392  34.819  220.00  0.8330  0.2895  93.019     121  2222222
   114.0  17.347  34.813  218.47  0.8545  0.2879  93.055      44  2222222
   115.0  17.295  34.806  218.13  0.8008  0.2873  93.071      68  2222222
   116.0  17.272  34.803  217.52  0.8259  0.2853  93.117     110  2222222
   117.0  17.209  34.793  216.65  0.7623  0.2842  93.144      40  2222222
   118.0  17.153  34.785  215.82  0.6795  0.2845  93.135      37  2222222
   119.0  17.146  34.785  215.54  0.7122  0.2804  93.230     115  2222222
   120.0  17.133  34.782  215.67  0.6849  0.2786  93.273      52  2222222
   121.0  17.101  34.777  215.25  0.6786  0.2787  93.269      63  2222222
   122.0  17.078  34.774  214.84  0.7270  0.2781  93.285      66  2222222
   123.0  17.057  34.773  215.65  0.6838  0.2777  93.294      95  2222222
   124.0  17.014  34.770  216.59  0.6875  0.2772  93.304      50  2222222
   125.0  16.929  34.760  214.85  0.6597  0.2776  93.296      53  2222222
   126.0  16.883  34.752  214.30  0.6005  0.2781  93.284      51  2222222
   127.0  16.874  34.749  214.65  0.6175  0.2733  93.395     130  2222222
   128.0  16.749  34.729  212.40  0.5440  0.2710  93.448      35  2222222
   129.0  16.679  34.722  211.94  0.5264  0.2695  93.484      38  2222222
   130.0  16.634  34.714  212.49  0.5073  0.2679  93.521     139  2222222
   131.0  16.577  34.707  212.22  0.5207  0.2671  93.540      44  2222222
   132.0  16.436  34.692  211.88  0.4616  0.2658  93.571      35  2222222
   133.0  16.373  34.684  211.28  0.4541  0.2637  93.621      65  2222222
   134.0  16.378  34.684  211.83  0.4705  0.2626  93.645     138  2222222
   135.0  16.329  34.679  211.36  0.4139  0.2613  93.674      26  2222222
   136.0  16.290  34.672  211.14  0.3960  0.2615  93.672      28  2222222
   137.0  16.275  34.671  211.43  0.4039  0.2598  93.711     147  2222222
   138.0  16.246  34.666  211.13  0.4417  0.2600  93.707      30  2222222
   139.0  16.165  34.655  211.03  0.3781  0.2594  93.722      30  2222222
   140.0  16.171  34.656  210.73  0.3681  0.2585  93.741     124  2222222
   141.0  16.134  34.651  210.79  0.3761  0.2575  93.765      51  2222222
   142.0  16.151  34.654  211.15  0.3539  0.2568  93.783      47  2222222
   143.0  16.160  34.654  210.67  0.3457  0.2572  93.774      95  2222222
   144.0  16.140  34.649  210.53  0.3854  0.2576  93.764     106  2222222
   145.0  16.038  34.631  210.34  0.3287  0.2571  93.774      20  2222222
   146.0  15.971  34.630  210.45  0.2941  0.2571  93.774      20  2222222
   147.0  15.992  34.631  210.28  0.2908  0.2544  93.840     142  2222222
   148.0  16.001  34.631  210.35  0.3722  0.2542  93.844      59  2222222
   149.0  15.957  34.625  209.70  0.3110  0.2544  93.838      56  2222222
   150.0  15.944  34.624  209.91  0.2952  0.2535  93.860      75  2222222
   151.0  15.925  34.622  210.46  0.2793  0.2530  93.870      42  2222222
   152.0  15.913  34.620  210.11  0.2633  0.2530  93.870      26  2222222
   153.0  15.896  34.618  209.71  0.2523  0.2526  93.881      22  2222222
   154.0  15.882  34.616  209.73  0.2532  0.2517  93.901      92  2222222
   155.0  15.878  34.615  209.90  0.2801  0.2514  93.909      63  2222222
   156.0  15.835  34.607  209.86  0.2627  0.2511  93.914      19  2222222
   157.0  15.806  34.605  209.65  0.2349  0.2514  93.907      18  2222222
   158.0  15.781  34.602  209.70  0.2242  0.2514  93.908      20  2222222
   159.0  15.766  34.600  209.71  0.2142  0.2503  93.934      27  2222222
   160.0  15.755  34.599  209.58  0.2336  0.2500  93.942      68  2222222
   161.0  15.728  34.591  209.70  0.2569  0.2496  93.950      55  2222222
   162.0  15.634  34.582  210.02  0.2200  0.2489  93.968      32  2222222
   163.0  15.609  34.578  210.24  0.2012  0.2485  93.978      26  2222222
   164.0  15.597  34.575  209.69  0.1787  0.2479  93.990      25  2222222
   165.0  15.549  34.562  209.42  0.1738  0.2476  93.996      32  2222222
   166.0  15.421  34.547  210.33  0.1698  0.2472  94.007      39  2222222
   167.0  15.402  34.545  209.78  0.1479  0.2468  94.017      33  2222222
   168.0  15.387  34.541  210.04  0.1380  0.2461  94.033      25  2222222
   169.0  15.354  34.537  210.11  0.1294  0.2457  94.041      23  2222222
   170.0  15.325  34.533  209.70  0.1269  0.2453  94.052      24  2222222
   171.0  15.261  34.524  210.11  0.1180  0.2443  94.075      28  2222222
   172.0  15.191  34.518  210.22  0.1088  0.2435  94.095      46  2222222
   173.0  15.168  34.510  209.78  0.1219  0.2425  94.117      52  2222222
   174.0  15.063  34.498  209.81  0.1082  0.2418  94.134      27  2222222
   175.0  14.930  34.484  210.52  0.0973  0.2422  94.124      22  2222222
   176.0  14.908  34.484  210.85  0.0879  0.2413  94.145      20  2222222
   177.0  14.880  34.480  210.38  0.0799  0.2407  94.160      21  2222222
   178.0  14.850  34.479  209.73  0.0821  0.2408  94.157      22  2222222
   179.0  14.734  34.460  209.66  0.0811  0.2412  94.149      22  2222222
   180.0  14.661  34.460  209.63  0.0816  0.2408  94.157      23  2222222
   181.0  14.654  34.457  209.27  0.0644  0.2404  94.165      28  2222222
   182.0  14.649  34.455  208.80  0.0682  0.2397  94.182      49  2222222
   183.0  14.636  34.453  209.30  0.0753  0.2395  94.189      39  2222222
   184.0  14.627  34.451  209.39  0.0693  0.2392  94.196      29  2222222
   185.0  14.615  34.449  209.35  0.0683  0.2394  94.191      25  2222222
   186.0  14.584  34.444  208.68  0.0685  0.2395  94.188      28  2222222
   187.0  14.532  34.439  208.55  0.0623  0.2394  94.191      38  2222222
   188.0  14.427  34.426  209.19  0.0686  0.2388  94.204      35  2222222
   189.0  14.380  34.423  209.68  0.0643  0.2387  94.207      26  2222222
   190.0  14.339  34.418  209.81  0.0579  0.2391  94.198      20  2222222
   191.0  14.295  34.414  209.71  0.0585  0.2385  94.213      21  2222222
   192.0  14.256  34.410  209.24  0.0590  0.2382  94.220      22  2222222
   193.0  14.221  34.406  209.18  0.0467  0.2379  94.225      29  2222222
   194.0  14.208  34.404  209.01  0.0510  0.2377  94.230      56  2222222
   195.0  14.198  34.402  209.06  0.0522  0.2376  94.231      44  2222222
   196.0  14.193  34.402  209.22  0.0590  0.2384  94.215      22  2222222
   197.0  14.192  34.402  209.00  0.0491  0.2384  94.215      21  2222222
   198.0  14.191  34.402  208.67  0.0453  0.2381  94.221      21  2222222
   199.0  14.188  34.401  208.95  0.0506  0.2374  94.237      26  2222222
   200.0  14.187  34.402  209.05  0.0590  0.2374  94.237      32  2222222
   201.0  14.187  34.401  209.35  0.0492  0.2374  94.236      34  2222222
   202.0  14.187  34.402  209.17  0.0587  0.2374  94.237      31  2222222
   203.0  14.170  34.400  209.60  0.0524  0.2374  94.238      33  2222222
   204.0  14.146  34.400  210.37  0.0462  0.2380  94.224      34  2222222
   205.0  14.126  34.402  211.48  0.0453  0.2374  94.236      32  2222222
   206.0  14.096  34.401  211.96  0.0464  0.2372  94.241      30  2222222
   207.0  14.012  34.392  212.80  0.0464  0.2374  94.237      30  2222222
   208.0  13.885  34.388  212.99  0.0446  0.2374  94.237      28  2222222
   209.0  13.851  34.384  212.70  0.0526  0.2373  94.240      27  2222222
   210.0  13.811  34.381  212.42  0.0509  0.2377  94.230      27  2222222
   211.0  13.791  34.379  212.81  0.0463  0.2366  94.255      29  2222222
   212.0  13.785  34.378  213.03  0.0448  0.2369  94.248      31  2222222
   213.0  13.775  34.377  213.59  0.0432  0.2373  94.240      27  2222222
   214.0  13.771  34.376  212.92  0.0444  0.2370  94.246      26  2222222
   215.0  13.764  34.374  212.87  0.0457  0.2368  94.251      26  2222222
   216.0  13.739  34.372  213.08  0.0449  0.2370  94.247      36  2222222
   217.0  13.718  34.369  213.11  0.0456  0.2364  94.260      49  2222222
   218.0  13.645  34.363  213.77  0.0451  0.2365  94.259      34  2222222
   219.0  13.612  34.361  213.69  0.0450  0.2365  94.260      28  2222222
   220.0  13.579  34.358  213.71  0.0455  0.2367  94.255      23  2222222
   221.0  13.537  34.354  213.49  0.0444  0.2364  94.261      22  2222222
   222.0  13.491  34.350  213.15  0.0452  0.2364  94.260      25  2222222
   223.0  13.464  34.349  212.78  0.0456  0.2364  94.261      25  2222222
   224.0  13.452  34.347  212.58  0.0444  0.2364  94.261      30  2222222
   225.0  13.435  34.345  212.57  0.0425  0.2364  94.261      30  2222222
   226.0  13.422  34.344  212.38  0.0448  0.2364  94.261      30  2222222
   227.0  13.412  34.342  212.36  0.0436  0.2364  94.261      39  2222222
   228.0  13.365  34.335  212.22  0.0423  0.2358  94.275      42  2222222
   229.0  13.235  34.324  211.86  0.0445  0.2360  94.270      27  2222222
   230.0  13.178  34.317  210.94  0.0423  0.2364  94.262      20  2222222
   231.0  13.093  34.310  210.49  0.0458  0.2358  94.275      20  2222222
   232.0  13.041  34.308  210.10  0.0449  0.2362  94.267      23  2222222
   233.0  13.012  34.306  210.52  0.0439  0.2359  94.274      35  2222222
   234.0  12.995  34.303  210.03  0.0441  0.2359  94.273      51  2222222
   235.0  12.920  34.296  210.74  0.0463  0.2370  94.247      37  2222222
   236.0  12.870  34.294  210.77  0.0465  0.2358  94.277      25  2222222
   237.0  12.830  34.289  210.68  0.0457  0.2363  94.264      19  2222222
   238.0  12.808  34.289  210.88  0.0449  0.2357  94.278      18  2222222
   239.0  12.800  34.288  210.73  0.0458  0.2355  94.283      20  2222222
   240.0  12.798  34.288  210.68  0.0459  0.2354  94.286      21  2222222
   241.0  12.796  34.287  210.63  0.0459  0.2355  94.282      29  2222222
   242.0  12.794  34.286  210.40  0.0454  0.2356  94.281      90  2222222
   243.0  12.739  34.279  211.06  0.0452  0.2354  94.286      31  2222222
   244.0  12.706  34.279  210.88  0.0463  0.2353  94.287      19  2222222
   245.0  12.685  34.276  210.97  0.0468  0.2354  94.286      17  2222222
   246.0  12.649  34.271  210.97  0.0590  0.2354  94.286      13  2222222
   247.0  12.614  34.271  210.81  0.0533  0.2354  94.286      16  2222222
   248.0  12.581  34.267  210.28  0.0456  0.2349  94.297      18  2222222
   249.0  12.528  34.266  210.42  0.0448  0.2348  94.298      48  2222222
   250.0  12.567  34.266  210.66  0.0454  0.2346  94.304      68  2222222
   251.0  12.438  34.261  211.77  0.0453  0.2349  94.297      21  2222222
   252.0  12.417  34.262  212.00  0.0436  0.2353  94.288      18  2222222
   253.0  12.412  34.260  211.75  0.0456  0.2345  94.306      18  2222222
   254.0  12.354  34.250  211.19  0.0446  0.2351  94.292      20  2222222
   255.0  12.257  34.247  210.54  0.0443  0.2347  94.302      25  2222222
   256.0  12.225  34.246  209.97  0.0441  0.2347  94.301      48  2222222
   257.0  12.219  34.244  209.91  0.0438  0.2345  94.307      50  2222222
   258.0  12.193  34.239  209.95  0.0450  0.2345  94.307      28  2222222
   259.0  12.108  34.236  210.79  0.0438  0.2349  94.297      22  2222222
   260.0  12.094  34.236  210.40  0.0445  0.2348  94.299      19  2222222
   261.0  12.086  34.235  210.12  0.0447  0.2346  94.304      21  2222222
   262.0  12.031  34.230  210.35  0.0413  0.2344  94.308      28  2222222
   263.0  11.984  34.230  210.68  0.0431  0.2344  94.309      53  2222222
   264.0  11.960  34.228  210.64  0.0445  0.2343  94.310      38  2222222
   265.0  11.952  34.227  210.26  0.0439  0.2343  94.310      26  2222222
   266.0  11.940  34.225  210.03  0.0428  0.2343  94.310      22  2222222
   267.0  11.916  34.223  210.08  0.0440  0.2346  94.303      20  2222222
   268.0  11.904  34.223  210.22  0.0432  0.2343  94.310      19  2222222
   269.0  11.898  34.223  210.30  0.0440  0.2343  94.310      20  2222222
   270.0  11.895  34.222  209.72  0.0417  0.2343  94.310      24  2222222
   271.0  11.860  34.220  209.85  0.0447  0.2343  94.310      77  2222222
   272.0  11.823  34.214  210.39  0.0444  0.2343  94.309      37  2222222
   273.0  11.766  34.217  211.42  0.0444  0.2341  94.316      22  2222222
   274.0  11.764  34.216  211.51  0.0443  0.2341  94.314      18  2222222
   275.0  11.762  34.216  211.76  0.0438  0.2343  94.310      19  2222222
   276.0  11.758  34.215  211.91  0.0453  0.2344  94.309      21  2222222
   277.0  11.748  34.215  211.47  0.0428  0.2345  94.307      27  2222222
   278.0  11.665  34.209  212.00  0.0410  0.2343  94.310      37  2222222
   279.0  11.577  34.207  212.31  0.0424  0.2341  94.314      50  2222222
   280.0  11.491  34.203  211.62  0.0443  0.2343  94.311      29  2222222
   281.0  11.461  34.202  211.07  0.0417  0.2342  94.312      20  2222222
   282.0  11.447  34.198  210.63  0.0411  0.2340  94.317      18  2222222
   283.0  11.409  34.199  210.70  0.0420  0.2338  94.322      19  2222222
   284.0  11.396  34.198  210.58  0.0422  0.2349  94.297      26  2222222
   285.0  11.399  34.197  210.30  0.0439  0.2344  94.307      73  2222222
   286.0  11.383  34.195  210.30  0.0436  0.2342  94.313      33  2222222
   287.0  11.362  34.194  211.04  0.0447  0.2341  94.316      21  2222222
   288.0  11.349  34.193  211.19  0.0450  0.2334  94.333      19  2222222
   289.0  11.341  34.193  210.45  0.0421  0.2341  94.316      17  2222222
   290.0  11.322  34.189  209.83  0.0423  0.2335  94.328      20  2222222
   291.0  11.254  34.187  209.45  0.0435  0.2335  94.330      26  2222222
   292.0  11.225  34.186  209.10  0.0424  0.2340  94.317      36  2222222
   293.0  11.198  34.185  209.37  0.0431  0.2340  94.318      53  2222222
   294.0  11.187  34.184  209.89  0.0435  0.2335  94.331      44  2222222
   295.0  11.169  34.183  209.26  0.0411  0.2335  94.330      25  2222222
   296.0  11.137  34.180  208.72  0.0424  0.2341  94.314      18  2222222
   297.0  11.073  34.175  208.49  0.0443  0.2335  94.329      18  2222222
   298.0  11.027  34.177  208.06  0.0427  0.2333  94.335      19  2222222
   299.0  11.016  34.176  208.28  0.0423  0.2335  94.330      22  2222222
   300.0  11.003  34.175  208.22  0.0427  0.2337  94.324      31  2222222
   301.0  10.975  34.172  207.39  0.0419  0.2337  94.324      37  2222222
   302.0  10.893  34.170  206.96  0.0440  0.2335  94.329      56  2222222
   303.0  10.849  34.167  206.70  0.0439  0.2339  94.319      35  2222222
   304.0  10.826  34.166  206.67  0.0435  0.2340  94.318      23  2222222
   305.0  10.805  34.165  206.64  0.0445  0.2336  94.328      19  2222222
   306.0  10.794  34.165  206.49  0.0430  0.2334  94.332      23  2222222
   307.0  10.778  34.164  206.50  0.0440  0.2333  94.334      30  2222222
   308.0  10.758  34.163  206.74  0.0427  0.2333  94.335      38  2222222
   309.0  10.749  34.163  206.33  0.0423  0.2333  94.335      29  2222222
   310.0  10.737  34.162  206.34  0.0415  0.2334  94.333      25  2222222
   311.0  10.707  34.160  206.00  0.0427  0.2335  94.330      24  2222222
   312.0  10.675  34.159  206.11  0.0432  0.2337  94.325      27  2222222
   313.0  10.632  34.159  206.82  0.0461  0.2337  94.326      25  2222222
   314.0  10.621  34.158  206.73  0.0571  0.2336  94.328      25  2222222
   315.0  10.607  34.157  206.43  0.0443  0.2333  94.334      29  2222222
   316.0  10.574  34.155  205.55  0.0432  0.2334  94.332      52  2222222
   317.0  10.558  34.155  205.90  0.0427  0.2334  94.332      48  2222222
   318.0  10.552  34.154  205.77  0.0431  0.2335  94.330      24  2222222
   319.0  10.547  34.154  205.47  0.0563  0.2333  94.335      21  2222222
   320.0  10.536  34.152  205.48  0.0445  0.2338  94.323      19  2222222
   321.0  10.523  34.152  205.27  0.0442  0.2338  94.322      21  2222222
   322.0  10.510  34.152  205.54  0.0401  0.2334  94.333      25  2222222
   323.0  10.497  34.151  205.33  0.0407  0.2335  94.330      27  2222222
   324.0  10.487  34.151  205.03  0.0422  0.2338  94.321      26  2222222
   325.0  10.480  34.151  205.04  0.0422  0.2335  94.329      57  2222222
   326.0  10.483  34.150  205.39  0.0422  0.2333  94.335      52  2222222
   327.0  10.440  34.147  205.24  0.0445  0.2336  94.328      19  2222222
   328.0  10.415  34.147  204.94  0.0475  0.2337  94.325      16  2222222
   329.0  10.403  34.146  204.53  0.0576  0.2335  94.330      16  2222222
   330.0  10.390  34.146  204.07  0.0463  0.2335  94.329      19  2222222
   331.0  10.384  34.146  203.48  0.0511  0.2335  94.329      26  2222222
   332.0  10.381  34.145  203.88  0.0442  0.2333  94.334      62  2222222
   333.0  10.371  34.144  204.08  0.0465  0.2330  94.342      34  2222222
   334.0  10.368  34.144  204.00  0.0543  0.2333  94.335      22  2222222
   335.0  10.356  34.142  203.96  0.0434  0.2333  94.335      17  2222222
   336.0  10.334  34.143  203.94  0.0420  0.2334  94.333      19  2222222
   337.0  10.325  34.143  203.90  0.0491  0.2342  94.313      22  2222222
   338.0  10.318  34.142  203.72  0.0479  0.2335  94.331      31  2222222
   339.0  10.290  34.142  203.97  0.0482  0.2332  94.337      58  2222222
   340.0  10.255  34.140  203.85  0.0416  0.2331  94.339      41  2222222
   341.0  10.238  34.140  203.59  0.0415  0.2333  94.335      29  2222222
   342.0  10.227  34.139  203.18  0.0522  0.2332  94.337      22  2222222
   343.0  10.207  34.138  202.79  0.0505  0.2331  94.340      19  2222222
   344.0  10.188  34.137  202.63  0.0390  0.2333  94.335      19  2222222
   345.0  10.174  34.137  202.46  0.0414  0.2333  94.335      21  2222222
   346.0  10.147  34.135  202.11  0.0401  0.2333  94.336      25  2222222
   347.0  10.115  34.133  201.67  0.0398  0.2335  94.329      54  2222222
   348.0  10.057  34.129  200.94  0.0410  0.2333  94.335      48  2222222
   349.0  10.024  34.129  200.74  0.0417  0.2332  94.337      24  2222222
   350.0  10.002  34.127  200.58  0.0380  0.2337  94.326      17  2222222
   351.0   9.974  34.126  200.31  0.0412  0.2338  94.321      20  2222222
   352.0   9.951  34.125  199.77  0.0439  0.2331  94.338      26  2222222
   353.0   9.935  34.124  199.32  0.0416  0.2333  94.336      41  2222222
   354.0   9.927  34.123  199.09  0.0423  0.2333  94.335      31  2222222
   355.0   9.915  34.122  198.83  0.0426  0.2335  94.329      26  2222222
   356.0   9.899  34.121  198.93  0.0555  0.2336  94.326      23  2222222
   357.0   9.887  34.121  198.85  0.0571  0.2333  94.336      24  2222222
   358.0   9.874  34.120  198.42  0.0425  0.2332  94.337      30  2222222
   359.0   9.861  34.119  198.05  0.0481  0.2333  94.335      43  2222222
   360.0   9.853  34.118  198.49  0.0515  0.2332  94.337      35  2222222
   361.0   9.844  34.117  198.14  0.0378  0.2328  94.347      24  2222222
   362.0   9.831  34.117  197.93  0.0407  0.2333  94.336      22  2222222
   363.0   9.817  34.116  198.06  0.0412  0.2332  94.337      26  2222222
   364.0   9.800  34.115  198.35  0.0402  0.2333  94.335      35  2222222
   365.0   9.778  34.113  197.79  0.0498  0.2332  94.338      40  2222222
   366.0   9.733  34.110  197.13  0.0536  0.2333  94.336      28  2222222
   367.0   9.673  34.106  196.54  0.0552  0.2332  94.338      24  2222222
   368.0   9.613  34.106  195.48  0.0553  0.2328  94.346      25  2222222
   369.0   9.560  34.102  194.24  0.0390  0.2332  94.336      27  2222222
   370.0   9.486  34.100  192.78  0.0578  0.2334  94.333      28  2222222
   371.0   9.461  34.101  191.95  0.0553  0.2334  94.333      28  2222222
   372.0   9.449  34.100  191.46  0.0548  0.2338  94.322      30  2222222
   373.0   9.436  34.099  191.44  0.0558  0.2332  94.337      39  2222222
   374.0   9.421  34.098  191.39  0.0515  0.2332  94.336      35  2222222
   375.0   9.412  34.097  191.40  0.0465  0.2332  94.338      32  2222222
