  CTDPRS  CTDTMP  CTDSAL  CTDOXY  CHLPIG BEAM.AT   XMISS  NUMBER   QUALT1
    80.0  21.822  35.208  219.84  0.2247  0.2718  93.432      37  2222222
    81.0  21.828  35.207  219.83  0.2454  0.2716  93.435     138  2222222
    82.0  21.823  35.207  219.48  0.2422  0.2714  93.439      29  2222222
    83.0  21.746  35.198  218.53  0.2406  0.2715  93.437      40  2222222
    84.0  21.609  35.185  218.37  0.2666  0.2729  93.404     121  2222222
    85.0  21.556  35.178  217.97  0.2873  0.2735  93.390      43  2222222
    86.0  21.530  35.175  218.65  0.2917  0.2739  93.383      40  2222222
    87.0  21.521  35.173  218.28  0.3201  0.2742  93.375     126  2222222
    88.0  21.496  35.172  219.33  0.3253  0.2748  93.361      56  2222222
    89.0  21.440  35.175  219.80  0.3087  0.2739  93.382      29  2222222
    90.0  21.338  35.173  220.74  0.2999  0.2733  93.395      42  2222222
    91.0  21.291  35.176  220.73  0.3219  0.2720  93.427     125  2222222
    92.0  21.237  35.178  222.10  0.3031  0.2709  93.450      44  2222222
    93.0  21.202  35.175  221.88  0.2958  0.2702  93.469      34  2222222
    94.0  21.148  35.176  224.16  0.3075  0.2718  93.430     123  2222222
    95.0  21.063  35.177  226.40  0.3073  0.2713  93.442      36  2222222
    96.0  21.023  35.177  228.69  0.2870  0.2697  93.480      34  2222222
    97.0  20.993  35.177  228.97  0.2908  0.2696  93.481     119  2222222
    98.0  20.944  35.174  229.28  0.2873  0.2692  93.493      51  2222222
    99.0  20.881  35.172  229.98  0.2786  0.2692  93.493      52  2222222
   100.0  20.861  35.171  229.70  0.3013  0.2693  93.489      87  2222222
   101.0  20.856  35.171  229.85  0.3019  0.2695  93.484      66  2222222
   102.0  20.847  35.170  230.25  0.2833  0.2714  93.439      50  2222222
   103.0  20.779  35.167  231.01  0.2750  0.2694  93.487      59  2222222
   104.0  20.692  35.164  230.39  0.3158  0.2692  93.492     109  2222222
   105.0  20.681  35.162  230.58  0.3087  0.2693  93.489      48  2222222
   106.0  20.657  35.158  228.83  0.3047  0.2700  93.471      40  2222222
   107.0  20.591  35.146  224.86  0.3448  0.2729  93.406      43  2222222
   108.0  20.510  35.131  222.80  0.5441  0.2829  93.172     119  2222222
   109.0  20.327  35.107  218.26  0.7952  0.2858  93.106      48  2222222
   110.0  20.282  35.109  218.57  0.9065  0.2862  93.094      49  2222222
   111.0  20.286  35.109  218.91  0.9351  0.2852  93.118      94  2222222
   112.0  20.285  35.111  219.50  0.8974  0.2844  93.137      42  2222222
   113.0  20.281  35.112  219.67  0.8753  0.2844  93.137      44  2222222
   114.0  20.281  35.112  219.56  0.9085  0.2837  93.154     130  2222222
   115.0  20.273  35.113  220.41  0.8945  0.2862  93.095      38  2222222
   116.0  20.274  35.115  220.69  0.8916  0.2826  93.180      31  2222222
   117.0  20.253  35.118  221.65  0.8720  0.2808  93.221     102  2222222
   118.0  20.132  35.107  217.31  0.8825  0.2822  93.189      65  2222222
   119.0  20.082  35.105  218.37  0.9172  0.2833  93.163      58  2222222
   120.0  20.045  35.108  221.49  0.8902  0.2826  93.180      39  2222222
   121.0  19.987  35.110  226.46  0.8323  0.2816  93.202      51  2222222
   122.0  19.956  35.109  226.36  0.8071  0.2745  93.367     126  2222222
   123.0  19.909  35.105  227.55  0.6879  0.2744  93.371      37  2222222
   124.0  19.857  35.102  228.39  0.6604  0.2735  93.391      43  2222222
   125.0  19.806  35.097  227.71  0.6514  0.2712  93.444     112  2222222
   126.0  19.781  35.095  227.43  0.6707  0.2737  93.387      61  2222222
   127.0  19.757  35.094  226.75  0.5856  0.2719  93.427      27  2222222
   128.0  19.750  35.093  225.36  0.5934  0.2722  93.422      37  2222222
   129.0  19.737  35.093  224.15  0.6523  0.2726  93.412     100  2222222
   130.0  19.676  35.092  218.76  0.6886  0.2730  93.402      79  2222222
   131.0  19.617  35.088  218.93  0.6374  0.2725  93.415      49  2222222
   132.0  19.486  35.077  220.46  0.5745  0.2698  93.479      85  2222222
   133.0  19.418  35.069  220.84  0.5607  0.2673  93.537      55  2222222
   134.0  19.328  35.060  221.21  0.4910  0.2651  93.589      42  2222222
   135.0  19.272  35.054  220.99  0.4472  0.2669  93.545      49  2222222
   136.0  19.269  35.053  220.92  0.4781  0.2630  93.635     137  2222222
   137.0  19.241  35.049  220.95  0.4187  0.2624  93.651      34  2222222
   138.0  19.224  35.047  220.44  0.4099  0.2625  93.649      36  2222222
   139.0  19.186  35.043  220.55  0.4453  0.2619  93.661      85  2222222
   140.0  19.178  35.042  221.28  0.4554  0.2615  93.670      77  2222222
   141.0  19.067  35.026  220.96  0.3872  0.2603  93.700      36  2222222
   142.0  18.911  35.015  219.87  0.3841  0.2564  93.791     127  2222222
   143.0  18.868  35.009  220.17  0.3732  0.2558  93.804      48  2222222
   144.0  18.829  35.006  219.27  0.3042  0.2557  93.807      30  2222222
   145.0  18.816  35.004  219.40  0.2939  0.2548  93.830      30  2222222
   146.0  18.808  35.002  218.95  0.3090  0.2543  93.840     157  2222222
   147.0  18.789  35.000  219.04  0.3028  0.2539  93.850      46  2222222
   148.0  18.769  34.998  218.35  0.2827  0.2530  93.871      38  2222222
   149.0  18.708  34.990  215.59  0.2757  0.2529  93.874      46  2222222
   150.0  18.610  34.983  214.97  0.2868  0.2505  93.930      83  2222222
   151.0  18.556  34.977  214.98  0.2518  0.2501  93.939      61  2222222
   152.0  18.480  34.972  215.56  0.2331  0.2491  93.963      74  2222222
   153.0  18.470  34.970  215.64  0.2030  0.2486  93.976      45  2222222
   154.0  18.442  34.968  216.65  0.1973  0.2484  93.980      36  2222222
   155.0  18.381  34.963  217.68  0.1861  0.2480  93.988      25  2222222
   156.0  18.324  34.956  218.06  0.1861  0.2486  93.975      21  2222222
   157.0  18.237  34.948  218.78  0.1767  0.2482  93.985      21  2222222
   158.0  18.212  34.946  218.72  0.1887  0.2483  93.980      26  2222222
   159.0  18.196  34.943  217.78  0.2031  0.2482  93.983      48  2222222
   160.0  18.182  34.940  218.30  0.2119  0.2482  93.984      47  2222222
   161.0  18.120  34.932  219.06  0.2007  0.2489  93.969      30  2222222
   162.0  18.083  34.930  219.79  0.1793  0.2480  93.989      24  2222222
   163.0  18.036  34.925  220.30  0.1739  0.2473  94.004      21  2222222
   164.0  17.923  34.921  220.09  0.1739  0.2472  94.006      18  2222222
   165.0  17.844  34.921  219.88  0.1514  0.2467  94.020      20  2222222
   166.0  17.746  34.913  219.70  0.1153  0.2458  94.040      24  2222222
   167.0  17.712  34.910  219.64  0.1052  0.2448  94.063      32  2222222
   168.0  17.691  34.909  219.32  0.1052  0.2428  94.110      43  2222222
   169.0  17.687  34.907  219.71  0.1052  0.2427  94.112      40  2222222
   170.0  17.683  34.906  220.04  0.1028  0.2426  94.115      24  2222222
   171.0  17.678  34.905  219.93  0.0936  0.2426  94.115      19  2222222
   172.0  17.665  34.902  219.94  0.0931  0.2434  94.098      19  2222222
   173.0  17.617  34.896  220.09  0.0936  0.2427  94.113      24  2222222
   174.0  17.590  34.894  220.19  0.0854  0.2424  94.119      31  2222222
   175.0  17.544  34.887  220.40  0.0921  0.2426  94.116      39  2222222
   176.0  17.487  34.882  221.36  0.0871  0.2429  94.109      32  2222222
   177.0  17.476  34.879  221.30  0.0817  0.2420  94.130      28  2222222
   178.0  17.434  34.868  220.42  0.0728  0.2425  94.118      25  2222222
   179.0  17.286  34.846  219.81  0.0781  0.2421  94.126      26  2222222
   180.0  17.171  34.836  220.04  0.0650  0.2416  94.138      25  2222222
   181.0  17.135  34.830  219.37  0.0740  0.2413  94.146      24  2222222
   182.0  17.080  34.821  219.16  0.0742  0.2409  94.154      26  2222222
   183.0  17.008  34.812  219.25  0.0642  0.2410  94.152      53  2222222
   184.0  16.972  34.804  219.46  0.0697  0.2409  94.155      40  2222222
   185.0  16.875  34.788  219.98  0.0664  0.2405  94.164      25  2222222
   186.0  16.817  34.781  219.29  0.0590  0.2407  94.159      20  2222222
   187.0  16.779  34.772  218.81  0.0590  0.2408  94.158      17  2222222
   188.0  16.704  34.757  218.29  0.0584  0.2408  94.158      17  2222222
   189.0  16.637  34.751  217.51  0.0604  0.2409  94.156      18  2222222
   190.0  16.602  34.747  216.97  0.0700  0.2415  94.143      22  2222222
   191.0  16.592  34.744  217.53  0.0661  0.2412  94.148      75  2222222
   192.0  16.555  34.737  218.06  0.0706  0.2436  94.092      40  2222222
   193.0  16.493  34.729  218.15  0.0648  0.2405  94.165      24  2222222
   194.0  16.426  34.715  217.67  0.0590  0.2405  94.164      20  2222222
   195.0  16.363  34.706  217.74  0.0590  0.2405  94.164      18  2222222
   196.0  16.224  34.689  217.86  0.0584  0.2401  94.174      17  2222222
   197.0  16.201  34.692  217.38  0.0590  0.2432  94.103      20  2222222
   198.0  16.201  34.691  216.95  0.0617  0.2411  94.149      22  2222222
   199.0  16.159  34.682  216.26  0.0702  0.2405  94.163      29  2222222
   200.0  16.058  34.672  216.45  0.0618  0.2405  94.164      64  2222222
   201.0  16.026  34.666  216.52  0.0691  0.2407  94.160      37  2222222
   202.0  16.005  34.663  215.88  0.0648  0.2411  94.151      22  2222222
   203.0  15.978  34.658  216.33  0.0468  0.2404  94.166      17  2222222
   204.0  15.950  34.655  216.50  0.0560  0.2406  94.162      19  2222222
   205.0  15.935  34.653  216.33  0.0522  0.2419  94.131      22  2222222
   206.0  15.920  34.650  216.11  0.0524  0.2421  94.126      26  2222222
   207.0  15.908  34.649  216.34  0.0590  0.2401  94.172      36  2222222
   208.0  15.881  34.645  216.21  0.0626  0.2405  94.165      42  2222222
   209.0  15.778  34.629  215.76  0.0698  0.2399  94.179      31  2222222
   210.0  15.702  34.621  215.48  0.0608  0.2403  94.169      26  2222222
   211.0  15.651  34.615  215.09  0.0586  0.2400  94.175      24  2222222
   212.0  15.628  34.613  214.24  0.0590  0.2405  94.164      22  2222222
   213.0  15.591  34.606  214.00  0.0580  0.2412  94.148      23  2222222
   214.0  15.536  34.599  214.50  0.0590  0.2406  94.161      25  2222222
   215.0  15.513  34.598  214.18  0.0517  0.2396  94.186      35  2222222
   216.0  15.480  34.596  215.07  0.0575  0.2393  94.192      46  2222222
   217.0  15.462  34.594  215.21  0.0590  0.2394  94.190      32  2222222
   218.0  15.436  34.590  215.93  0.0590  0.2392  94.195      25  2222222
   219.0  15.408  34.587  215.95  0.0486  0.2394  94.191      21  2222222
   220.0  15.375  34.581  216.03  0.0469  0.2395  94.189      22  2222222
   221.0  15.332  34.578  215.55  0.0469  0.2397  94.182      21  2222222
   222.0  15.321  34.576  215.34  0.0456  0.2395  94.188      24  2222222
   223.0  15.311  34.575  215.94  0.0472  0.2395  94.188      35  2222222
   224.0  15.306  34.574  216.32  0.0559  0.2395  94.188      37  2222222
   225.0  15.280  34.568  216.17  0.0561  0.2390  94.200      28  2222222
   226.0  15.166  34.560  217.28  0.0498  0.2395  94.187      25  2222222
   227.0  15.109  34.555  217.92  0.0590  0.2397  94.182      26  2222222
   228.0  15.061  34.550  217.65  0.0560  0.2393  94.192      23  2222222
   229.0  15.028  34.546  217.33  0.0470  0.2394  94.191      27  2222222
   230.0  14.967  34.540  217.90  0.0530  0.2394  94.189      40  2222222
   231.0  14.872  34.531  218.16  0.0510  0.2391  94.198      40  2222222
   232.0  14.806  34.524  217.90  0.0531  0.2389  94.202      27  2222222
   233.0  14.783  34.522  217.65  0.0501  0.2388  94.206      22  2222222
   234.0  14.776  34.521  217.82  0.0564  0.2390  94.199      22  2222222
   235.0  14.766  34.518  218.18  0.0465  0.2395  94.189      23  2222222
   236.0  14.748  34.516  218.18  0.0446  0.2391  94.197      24  2222222
   237.0  14.732  34.514  217.78  0.0470  0.2386  94.210      25  2222222
   238.0  14.628  34.501  218.18  0.0469  0.2387  94.208      40  2222222
   239.0  14.484  34.489  219.35  0.0529  0.2385  94.212      47  2222222
   240.0  14.416  34.482  220.43  0.0457  0.2385  94.213      26  2222222
   241.0  14.406  34.480  220.15  0.0469  0.2385  94.211      21  2222222
   242.0  14.364  34.475  220.14  0.0465  0.2387  94.207      23  2222222
   243.0  14.326  34.470  220.13  0.0470  0.2390  94.201      25  2222222
   244.0  14.221  34.456  220.70  0.0480  0.2388  94.204      26  2222222
   245.0  14.058  34.446  220.83  0.0571  0.2387  94.209      25  2222222
   246.0  13.997  34.439  220.44  0.0456  0.2386  94.211      30  2222222
   247.0  13.949  34.434  220.13  0.0459  0.2380  94.223      44  2222222
   248.0  13.904  34.429  219.54  0.0501  0.2374  94.236      35  2222222
   249.0  13.812  34.418  220.19  0.0541  0.2379  94.226      26  2222222
   250.0  13.794  34.418  220.56  0.0455  0.2380  94.223      23  2222222
   251.0  13.787  34.416  220.35  0.0465  0.2382  94.220      22  2222222
   252.0  13.752  34.411  220.59  0.0470  0.2384  94.215      24  2222222
   253.0  13.712  34.407  220.71  0.0466  0.2382  94.220      26  2222222
   254.0  13.659  34.403  220.73  0.0461  0.2385  94.213      32  2222222
   255.0  13.614  34.400  220.74  0.0455  0.2379  94.226      35  2222222
   256.0  13.579  34.396  220.54  0.0466  0.2377  94.230      27  2222222
   257.0  13.539  34.392  220.75  0.0448  0.2374  94.237      26  2222222
   258.0  13.514  34.390  220.64  0.0456  0.2375  94.235      24  2222222
   259.0  13.495  34.387  220.70  0.0450  0.2377  94.230      28  2222222
   260.0  13.457  34.384  220.65  0.0455  0.2376  94.233      29  2222222
   261.0  13.437  34.382  220.34  0.0462  0.2374  94.236      35  2222222
   262.0  13.409  34.379  220.52  0.0467  0.2374  94.236      45  2222222
   263.0  13.385  34.377  220.18  0.0452  0.2374  94.238      30  2222222
   264.0  13.370  34.374  220.21  0.0459  0.2374  94.237      22  2222222
   265.0  13.346  34.372  220.53  0.0452  0.2374  94.237      20  2222222
   266.0  13.318  34.371  221.15  0.0450  0.2374  94.237      19  2222222
   267.0  13.272  34.367  221.69  0.0459  0.2374  94.237      22  2222222
   268.0  13.232  34.366  221.99  0.0451  0.2370  94.246      24  2222222
   269.0  13.194  34.362  221.62  0.0432  0.2368  94.251      30  2222222
   270.0  13.159  34.359  221.63  0.0458  0.2365  94.259      55  2222222
   271.0  13.127  34.355  221.61  0.0450  0.2366  94.258      33  2222222
   272.0  13.071  34.350  221.38  0.0459  0.2371  94.245      22  2222222
   273.0  13.041  34.347  221.34  0.0469  0.2370  94.247      20  2222222
   274.0  13.017  34.346  220.84  0.0454  0.2368  94.251      22  2222222
   275.0  12.985  34.341  221.04  0.0457  0.2367  94.255      26  2222222
   276.0  12.892  34.336  221.30  0.0452  0.2361  94.268      30  2222222
   277.0  12.840  34.331  221.05  0.0441  0.2362  94.266      37  2222222
   278.0  12.791  34.328  221.33  0.0430  0.2364  94.261      44  2222222
   279.0  12.767  34.325  221.22  0.0439  0.2361  94.269      26  2222222
   280.0  12.733  34.322  221.66  0.0463  0.2363  94.263      19  2222222
   281.0  12.678  34.317  222.49  0.0441  0.2365  94.258      17  2222222
   282.0  12.647  34.317  222.86  0.0454  0.2365  94.260      17  2222222
   283.0  12.594  34.311  223.01  0.0469  0.2365  94.260      19  2222222
   284.0  12.567  34.311  222.89  0.0446  0.2364  94.261      24  2222222
   285.0  12.565  34.309  222.27  0.0446  0.2361  94.268      90  2222222
   286.0  12.551  34.308  222.46  0.0442  0.2355  94.283      31  2222222
   287.0  12.546  34.307  222.35  0.0446  0.2361  94.270      20  2222222
   288.0  12.528  34.305  222.02  0.0432  0.2363  94.263      19  2222222
   289.0  12.505  34.302  221.99  0.0453  0.2364  94.261      16  2222222
   290.0  12.487  34.302  222.00  0.0447  0.2364  94.261      17  2222222
   291.0  12.470  34.301  222.09  0.0434  0.2364  94.261      17  2222222
   292.0  12.465  34.301  222.15  0.0454  0.2364  94.261      22  2222222
   293.0  12.447  34.298  222.71  0.0447  0.2363  94.263      38  2222222
   294.0  12.417  34.296  222.97  0.0436  0.2355  94.282      48  2222222
   295.0  12.386  34.292  223.72  0.0436  0.2360  94.270      30  2222222
   296.0  12.336  34.289  224.03  0.0433  0.2364  94.261      22  2222222
   297.0  12.303  34.285  224.02  0.0428  0.2364  94.262      22  2222222
   298.0  12.251  34.280  223.79  0.0424  0.2363  94.264      27  2222222
   299.0  12.220  34.279  222.60  0.0436  0.2364  94.261      33  2222222
   300.0  12.205  34.277  222.38  0.0434  0.2368  94.253      37  2222222
   301.0  12.185  34.276  222.30  0.0445  0.2362  94.266      34  2222222
   302.0  12.183  34.275  222.09  0.0433  0.2356  94.281      28  2222222
   303.0  12.181  34.275  221.63  0.0446  0.2357  94.279      24  2222222
   304.0  12.181  34.274  221.54  0.0459  0.2356  94.280      22  2222222
   305.0  12.178  34.274  221.61  0.0460  0.2358  94.275      23  2222222
   306.0  12.176  34.274  221.45  0.0460  0.2355  94.284      23  2222222
   307.0  12.174  34.274  221.19  0.0451  0.2360  94.271      24  2222222
   308.0  12.170  34.274  221.33  0.0441  0.2361  94.268      27  2222222
   309.0  12.154  34.273  220.90  0.0452  0.2357  94.278      30  2222222
   310.0  12.119  34.271  220.36  0.0448  0.2356  94.281      35  2222222
   311.0  12.086  34.270  220.22  0.0444  0.2358  94.276      37  2222222
   312.0  12.052  34.268  219.97  0.0445  0.2360  94.270      34  2222222
   313.0  12.032  34.267  218.94  0.0453  0.2360  94.271      27  2222222
   314.0  12.023  34.267  218.63  0.0459  0.2355  94.284      28  2222222
   315.0  12.019  34.266  218.48  0.0433  0.2359  94.274      28  2222222
   316.0  12.019  34.266  218.96  0.0459  0.2356  94.281      28  2222222
   317.0  12.019  34.266  219.50  0.0442  0.2354  94.286      28  2222222
   318.0  12.019  34.266  218.72  0.0444  0.2354  94.286      26  2222222
   319.0  12.016  34.265  218.85  0.0436  0.2354  94.287      24  2222222
   320.0  12.015  34.265  219.29  0.0447  0.2354  94.286      21  2222222
   321.0  12.009  34.264  218.75  0.0428  0.2360  94.270      22  2222222
   322.0  12.005  34.264  218.02  0.0436  0.2354  94.286      24  2222222
   323.0  11.981  34.262  217.19  0.0446  0.2354  94.286      32  2222222
   324.0  11.962  34.260  216.68  0.0443  0.2352  94.289      47  2222222
   325.0  11.941  34.259  216.62  0.0439  0.2357  94.278      39  2222222
   326.0  11.937  34.258  217.05  0.0439  0.2345  94.305      26  2222222
   327.0  11.933  34.258  217.01  0.0459  0.2346  94.302      22  2222222
   328.0  11.928  34.257  217.06  0.0428  0.2353  94.288      22  2222222
   329.0  11.911  34.255  217.00  0.0443  0.2354  94.287      25  2222222
   330.0  11.878  34.255  217.03  0.0436  0.2354  94.287      27  2222222
   331.0  11.843  34.253  217.62  0.0433  0.2349  94.297      25  2222222
   332.0  11.799  34.251  217.56  0.0445  0.2353  94.287      27  2222222
   333.0  11.775  34.250  217.42  0.0423  0.2346  94.302      29  2222222
   334.0  11.714  34.245  217.00  0.0447  0.2348  94.298      33  2222222
   335.0  11.685  34.244  216.95  0.0434  0.2351  94.292      31  2222222
   336.0  11.676  34.243  216.54  0.0452  0.2347  94.300      25  2222222
   337.0  11.672  34.242  216.19  0.0462  0.2349  94.298      26  2222222
   338.0  11.668  34.241  216.48  0.0447  0.2352  94.290      29  2222222
   339.0  11.663  34.241  216.81  0.0438  0.2354  94.286      34  2222222
   340.0  11.636  34.238  216.75  0.0439  0.2352  94.289      32  2222222
   341.0  11.610  34.235  216.09  0.0447  0.2351  94.292      29  2222222
   342.0  11.567  34.232  215.13  0.0435  0.2349  94.296      26  2222222
   343.0  11.525  34.232  214.70  0.0427  0.2346  94.304      24  2222222
   344.0  11.508  34.230  215.23  0.0431  0.2347  94.302      24  2222222
   345.0  11.490  34.228  215.61  0.0422  0.2348  94.300      26  2222222
   346.0  11.458  34.226  216.77  0.0442  0.2345  94.305      28  2222222
   347.0  11.429  34.225  217.45  0.0463  0.2350  94.294      29  2222222
   348.0  11.401  34.222  217.60  0.0447  0.2353  94.288      29  2222222
   349.0  11.360  34.216  216.66  0.0438  0.2352  94.289      28  2222222
   350.0  11.303  34.206  214.88  0.0439  0.2352  94.289      29  2222222
   351.0  11.273  34.201  213.36  0.0452  0.2343  94.309      30  2222222
   352.0  11.205  34.193  212.38  0.0453  0.2343  94.310      27  2222222
   353.0  11.184  34.201  213.16  0.0429  0.2344  94.309      30  2222222
   354.0  11.184  34.203  214.46  0.0436  0.2348  94.299      36  2222222
   355.0  11.182  34.202  214.43  0.0444  0.2346  94.303      33  2222222
   356.0  11.178  34.202  214.69  0.0444  0.2344  94.308      26  2222222
   357.0  11.167  34.201  214.92  0.0459  0.2351  94.293      21  2222222
   358.0  11.156  34.200  215.18  0.0454  0.2351  94.291      22  2222222
   359.0  11.141  34.198  214.86  0.0440  0.2349  94.296      23  2222222
   360.0  11.124  34.196  213.49  0.0430  0.2345  94.307      28  2222222
   361.0  11.055  34.188  212.10  0.0445  0.2344  94.307      38  2222222
   362.0  11.019  34.185  211.05  0.0430  0.2346  94.304      33  2222222
   363.0  10.991  34.181  210.14  0.0435  0.2353  94.289      23  2222222
   364.0  10.946  34.174  209.06  0.0435  0.2349  94.296      23  2222222
   365.0  10.906  34.170  207.64  0.0412  0.2345  94.305      26  2222222
   366.0  10.885  34.166  206.86  0.0430  0.2343  94.309      34  2222222
   367.0  10.843  34.158  204.70  0.0412  0.2344  94.308      35  2222222
   368.0  10.740  34.144  201.94  0.0457  0.2343  94.311      26  2222222
   369.0  10.675  34.141  200.85  0.0439  0.2343  94.310      26  2222222
   370.0  10.663  34.148  202.15  0.0434  0.2342  94.314      34  2222222
   371.0  10.658  34.148  203.09  0.0410  0.2343  94.311      37  2222222
   372.0  10.634  34.145  203.06  0.0436  0.2343  94.310      24  2222222
   373.0  10.624  34.145  202.96  0.0429  0.2344  94.309      20  2222222
   374.0  10.625  34.145  202.80  0.0440  0.2344  94.308      20  2222222
