  CTDPRS  CTDTMP  CTDSAL  CTDOXY  CHLPIG BEAM.AT   XMISS  NUMBER   QUALT1
    80.0  22.296  35.221  223.99  0.1820  0.2831  93.167      68  2222222
    81.0  22.228  35.221  224.05  0.1647  0.2843  93.140      20  2222222
    82.0  22.183  35.220  223.71  0.1713  0.2831  93.167      25  2222222
    83.0  22.109  35.224  224.91  0.1936  0.2830  93.170      47  2222222
    84.0  22.048  35.222  224.37  0.2042  0.2833  93.163      59  2222222
    85.0  21.911  35.219  223.45  0.2125  0.2809  93.218      64  2222222
    86.0  21.897  35.218  223.80  0.2219  0.2804  93.230      68  2222222
    87.0  21.866  35.215  222.90  0.2121  0.2815  93.206      51  2222222
    88.0  21.829  35.213  223.09  0.2159  0.2817  93.201      39  2222222
    89.0  21.795  35.210  222.86  0.2191  0.2818  93.199      29  2222222
    90.0  21.724  35.207  222.46  0.2253  0.2817  93.201      25  2222222
    91.0  21.681  35.206  223.25  0.2433  0.2808  93.221     130  2222222
    92.0  21.607  35.202  224.00  0.2524  0.2807  93.224      32  2222222
    93.0  21.511  35.200  224.49  0.2430  0.2805  93.229      27  2222222
    94.0  21.447  35.198  224.42  0.2663  0.2806  93.227      34  2222222
    95.0  21.424  35.197  224.36  0.2821  0.2810  93.218      79  2222222
    96.0  21.376  35.193  223.89  0.2900  0.2805  93.229      43  2222222
    97.0  21.266  35.189  222.85  0.3080  0.2827  93.176      27  2222222
    98.0  21.229  35.187  222.49  0.3446  0.2831  93.168      29  2222222
    99.0  21.189  35.184  222.14  0.3737  0.2828  93.176     139  2222222
   100.0  21.145  35.182  221.96  0.3772  0.2828  93.175      31  2222222
   101.0  21.083  35.177  220.24  0.3609  0.2825  93.182      21  2222222
   102.0  21.035  35.175  219.90  0.3922  0.2842  93.142      20  2222222
   103.0  21.017  35.175  219.71  0.4609  0.2848  93.129      25  2222222
   104.0  21.010  35.173  219.52  0.5527  0.2856  93.110      82  2222222
   105.0  20.986  35.169  218.00  0.5814  0.2872  93.072      85  2222222
   106.0  20.884  35.161  215.32  0.7602  0.2958  92.872      29  2222222
   107.0  20.860  35.159  214.41  0.9315  0.2974  92.835      33  2222222
   108.0  20.758  35.155  213.43  0.9608  0.2978  92.825      37  2222222
   109.0  20.664  35.154  213.95  0.9312  0.2980  92.821      48  2222222
   110.0  20.605  35.156  215.05  0.9452  0.2973  92.838      53  2222222
   111.0  20.527  35.155  215.60  0.8768  0.2976  92.829      54  2222222
   112.0  20.476  35.153  217.12  0.8199  0.2962  92.863      45  2222222
   113.0  20.455  35.150  217.92  0.8262  0.2959  92.870      85  2222222
   114.0  20.424  35.147  219.18  0.8179  0.2952  92.886      35  2222222
   115.0  20.377  35.142  218.94  0.7881  0.2946  92.901      28  2222222
   116.0  20.344  35.140  218.59  0.7707  0.2921  92.958      27  2222222
   117.0  20.295  35.136  217.30  0.7460  0.2899  93.008      33  2222222
   118.0  20.233  35.130  217.55  0.7832  0.2885  93.042     142  2222222
   119.0  20.191  35.124  217.94  0.7206  0.2886  93.040      31  2222222
   120.0  20.149  35.119  216.96  0.6635  0.2883  93.048      23  2222222
   121.0  20.100  35.113  215.89  0.6331  0.2871  93.075      28  2222222
   122.0  20.017  35.104  216.25  0.6268  0.2846  93.133      37  2222222
   123.0  19.997  35.100  215.92  0.6677  0.2831  93.166      71  2222222
   124.0  19.887  35.076  213.33  0.6093  0.2829  93.173      45  2222222
   125.0  19.726  35.049  211.60  0.5363  0.2798  93.244      46  2222222
   126.0  19.703  35.044  212.05  0.5437  0.2784  93.278      81  2222222
   127.0  19.649  35.034  212.24  0.5320  0.2788  93.267      47  2222222
   128.0  19.624  35.028  211.06  0.5054  0.2791  93.260      35  2222222
   129.0  19.471  34.988  205.49  0.5001  0.2791  93.260      27  2222222
   130.0  19.192  34.943  200.65  0.4917  0.2769  93.311      30  2222222
   131.0  19.043  34.918  200.29  0.4898  0.2730  93.403      72  2222222
   132.0  18.930  34.891  197.45  0.4897  0.2725  93.414      84  2222222
   133.0  18.766  34.857  194.64  0.4304  0.2707  93.455      31  2222222
   134.0  18.708  34.852  198.43  0.4226  0.2705  93.459      31  2222222
   135.0  18.873  34.920  205.74  0.4236  0.2695  93.484      47  2222222
   136.0  18.901  34.931  204.47  0.4226  0.2687  93.504      37  2222222
   137.0  18.818  34.907  202.03  0.4129  0.2679  93.523      95  2222222
   138.0  18.747  34.890  201.94  0.4089  0.2677  93.527      47  2222222
   139.0  18.700  34.882  201.38  0.3763  0.2678  93.525      30  2222222
   140.0  18.477  34.844  197.48  0.3618  0.2667  93.550      28  2222222
   141.0  18.208  34.800  194.21  0.3485  0.2650  93.590      47  2222222
   142.0  18.144  34.786  193.94  0.3447  0.2636  93.622      75  2222222
   143.0  18.115  34.777  194.56  0.3067  0.2633  93.628      38  2222222
   144.0  18.109  34.776  194.67  0.2868  0.2630  93.636      32  2222222
   145.0  18.104  34.775  194.38  0.2931  0.2624  93.651      45  2222222
   146.0  18.098  34.775  194.82  0.3069  0.2617  93.666      56  2222222
   147.0  18.042  34.804  200.26  0.2771  0.2607  93.689      52  2222222
   148.0  18.009  34.819  201.79  0.2504  0.2591  93.729      60  2222222
   149.0  17.924  34.806  200.29  0.2250  0.2595  93.719      40  2222222
   150.0  17.899  34.801  200.07  0.2374  0.2597  93.714      63  2222222
   151.0  17.877  34.797  200.73  0.2409  0.2594  93.721      36  2222222
   152.0  17.838  34.796  200.72  0.2214  0.2595  93.719      30  2222222
   153.0  17.799  34.799  201.60  0.2256  0.2593  93.723      45  2222222
   154.0  17.787  34.805  202.37  0.2315  0.2591  93.729      47  2222222
   155.0  17.789  34.807  202.58  0.2192  0.2582  93.749      80  2222222
   156.0  17.792  34.812  204.52  0.2094  0.2579  93.756      35  2222222
   157.0  17.789  34.831  209.37  0.1916  0.2572  93.773      25  2222222
   158.0  17.800  34.846  211.30  0.1714  0.2560  93.800      26  2222222
   159.0  17.811  34.851  212.53  0.1549  0.2549  93.826      36  2222222
   160.0  17.775  34.857  212.98  0.1670  0.2537  93.855      66  2222222
   161.0  17.668  34.841  210.97  0.1560  0.2542  93.842      43  2222222
   162.0  17.635  34.833  210.38  0.1284  0.2541  93.847      30  2222222
   163.0  17.614  34.828  208.60  0.1284  0.2542  93.844      28  2222222
   164.0  17.542  34.816  208.69  0.1370  0.2541  93.847      40  2222222
   165.0  17.521  34.823  212.62  0.1474  0.2536  93.857      59  2222222
   166.0  17.430  34.818  213.91  0.1345  0.2522  93.890      41  2222222
   167.0  17.348  34.803  212.32  0.1137  0.2520  93.895      30  2222222
   168.0  17.211  34.792  212.64  0.1052  0.2520  93.894      25  2222222
   169.0  17.119  34.783  213.01  0.1012  0.2518  93.900      29  2222222
   170.0  17.078  34.775  212.31  0.1015  0.2519  93.897      50  2222222
   171.0  16.890  34.748  211.55  0.1052  0.2517  93.901      39  2222222
   172.0  16.770  34.728  209.84  0.0920  0.2509  93.919      35  2222222
   173.0  16.691  34.714  209.42  0.0821  0.2506  93.927      39  2222222
   174.0  16.648  34.707  209.19  0.0821  0.2502  93.937      37  2222222
   175.0  16.617  34.703  209.12  0.0817  0.2500  93.941      31  2222222
   176.0  16.530  34.691  210.02  0.0821  0.2501  93.939      26  2222222
   177.0  16.455  34.682  209.96  0.0821  0.2501  93.940      23  2222222
   178.0  16.411  34.674  209.07  0.0790  0.2499  93.943      22  2222222
   179.0  16.370  34.666  208.42  0.0706  0.2500  93.942      25  2222222
   180.0  16.314  34.660  208.83  0.0717  0.2494  93.956      52  2222222
   181.0  16.312  34.658  208.69  0.0818  0.2494  93.955      48  2222222
   182.0  16.243  34.648  209.29  0.0815  0.2490  93.965      22  2222222
   183.0  16.187  34.647  209.84  0.0706  0.2490  93.967      19  2222222
   184.0  16.175  34.644  210.16  0.0619  0.2483  93.980      20  2222222
   185.0  16.105  34.636  209.60  0.0590  0.2487  93.973      26  2222222
   186.0  15.999  34.616  208.00  0.0590  0.2483  93.981      36  2222222
   187.0  15.843  34.596  207.21  0.0641  0.2485  93.976      57  2222222
   188.0  15.794  34.589  207.63  0.0587  0.2486  93.974      36  2222222
   189.0  15.780  34.586  207.29  0.0590  0.2486  93.975      21  2222222
   190.0  15.747  34.580  207.45  0.0590  0.2486  93.976      17  2222222
   191.0  15.672  34.570  208.13  0.0590  0.2481  93.986      18  2222222
   192.0  15.634  34.573  208.76  0.0590  0.2478  93.993      21  2222222
   193.0  15.610  34.573  208.95  0.0590  0.2478  93.993      35  2222222
   194.0  15.586  34.572  209.19  0.0590  0.2471  94.010      66  2222222
   195.0  15.552  34.569  209.63  0.0573  0.2471  94.010      41  2222222
   196.0  15.480  34.560  209.99  0.0481  0.2470  94.013      22  2222222
   197.0  15.430  34.556  210.20  0.0590  0.2472  94.008      18  2222222
   198.0  15.404  34.553  209.92  0.0511  0.2468  94.017      16  2222222
   199.0  15.377  34.549  209.49  0.0475  0.2469  94.016      17  2222222
   200.0  15.348  34.547  209.38  0.0475  0.2473  94.005      23  2222222
   201.0  15.330  34.546  209.24  0.0523  0.2475  94.000      48  2222222
   202.0  15.269  34.540  210.92  0.0552  0.2474  94.002      42  2222222
   203.0  15.212  34.536  212.12  0.0538  0.2472  94.007      29  2222222
   204.0  15.160  34.532  213.17  0.0511  0.2468  94.017      26  2222222
   205.0  15.065  34.521  213.74  0.0470  0.2468  94.017      23  2222222
   206.0  14.970  34.513  213.54  0.0470  0.2468  94.018      23  2222222
   207.0  14.883  34.505  213.08  0.0470  0.2468  94.018      26  2222222
   208.0  14.860  34.502  213.10  0.0470  0.2468  94.016      27  2222222
   209.0  14.838  34.497  212.86  0.0546  0.2466  94.022      31  2222222
   210.0  14.746  34.485  212.78  0.0494  0.2464  94.026      37  2222222
   211.0  14.652  34.476  212.83  0.0475  0.2466  94.022      27  2222222
   212.0  14.637  34.472  212.41  0.0469  0.2463  94.029      22  2222222
   213.0  14.587  34.464  212.70  0.0470  0.2461  94.034      25  2222222
   214.0  14.481  34.454  212.67  0.0472  0.2461  94.032      39  2222222
   215.0  14.424  34.447  212.09  0.0469  0.2461  94.034      43  2222222
   216.0  14.357  34.435  211.58  0.0470  0.2457  94.041      27  2222222
   217.0  14.236  34.426  212.82  0.0470  0.2463  94.029      24  2222222
   218.0  14.191  34.420  212.77  0.0475  0.2462  94.030      21  2222222
   219.0  14.170  34.418  211.93  0.0475  0.2459  94.038      19  2222222
   220.0  14.129  34.405  212.43  0.0464  0.2457  94.041      20  2222222
   221.0  13.968  34.396  212.95  0.0469  0.2458  94.040      22  2222222
   222.0  13.922  34.395  212.79  0.0457  0.2457  94.041      32  2222222
   223.0  13.892  34.393  213.33  0.0467  0.2452  94.054      48  2222222
   224.0  13.872  34.392  214.57  0.0467  0.2448  94.062      29  2222222
   225.0  13.825  34.387  214.76  0.0455  0.2451  94.055      23  2222222
   226.0  13.761  34.380  214.91  0.0464  0.2455  94.045      20  2222222
   227.0  13.677  34.369  215.57  0.0475  0.2454  94.048      19  2222222
   228.0  13.606  34.367  215.44  0.0475  0.2451  94.055      21  2222222
   229.0  13.527  34.356  214.47  0.0469  0.2457  94.041      21  2222222
   230.0  13.454  34.347  214.29  0.0465  0.2456  94.045      22  2222222
   231.0  13.339  34.341  214.66  0.0475  0.2450  94.060      27  2222222
   232.0  13.302  34.338  214.02  0.0471  0.2447  94.067      34  2222222
   233.0  13.271  34.335  214.06  0.0475  0.2442  94.078      31  2222222
   234.0  13.252  34.334  214.40  0.0475  0.2446  94.068      20  2222222
   235.0  13.236  34.330  214.46  0.0475  0.2445  94.071      18  2222222
   236.0  13.207  34.329  214.59  0.0462  0.2447  94.066      17  2222222
   237.0  13.184  34.328  214.63  0.0517  0.2447  94.066      19  2222222
   238.0  13.166  34.327  215.04  0.0558  0.2447  94.066      25  2222222
   239.0  13.145  34.326  215.39  0.0465  0.2446  94.069      36  2222222
   240.0  13.116  34.323  215.49  0.0475  0.2445  94.070      37  2222222
   241.0  13.066  34.320  215.37  0.0470  0.2443  94.076      24  2222222
   242.0  13.028  34.317  214.89  0.0475  0.2440  94.084      19  2222222
   243.0  12.996  34.313  215.03  0.0456  0.2438  94.089      18  2222222
   244.0  12.966  34.312  215.41  0.0468  0.2439  94.085      18  2222222
   245.0  12.951  34.311  215.44  0.0463  0.2439  94.085      19  2222222
   246.0  12.933  34.310  215.10  0.0469  0.2443  94.076      21  2222222
   247.0  12.909  34.308  214.89  0.0471  0.2441  94.081      29  2222222
   248.0  12.832  34.304  214.84  0.0475  0.2438  94.089      39  2222222
   249.0  12.799  34.303  215.63  0.0472  0.2439  94.086      42  2222222
   250.0  12.789  34.301  215.58  0.0475  0.2437  94.090      23  2222222
   251.0  12.781  34.300  215.42  0.0463  0.2437  94.090      19  2222222
   252.0  12.776  34.300  215.43  0.0468  0.2437  94.090      17  2222222
   253.0  12.772  34.299  215.62  0.0467  0.2438  94.089      16  2222222
   254.0  12.769  34.298  215.26  0.0475  0.2436  94.092      17  2222222
   255.0  12.761  34.298  214.83  0.0475  0.2437  94.090      22  2222222
   256.0  12.755  34.297  215.73  0.0471  0.2438  94.087      34  2222222
   257.0  12.749  34.296  216.35  0.0467  0.2439  94.086      31  2222222
   258.0  12.735  34.294  216.21  0.0475  0.2437  94.090      23  2222222
   259.0  12.721  34.292  215.76  0.0469  0.2437  94.090      20  2222222
   260.0  12.685  34.286  215.45  0.0475  0.2437  94.090      19  2222222
   261.0  12.624  34.281  214.94  0.0475  0.2449  94.061      18  2222222
   262.0  12.542  34.278  214.96  0.0475  0.2445  94.071      19  2222222
   263.0  12.512  34.279  215.18  0.0475  0.2437  94.091      23  2222222
   264.0  12.490  34.277  214.75  0.0471  0.2436  94.092      62  2222222
   265.0  12.473  34.274  214.81  0.0472  0.2436  94.092      37  2222222
   266.0  12.451  34.273  215.07  0.0469  0.2433  94.098      22  2222222
   267.0  12.442  34.272  214.90  0.0475  0.2436  94.093      17  2222222
   268.0  12.426  34.270  215.04  0.0475  0.2435  94.094      14  2222222
   269.0  12.413  34.270  215.18  0.0475  0.2431  94.104      14  2222222
   270.0  12.400  34.269  215.61  0.0466  0.2435  94.096      14  2222222
   271.0  12.393  34.270  215.57  0.0475  0.2437  94.090      19  2222222
   272.0  12.386  34.269  215.24  0.0471  0.2439  94.086      28  2222222
   273.0  12.371  34.268  215.38  0.0472  0.2435  94.094      36  2222222
   274.0  12.311  34.264  215.28  0.0471  0.2436  94.093      31  2222222
   275.0  12.257  34.261  215.72  0.0470  0.2434  94.098      23  2222222
   276.0  12.200  34.259  216.30  0.0469  0.2430  94.105      20  2222222
   277.0  12.188  34.259  215.73  0.0469  0.2434  94.098      19  2222222
   278.0  12.187  34.257  215.31  0.0469  0.2433  94.099      21  2222222
   279.0  12.111  34.251  215.46  0.0475  0.2428  94.111      24  2222222
   280.0  12.054  34.251  215.66  0.0468  0.2427  94.113      37  2222222
   281.0  12.051  34.250  215.34  0.0466  0.2430  94.107      42  2222222
   282.0  12.046  34.249  215.11  0.0458  0.2439  94.086      20  2222222
   283.0  12.028  34.247  214.89  0.0467  0.2431  94.104      16  2222222
   284.0  12.013  34.247  215.20  0.0475  0.2435  94.095      16  2222222
   285.0  11.986  34.244  215.26  0.0475  0.2426  94.115      17  2222222
   286.0  11.961  34.244  215.11  0.0469  0.2426  94.115      21  2222222
   287.0  11.924  34.243  215.05  0.0470  0.2426  94.114      25  2222222
   288.0  11.893  34.242  215.02  0.0466  0.2426  94.115      27  2222222
   289.0  11.868  34.240  214.95  0.0475  0.2426  94.115      25  2222222
   290.0  11.858  34.240  214.75  0.0467  0.2427  94.113      29  2222222
   291.0  11.848  34.239  214.52  0.0472  0.2427  94.113      36  2222222
   292.0  11.836  34.237  214.13  0.0471  0.2426  94.115      29  2222222
   293.0  11.802  34.234  214.04  0.0475  0.2427  94.114      20  2222222
   294.0  11.780  34.233  214.07  0.0468  0.2426  94.115      17  2222222
   295.0  11.768  34.233  214.28  0.0462  0.2427  94.113      17  2222222
   296.0  11.758  34.232  214.29  0.0475  0.2427  94.113      22  2222222
   297.0  11.748  34.231  214.27  0.0475  0.2428  94.109      31  2222222
   298.0  11.736  34.230  213.71  0.0462  0.2426  94.114      36  2222222
   299.0  11.713  34.227  213.47  0.0466  0.2426  94.115      26  2222222
   300.0  11.695  34.227  213.07  0.0475  0.2426  94.115      24  2222222
   301.0  11.660  34.224  213.93  0.0465  0.2426  94.115      23  2222222
   302.0  11.570  34.230  214.64  0.0470  0.2426  94.115      27  2222222
   303.0  11.583  34.228  214.31  0.0470  0.2425  94.118      27  2222222
   304.0  11.565  34.227  214.51  0.0465  0.2427  94.112      23  2222222
   305.0  11.557  34.228  214.46  0.0469  0.2427  94.113      21  2222222
   306.0  11.562  34.227  214.17  0.0475  0.2426  94.116      20  2222222
   307.0  11.557  34.227  214.09  0.0465  0.2426  94.115      22  2222222
   308.0  11.543  34.226  214.14  0.0463  0.2426  94.115      29  2222222
   309.0  11.501  34.226  214.65  0.0453  0.2425  94.118      32  2222222
   310.0  11.455  34.226  214.26  0.0471  0.2420  94.130      30  2222222
   311.0  11.446  34.225  213.95  0.0469  0.2422  94.125      22  2222222
   312.0  11.416  34.225  214.17  0.0464  0.2423  94.122      20  2222222
   313.0  11.416  34.226  214.30  0.0469  0.2425  94.116      19  2222222
   314.0  11.419  34.225  214.49  0.0475  0.2424  94.119      21  2222222
   315.0  11.409  34.225  214.64  0.0475  0.2423  94.122      26  2222222
   316.0  11.392  34.224  214.06  0.0468  0.2420  94.130      33  2222222
   317.0  11.374  34.224  213.97  0.0469  0.2424  94.121      41  2222222
   318.0  11.374  34.222  214.95  0.0475  0.2426  94.116      34  2222222
   319.0  11.368  34.223  214.39  0.0469  0.2458  94.040      22  2222222
   320.0  11.346  34.215  214.37  0.0463  0.2418  94.134      19  2222222
   321.0  11.246  34.220  214.47  0.0468  0.2421  94.126      17  2222222
   322.0  11.238  34.218  214.52  0.0468  0.2421  94.126      17  2222222
   323.0  11.226  34.216  213.93  0.0461  0.2422  94.126      16  2222222
   324.0  11.208  34.213  213.00  0.0463  0.2426  94.116      19  2222222
   325.0  11.180  34.209  212.22  0.0465  0.2427  94.112      25  2222222
   326.0  11.134  34.206  211.80  0.0462  0.2425  94.117      35  2222222
   327.0  11.097  34.204  211.91  0.0468  0.2423  94.122      36  2222222
   328.0  11.082  34.204  211.51  0.0462  0.2421  94.127      27  2222222
   329.0  11.068  34.203  211.64  0.0475  0.2421  94.128      21  2222222
   330.0  11.063  34.204  211.98  0.0475  0.2423  94.123      18  2222222
   331.0  11.060  34.203  212.13  0.0462  0.2423  94.122      18  2222222
   332.0  11.055  34.203  211.88  0.0447  0.2425  94.118      16  2222222
   333.0  11.041  34.203  211.74  0.0452  0.2426  94.115      20  2222222
   334.0  11.026  34.202  211.37  0.0463  0.2426  94.115      29  2222222
   335.0  11.018  34.201  212.00  0.0460  0.2422  94.125      39  2222222
   336.0  10.992  34.200  211.50  0.0514  0.2416  94.139      24  2222222
   337.0  10.973  34.196  210.29  0.0555  0.2422  94.126      20  2222222
   338.0  10.846  34.181  209.36  0.0457  0.2422  94.125      19  2222222
   339.0  10.775  34.183  207.90  0.0469  0.2426  94.116      21  2222222
   340.0  10.731  34.180  206.90  0.0462  0.2424  94.120      26  2222222
   341.0  10.706  34.181  207.17  0.0462  0.2422  94.125      27  2222222
   342.0  10.682  34.180  207.80  0.0466  0.2423  94.123      27  2222222
   343.0  10.647  34.179  207.81  0.0467  0.2419  94.133      32  2222222
   344.0  10.616  34.177  207.21  0.0583  0.2421  94.126      30  2222222
   345.0  10.581  34.175  207.06  0.0559  0.2425  94.117      22  2222222
   346.0  10.570  34.175  207.08  0.0462  0.2417  94.136      18  2222222
   347.0  10.565  34.173  207.08  0.0456  0.2426  94.115      18  2222222
   348.0  10.544  34.172  206.67  0.0443  0.2423  94.122      18  2222222
   349.0  10.540  34.172  206.25  0.0456  0.2423  94.122      18  2222222
   350.0  10.530  34.171  206.23  0.0469  0.2426  94.115      22  2222222
   351.0  10.525  34.172  206.30  0.0451  0.2426  94.115      29  2222222
   352.0  10.503  34.169  206.07  0.0586  0.2420  94.131      45  2222222
   353.0  10.487  34.168  205.11  0.0460  0.2421  94.128      30  2222222
   354.0  10.486  34.168  205.86  0.0452  0.2418  94.134      25  2222222
   355.0  10.477  34.167  205.84  0.0438  0.2426  94.116      25  2222222
   356.0  10.457  34.162  205.22  0.0446  0.2426  94.115      20  2222222
   357.0  10.387  34.158  204.54  0.0447  0.2425  94.116      17  2222222
   358.0  10.340  34.156  203.80  0.0421  0.2426  94.115      15  2222222
   359.0  10.298  34.151  202.88  0.0439  0.2425  94.118      16  2222222
   360.0  10.259  34.151  202.38  0.0456  0.2443  94.076      25  2222222
   361.0  10.243  34.149  202.28  0.0448  0.2422  94.126      57  2222222
   362.0  10.235  34.148  202.07  0.0443  0.2416  94.138      29  2222222
   363.0  10.236  34.146  201.66  0.0457  0.2425  94.117      19  2222222
   364.0  10.173  34.136  201.47  0.0444  0.2425  94.116      15  2222222
   365.0  10.123  34.137  201.31  0.0461  0.2425  94.118      16  2222222
   366.0  10.109  34.140  201.04  0.0444  0.2430  94.107      15  2222222
   367.0  10.110  34.140  200.86  0.0467  0.2437  94.090      16  2222222
   368.0  10.107  34.139  200.56  0.0590  0.2432  94.101      21  2222222
   369.0  10.095  34.139  199.93  0.0456  0.2426  94.116      31  2222222
   370.0  10.064  34.137  199.06  0.0446  0.2419  94.132      40  2222222
   371.0   9.989  34.132  198.08  0.0451  0.2422  94.125      34  2222222
   372.0   9.929  34.131  197.35  0.0563  0.2425  94.117      29  2222222
   373.0   9.923  34.130  198.02  0.0440  0.2423  94.122      23  2222222
   374.0   9.918  34.129  198.20  0.0457  0.2422  94.124      19  2222222
